Date,Day_of_Week,Month,Time,Source,Action,Entry_Price,Target_Price,Stop_Loss,Risk_Reward_Ratio,Profit_Target_Percentage,Market_Sentiment,Technical_Pattern,Support_Level,Resistance_Level,Expected_Movement,Sector_Insight,Nifty_Range,Support,Resistance,Open,High,Low,Close,Range_Flag
2025-01-02,Thursday,January,9:00 AM - MARKET OPEN,ET Now,SELL,25751.8,24647.02,26033.53,1:3.92,4.29%,MODERATELY BULLISH,Bearish Divergence | Profit Taking,25885,26948,DOWNSIDE: 155 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25885 - 26948,25885.0,26948.0,23783.0,24226.7,23751.55,24188.65,BREACHED_BELOW
2025-01-03,Friday,January,9:00 AM - MARKET OPEN,ET Now,SELL,25891.2,25308.02,26331.37,1:1.32,2.25%,BULLISH,Double Bottom | Reversal Expected,25916,26817,DOWNSIDE: 177 points,"Chemical sector focus | Atul, Bayer gains on exports",25916 - 26817,25916.0,26817.0,24196.4,24196.45,23976.0,24004.75,BREACHED_BELOW
2025-01-06,Monday,January,9:00 AM - MARKET OPEN,ET Now,SELL,25914.6,25337.33,26423.53,1:1.13,2.23%,NEUTRAL,Double Bottom | Reversal Expected,25880,26939,DOWNSIDE: 143 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25880 - 26939,25880.0,26939.0,24045.8,24089.95,23551.9,23616.05,BREACHED_BELOW
2025-01-07,Tuesday,January,9:00 AM - MARKET OPEN,ET Now,SELL,26289.0,25402.15,26724.65,1:2.04,3.37%,NEUTRAL,Double Bottom | Reversal Expected,25844,26835,DOWNSIDE: 58 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25844 - 26835,25844.0,26835.0,23679.9,23795.2,23637.8,23707.9,BREACHED_BELOW
2025-01-08,Wednesday,January,9:00 AM - MARKET OPEN,ET Now,SELL,26357.4,25628.16,26733.7,1:1.94,2.77%,NEUTRAL/BULLISH,Bollinger Bands Squeeze | Volatility Expected,25866,26869,DOWNSIDE: 74 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25866 - 26869,25866.0,26869.0,23746.65,23751.85,23496.15,23688.95,BREACHED_BELOW
2025-01-09,Thursday,January,9:00 AM - MARKET OPEN,ET Now,BUY,26500.8,27295.24,26110.78,1:2.04,3.0%,MODERATELY BULLISH,Higher High-Higher Low | Bull Run Continues,25970,27000,UPSIDE: 194 points,Telecom strength | Bharti Airtel gains on tariff hikes,25970 - 27000,25970.0,27000.0,23674.75,23689.5,23503.05,23526.5,BREACHED_BELOW
2025-01-10,Friday,January,9:00 AM - MARKET OPEN,ET Now,BUY,26588.2,27140.37,26190.7,1:1.39,2.08%,NEUTRAL,Higher High-Higher Low | Bull Run Continues,25806,26886,UPSIDE: 119 points,"FMCG holding support | ITC, HUL steady amid volatility",25806 - 26886,25806.0,26886.0,23551.9,23596.6,23344.35,23431.5,BREACHED_BELOW
2025-01-13,Monday,January,9:00 AM - MARKET OPEN,ET Now,SELL,26247.6,25408.74,26525.02,1:3.02,3.2%,STRONG BULLISH,Moving Average Crossover | Trend Change,25961,26921,DOWNSIDE: 155 points,"Realty sector gaining traction | DLF, Oberoi up",25961 - 26921,25961.0,26921.0,23195.4,23340.95,23047.25,23085.95,BREACHED_BELOW
2025-01-14,Tuesday,January,9:00 AM - MARKET OPEN,ET Now,BUY,26235.0,26839.02,25804.11,1:1.4,2.3%,NEUTRAL/BEARISH,Breakout above 26500 | Momentum Building,25970,26925,UPSIDE: 92 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25970 - 26925,25970.0,26925.0,23165.9,23264.95,23134.15,23176.05,BREACHED_BELOW
2025-01-15,Wednesday,January,9:00 AM - MARKET OPEN,ET Now,BUY,26329.4,27135.38,25913.47,1:1.94,3.06%,MODERATELY BULLISH,Bullish Engulfing | Support at 26000,25814,26916,UPSIDE: 116 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25814 - 26916,25814.0,26916.0,23250.45,23293.65,23146.45,23213.2,BREACHED_BELOW
2025-01-16,Thursday,January,9:00 AM - MARKET OPEN,ET Now,SELL,25931.8,25074.01,26434.72,1:1.71,3.31%,MODERATELY BULLISH,Golden Cross | Resistance at 27000,25920,26828,DOWNSIDE: 167 points,Cement stocks stable | UltraTech holding ground,25920 - 26828,25920.0,26828.0,23377.25,23391.65,23272.05,23311.8,BREACHED_BELOW
2025-01-17,Friday,January,9:00 AM - MARKET OPEN,ET Now,SELL,25754.2,24704.71,26090.7,1:3.12,4.08%,STRONG BULLISH,Bullish Engulfing | Support at 26000,25912,26980,DOWNSIDE: 154 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25912 - 26980,25912.0,26980.0,23277.1,23292.1,23100.35,23203.2,BREACHED_BELOW
2025-01-20,Monday,January,9:00 AM - MARKET OPEN,ET Now,BUY,25995.6,26823.6,25646.39,1:2.37,3.19%,BULLISH,Triangle Breakout | Directional Move,25814,26922,UPSIDE: 127 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25814 - 26922,25814.0,26922.0,23290.4,23391.1,23170.65,23344.75,BREACHED_BELOW
2025-01-21,Tuesday,January,9:00 AM - MARKET OPEN,ET Now,BUY,26578.0,27596.83,26297.34,1:3.63,3.83%,MODERATELY BULLISH,Bearish Divergence | Profit Taking,25981,26932,UPSIDE: 115 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25981 - 26932,25981.0,26932.0,23421.65,23426.3,22976.85,23024.65,BREACHED_BELOW
2025-01-22,Wednesday,January,9:00 AM - MARKET OPEN,ET Now,BUY,26264.4,26949.66,25996.17,1:2.55,2.61%,NEUTRAL/BULLISH,Bullish Engulfing | Support at 26000,25841,26860,UPSIDE: 93 points,FII flows remain positive | Foreign buying continues,25841 - 26860,25841.0,26860.0,23099.15,23169.55,22981.3,23155.35,BREACHED_BELOW
2025-01-23,Thursday,January,9:00 AM - MARKET OPEN,ET Now,SELL,26687.8,25383.07,27151.65,1:2.81,4.89%,MODERATELY BULLISH,Bearish Divergence | Profit Taking,25883,26846,DOWNSIDE: 75 points,Cement stocks stable | UltraTech holding ground,25883 - 26846,25883.0,26846.0,23128.3,23270.8,23090.65,23205.35,BREACHED_BELOW
2025-01-24,Friday,January,9:00 AM - MARKET OPEN,ET Now,BUY,26156.2,26910.07,25761.39,1:1.91,2.88%,BULLISH,Double Bottom | Reversal Expected,25961,26881,UPSIDE: 154 points,FII flows remain positive | Foreign buying continues,25961 - 26881,25961.0,26881.0,23183.9,23347.3,23050.0,23092.2,BREACHED_BELOW
2025-01-27,Monday,January,9:00 AM - MARKET OPEN,ET Now,SELL,26000.6,25046.62,26297.94,1:3.21,3.67%,STRONG BULLISH,Support Breach | Watch 25800,25923,26988,DOWNSIDE: 72 points,Telecom strength | Bharti Airtel gains on tariff hikes,25923 - 26988,25923.0,26988.0,22940.15,23007.45,22786.9,22829.15,BREACHED_BELOW
2025-01-28,Tuesday,January,9:00 AM - MARKET OPEN,ET Now,BUY,25845.0,26568.35,25373.87,1:1.54,2.8%,BULLISH,Triangle Breakout | Directional Move,25813,26927,UPSIDE: 126 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25813 - 26927,25813.0,26927.0,22960.45,23137.95,22857.65,22957.25,BREACHED_BELOW
2025-01-29,Wednesday,January,9:00 AM - MARKET OPEN,ET Now,BUY,26565.4,27162.09,26196.15,1:1.62,2.25%,BULLISH,Higher High-Higher Low | Bull Run Continues,25932,26801,UPSIDE: 136 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25932 - 26801,25932.0,26801.0,23026.75,23183.35,22976.5,23163.1,BREACHED_BELOW
2025-01-30,Thursday,January,9:00 AM - MARKET OPEN,ET Now,BUY,25904.8,27187.32,25442.88,1:2.78,4.95%,STRONG BULLISH,Higher High-Higher Low | Bull Run Continues,25841,26916,UPSIDE: 185 points,Energy stocks leading | Oil majors positive on crude rally,25841 - 26916,25841.0,26916.0,23169.5,23322.05,23139.2,23249.5,BREACHED_BELOW
2025-01-31,Friday,January,9:00 AM - MARKET OPEN,ET Now,BUY,26565.2,27378.22,26088.07,1:1.7,3.06%,NEUTRAL,Golden Cross | Resistance at 27000,25855,26969,UPSIDE: 55 points,FII flows remain positive | Foreign buying continues,25855 - 26969,25855.0,26969.0,23296.75,23546.8,23277.4,23508.4,BREACHED_BELOW
2025-02-03,Monday,February,9:00 AM - MARKET OPEN,ET Now,SELL,25888.6,24689.35,26213.2,1:3.69,4.63%,STRONG BULLISH,Higher High-Higher Low | Bull Run Continues,25880,26998,DOWNSIDE: 138 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25880 - 26998,25880.0,26998.0,23319.35,23381.6,23222.0,23361.05,BREACHED_BELOW
2025-02-04,Tuesday,February,9:00 AM - MARKET OPEN,ET Now,SELL,26633.0,25549.49,26930.33,1:3.64,4.07%,STRONG BULLISH,Bollinger Bands Squeeze | Volatility Expected,25900,26940,DOWNSIDE: 182 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25900 - 26940,25900.0,26940.0,23509.9,23762.75,23423.15,23739.25,BREACHED_BELOW
2025-02-05,Wednesday,February,9:00 AM - MARKET OPEN,ET Now,SELL,25829.4,24955.93,26283.68,1:1.92,3.38%,NEUTRAL,Bearish Divergence | Profit Taking,25914,26988,DOWNSIDE: 116 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25914 - 26988,25914.0,26988.0,23801.75,23807.3,23680.45,23696.3,BREACHED_BELOW
2025-02-06,Thursday,February,9:00 AM - MARKET OPEN,ET Now,SELL,26787.8,25875.14,27242.22,1:2.01,3.41%,NEUTRAL,Breakout above 26500 | Momentum Building,25850,26936,DOWNSIDE: 104 points,FII flows remain positive | Foreign buying continues,25850 - 26936,25850.0,26936.0,23761.95,23773.55,23556.25,23603.35,BREACHED_BELOW
2025-02-07,Friday,February,9:00 AM - MARKET OPEN,ET Now,SELL,25858.2,25139.36,26175.96,1:2.26,2.78%,NEUTRAL,Triangle Breakout | Directional Move,25946,26993,DOWNSIDE: 139 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25946 - 26993,25946.0,26993.0,23649.5,23694.5,23443.2,23559.95,BREACHED_BELOW
2025-02-10,Monday,February,9:00 AM - MARKET OPEN,ET Now,BUY,25940.6,26790.3,25502.24,1:1.94,3.28%,STRONG BULLISH,Moving Average Crossover | Trend Change,25827,26891,UPSIDE: 147 points,"Realty sector gaining traction | DLF, Oberoi up",25827 - 26891,25827.0,26891.0,23543.8,23568.6,23316.3,23381.6,BREACHED_BELOW
2025-02-11,Tuesday,February,9:00 AM - MARKET OPEN,ET Now,BUY,26179.0,27459.26,25894.99,1:4.51,4.89%,BULLISH,RSI Overbought | Consolidation Zone,25849,26924,UPSIDE: 181 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25849 - 26924,25849.0,26924.0,23383.55,23390.05,22986.65,23071.8,BREACHED_BELOW
2025-02-12,Wednesday,February,9:00 AM - MARKET OPEN,ET Now,BUY,26626.4,27920.14,26243.34,1:3.38,4.86%,NEUTRAL,Higher High-Higher Low | Bull Run Continues,25934,26885,UPSIDE: 107 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25934 - 26885,25934.0,26885.0,23050.8,23144.7,22798.35,23045.25,BREACHED_BELOW
2025-02-13,Thursday,February,9:00 AM - MARKET OPEN,ET Now,BUY,26623.8,27395.74,26287.25,1:2.29,2.9%,MODERATELY BULLISH,Moving Average Crossover | Trend Change,25931,26978,UPSIDE: 71 points,"Realty sector gaining traction | DLF, Oberoi up",25931 - 26978,25931.0,26978.0,23055.75,23235.5,22992.2,23031.4,BREACHED_BELOW
2025-02-14,Friday,February,9:00 AM - MARKET OPEN,ET Now,BUY,25843.2,27058.48,25553.5,1:4.19,4.7%,MODERATELY BULLISH,Golden Cross | Resistance at 27000,25923,26836,UPSIDE: 91 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25923 - 26836,25923.0,26836.0,23096.45,23133.7,22774.85,22929.25,BREACHED_BELOW
2025-02-17,Monday,February,9:00 AM - MARKET OPEN,ET Now,SELL,25985.6,25410.87,26324.68,1:1.69,2.21%,STRONG BULLISH,Bollinger Bands Squeeze | Volatility Expected,25827,26931,DOWNSIDE: 81 points,DII support strong | Domestic funds accumulating,25827 - 26931,25827.0,26931.0,22809.9,22974.2,22725.45,22959.5,BREACHED_BELOW
2025-02-18,Tuesday,February,9:00 AM - MARKET OPEN,ET Now,SELL,26569.0,25525.17,27063.13,1:2.11,3.93%,BULLISH,Triangle Breakout | Directional Move,25870,26923,DOWNSIDE: 170 points,"FMCG holding support | ITC, HUL steady amid volatility",25870 - 26923,25870.0,26923.0,22963.65,22992.5,22801.5,22945.3,BREACHED_BELOW
2025-02-19,Wednesday,February,9:00 AM - MARKET OPEN,ET Now,BUY,26494.4,27316.41,25978.41,1:1.59,3.1%,NEUTRAL,Head & Shoulders | Downside Risk,25943,26985,UPSIDE: 116 points,"Chemical sector focus | Atul, Bayer gains on exports",25943 - 26985,25943.0,26985.0,22847.25,23049.95,22814.85,22932.9,BREACHED_BELOW
2025-02-20,Thursday,February,9:00 AM - MARKET OPEN,ET Now,SELL,26491.8,25353.26,27017.64,1:2.17,4.3%,MODERATELY BULLISH,Bullish Engulfing | Support at 26000,25866,26933,DOWNSIDE: 152 points,"Realty sector gaining traction | DLF, Oberoi up",25866 - 26933,25866.0,26933.0,22821.1,22923.85,22812.75,22913.15,BREACHED_BELOW
2025-02-21,Friday,February,9:00 AM - MARKET OPEN,ET Now,SELL,25874.2,25268.12,26136.35,1:2.31,2.34%,NEUTRAL/BULLISH,Head & Shoulders | Downside Risk,25846,26912,DOWNSIDE: 135 points,"Realty sector gaining traction | DLF, Oberoi up",25846 - 26912,25846.0,26912.0,22857.2,22921.0,22720.3,22795.9,BREACHED_BELOW
2025-02-24,Monday,February,9:00 AM - MARKET OPEN,ET Now,SELL,26133.6,24973.55,26640.97,1:2.29,4.44%,NEUTRAL,Bearish Divergence | Profit Taking,25999,26815,DOWNSIDE: 92 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25999 - 26815,25999.0,26815.0,22609.35,22668.05,22518.8,22553.35,BREACHED_BELOW
2025-02-25,Tuesday,February,9:00 AM - MARKET OPEN,ET Now,BUY,26056.0,26778.85,25646.62,1:1.77,2.77%,STRONG BULLISH,Double Bottom | Reversal Expected,25948,26875,UPSIDE: 189 points,Energy stocks leading | Oil majors positive on crude rally,25948 - 26875,25948.0,26875.0,22516.45,22625.3,22513.9,22547.55,BREACHED_BELOW
2025-02-26,Wednesday,February,9:00 AM - MARKET OPEN,ET Now,BUY,26004.4,27109.88,25499.48,1:2.19,4.25%,BULLISH,Moving Average Crossover | Trend Change,25929,26827,UPSIDE: 87 points,Energy stocks leading | Oil majors positive on crude rally,25929 - 26827,25929.0,26827.0,,,,,NO_DATA
2025-02-27,Thursday,February,9:00 AM - MARKET OPEN,ET Now,SELL,26268.8,25222.17,26589.89,1:3.26,3.98%,NEUTRAL,Bullish Engulfing | Support at 26000,25938,26988,DOWNSIDE: 153 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25938 - 26988,25938.0,26988.0,22568.95,22613.3,22508.4,22545.05,BREACHED_BELOW
2025-02-28,Friday,February,9:00 AM - MARKET OPEN,ET Now,BUY,26082.2,26807.6,25587.41,1:1.47,2.78%,NEUTRAL/BEARISH,RSI Overbought | Consolidation Zone,25946,26931,UPSIDE: 133 points,"FMCG holding support | ITC, HUL steady amid volatility",25946 - 26931,25946.0,26931.0,22433.4,22450.35,22104.85,22124.7,BREACHED_BELOW
2025-03-03,Monday,March,9:00 AM - MARKET OPEN,ET Now,SELL,26866.6,25567.54,27400.07,1:2.44,4.84%,BULLISH,Bollinger Bands Squeeze | Volatility Expected,25959,26917,DOWNSIDE: 167 points,Energy stocks leading | Oil majors positive on crude rally,25959 - 26917,25959.0,26917.0,22194.55,22261.55,22004.7,22119.3,BREACHED_BELOW
2025-03-04,Tuesday,March,9:00 AM - MARKET OPEN,ET Now,SELL,26729.0,25894.72,27214.53,1:1.72,3.12%,NEUTRAL/BULLISH,Golden Cross | Resistance at 27000,25998,26918,DOWNSIDE: 52 points,Cement stocks stable | UltraTech holding ground,25998 - 26918,25998.0,26918.0,21974.45,22105.05,21964.6,22082.65,BREACHED_BELOW
2025-03-05,Wednesday,March,9:00 AM - MARKET OPEN,ET Now,SELL,26785.4,25651.1,27061.38,1:4.11,4.23%,STRONG BULLISH,Breakout above 26500 | Momentum Building,25969,26967,DOWNSIDE: 96 points,"FMCG holding support | ITC, HUL steady amid volatility",25969 - 26967,25969.0,26967.0,22073.05,22394.9,22067.8,22337.3,BREACHED_BELOW
2025-03-06,Thursday,March,9:00 AM - MARKET OPEN,ET Now,BUY,26028.8,26772.39,25743.62,1:2.61,2.86%,NEUTRAL,Triangle Breakout | Directional Move,25993,26806,UPSIDE: 134 points,DII support strong | Domestic funds accumulating,25993 - 26806,25993.0,26806.0,22476.35,22556.45,22245.85,22544.7,BREACHED_BELOW
2025-03-07,Friday,March,9:00 AM - MARKET OPEN,ET Now,SELL,26161.2,25483.43,26474.62,1:2.16,2.59%,BULLISH,Triangle Breakout | Directional Move,25887,26837,DOWNSIDE: 115 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25887 - 26837,25887.0,26837.0,22508.65,22633.8,22464.75,22552.5,BREACHED_BELOW
2025-03-10,Monday,March,9:00 AM - MARKET OPEN,ET Now,BUY,26256.6,26941.79,25883.9,1:1.84,2.61%,BULLISH,RSI Overbought | Consolidation Zone,25996,26894,UPSIDE: 181 points,"Chemical sector focus | Atul, Bayer gains on exports",25996 - 26894,25996.0,26894.0,22521.85,22676.75,22429.05,22460.3,BREACHED_BELOW
2025-03-11,Tuesday,March,9:00 AM - MARKET OPEN,ET Now,BUY,26897.0,27578.79,26558.51,1:2.01,2.53%,STRONG BULLISH,Moving Average Crossover | Trend Change,25800,26864,UPSIDE: 79 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25800 - 26864,25800.0,26864.0,22345.95,22522.1,22314.7,22497.9,BREACHED_BELOW
2025-03-12,Wednesday,March,9:00 AM - MARKET OPEN,ET Now,BUY,26585.4,27719.96,26265.84,1:3.55,4.27%,NEUTRAL,Moving Average Crossover | Trend Change,25921,26836,UPSIDE: 130 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25921 - 26836,25921.0,26836.0,22536.35,22577.4,22329.55,22470.5,BREACHED_BELOW
2025-03-13,Thursday,March,9:00 AM - MARKET OPEN,ET Now,SELL,26526.8,25729.82,27008.37,1:1.65,3.0%,NEUTRAL/BULLISH,Higher High-Higher Low | Bull Run Continues,25876,26869,DOWNSIDE: 85 points,Cement stocks stable | UltraTech holding ground,25876 - 26869,25876.0,26869.0,22541.5,22558.05,22377.35,22397.2,BREACHED_BELOW
2025-03-14,Friday,March,9:00 AM - MARKET OPEN,ET Now,SELL,26265.2,25464.09,26545.63,1:2.86,3.05%,MODERATELY BULLISH,Bollinger Bands Squeeze | Volatility Expected,25847,26814,DOWNSIDE: 168 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25847 - 26814,25847.0,26814.0,,,,,NO_DATA
