Date,Day_of_Week,Month,Time,Source,Action,Entry_Price,Target_Price,Stop_Loss,Risk_Reward_Ratio,Profit_Target_Percentage,Market_Sentiment,Technical_Pattern,Support_Level,Resistance_Level,Expected_Movement,Sector_Insight,Nifty_Range,Support,Resistance,Open,High,Low,Close,Range_Flag
2024-12-16,Monday,December,9:00 AM - MARKET OPEN,Mint,SELL,25879.0,25204.38,26219.96,1:1.98,2.61%,BULLISH,Golden Cross | Resistance at 27000,25964,26871,DOWNSIDE: 155 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25964 - 26871,25964.0,26871.0,24753.4,24781.25,24601.75,24668.25,BREACHED_BELOW
2024-12-17,Tuesday,December,9:00 AM - MARKET OPEN,Mint,SELL,26257.4,25424.5,26721.79,1:1.79,3.17%,NEUTRAL,Higher High-Higher Low | Bull Run Continues,25848,26957,DOWNSIDE: 115 points,FII flows remain positive | Foreign buying continues,25848 - 26957,25848.0,26957.0,24584.8,24624.1,24303.45,24336.0,BREACHED_BELOW
2024-12-18,Wednesday,December,9:00 AM - MARKET OPEN,Mint,BUY,25609.8,26446.14,25182.09,1:1.96,3.27%,MODERATELY BULLISH,Support Breach | Watch 25800,25990,26822,UPSIDE: 90 points,Q3 earnings season | Corporate profits robust,25990 - 26822,25990.0,26822.0,24297.95,24394.45,24149.85,24198.85,BREACHED_BELOW
2024-12-19,Thursday,December,9:00 AM - MARKET OPEN,Mint,BUY,25661.2,26478.36,25194.5,1:1.75,3.18%,STRONG BULLISH,Support Breach | Watch 25800,25872,26842,UPSIDE: 74 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25872 - 26842,25872.0,26842.0,23877.15,24004.9,23870.3,23951.7,BREACHED_BELOW
2024-12-20,Friday,December,9:00 AM - MARKET OPEN,Mint,BUY,25941.6,26892.23,25537.15,1:2.35,3.66%,NEUTRAL/BULLISH,Bullish Engulfing | Support at 26000,25997,26877,UPSIDE: 88 points,"Chemical sector focus | Atul, Bayer gains on exports",25997 - 26877,25997.0,26877.0,23960.7,24065.8,23537.35,23587.5,BREACHED_BELOW
2024-12-23,Monday,December,9:00 AM - MARKET OPEN,Mint,SELL,26523.0,25406.05,26841.32,1:3.51,4.21%,NEUTRAL,Bullish Engulfing | Support at 26000,25896,26835,DOWNSIDE: 117 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25896 - 26835,25896.0,26835.0,23738.2,23869.55,23647.2,23753.45,BREACHED_BELOW
2024-12-24,Tuesday,December,9:00 AM - MARKET OPEN,Mint,SELL,25977.4,24795.69,26262.58,1:4.14,4.55%,STRONG BULLISH,Higher High-Higher Low | Bull Run Continues,25866,26804,DOWNSIDE: 86 points,Energy stocks leading | Oil majors positive on crude rally,25866 - 26804,25866.0,26804.0,23769.1,23867.65,23685.15,23727.65,BREACHED_BELOW
2024-12-26,Thursday,December,9:00 AM - MARKET OPEN,Mint,BUY,26014.8,27176.96,25754.36,1:4.46,4.47%,NEUTRAL/BULLISH,Bollinger Bands Squeeze | Volatility Expected,25899,26917,UPSIDE: 112 points,"FMCG holding support | ITC, HUL steady amid volatility",25899 - 26917,25899.0,26917.0,23775.8,23854.5,23653.6,23750.2,BREACHED_BELOW
2024-12-27,Friday,December,9:00 AM - MARKET OPEN,Mint,BUY,26214.2,27418.6,25914.22,1:4.01,4.59%,STRONG BULLISH,Breakout above 26500 | Momentum Building,25813,26958,UPSIDE: 141 points,"FMCG holding support | ITC, HUL steady amid volatility",25813 - 26958,25813.0,26958.0,23801.4,23938.85,23800.6,23813.4,BREACHED_BELOW
2024-12-30,Monday,December,9:00 AM - MARKET OPEN,Mint,BUY,25883.6,27039.85,25540.07,1:3.37,4.47%,MODERATELY BULLISH,Breakout above 26500 | Momentum Building,25948,26842,UPSIDE: 153 points,Energy stocks leading | Oil majors positive on crude rally,25948 - 26842,25948.0,26842.0,23796.9,23915.35,23599.3,23644.9,BREACHED_BELOW
2024-12-31,Tuesday,December,9:00 AM - MARKET OPEN,Mint,SELL,25846.0,24752.68,26141.5,1:3.7,4.23%,NEUTRAL/BULLISH,Breakout above 26500 | Momentum Building,25887,26987,DOWNSIDE: 150 points,Energy stocks leading | Oil majors positive on crude rally,25887 - 26987,25887.0,26987.0,23560.6,23689.85,23460.45,23644.8,BREACHED_BELOW
2025-01-01,Wednesday,January,9:00 AM - MARKET OPEN,Mint,BUY,25943.4,26759.46,25496.43,1:1.83,3.15%,NEUTRAL,Head & Shoulders | Downside Risk,25961,26883,UPSIDE: 152 points,Q3 earnings season | Corporate profits robust,25961 - 26883,25961.0,26883.0,23637.65,23822.8,23562.8,23742.9,BREACHED_BELOW
2025-01-02,Thursday,January,9:00 AM - MARKET OPEN,Mint,SELL,26296.8,25287.6,26637.89,1:2.96,3.84%,MODERATELY BULLISH,Golden Cross | Resistance at 27000,25947,26838,DOWNSIDE: 129 points,Q3 earnings season | Corporate profits robust,25947 - 26838,25947.0,26838.0,23783.0,24226.7,23751.55,24188.65,BREACHED_BELOW
2025-01-03,Friday,January,9:00 AM - MARKET OPEN,Mint,SELL,25953.2,25166.66,26229.23,1:2.85,3.03%,NEUTRAL,Bullish Engulfing | Support at 26000,25830,26865,DOWNSIDE: 173 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25830 - 26865,25830.0,26865.0,24196.4,24196.45,23976.0,24004.75,BREACHED_BELOW
2025-01-06,Monday,January,9:00 AM - MARKET OPEN,Mint,SELL,26591.6,26008.47,26908.53,1:1.84,2.19%,BULLISH,Double Bottom | Reversal Expected,25924,26929,DOWNSIDE: 77 points,Cement stocks stable | UltraTech holding ground,25924 - 26929,25924.0,26929.0,24045.8,24089.95,23551.9,23616.05,BREACHED_BELOW
2025-01-07,Tuesday,January,9:00 AM - MARKET OPEN,Mint,BUY,25886.0,27102.22,25555.07,1:3.68,4.7%,STRONG BULLISH,Triangle Breakout | Directional Move,25952,26832,UPSIDE: 97 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25952 - 26832,25952.0,26832.0,23679.9,23795.2,23637.8,23707.9,BREACHED_BELOW
2025-01-08,Wednesday,January,9:00 AM - MARKET OPEN,Mint,SELL,25673.4,25103.58,26136.3,1:1.23,2.22%,NEUTRAL,Bollinger Bands Squeeze | Volatility Expected,25951,26837,DOWNSIDE: 182 points,Energy stocks leading | Oil majors positive on crude rally,25951 - 26837,25951.0,26837.0,23746.65,23751.85,23496.15,23688.95,BREACHED_BELOW
2025-01-09,Thursday,January,9:00 AM - MARKET OPEN,Mint,SELL,25966.8,24703.15,26313.47,1:3.65,4.87%,NEUTRAL/BULLISH,Triangle Breakout | Directional Move,25962,26879,DOWNSIDE: 198 points,Telecom strength | Bharti Airtel gains on tariff hikes,25962 - 26879,25962.0,26879.0,23674.75,23689.5,23503.05,23526.5,BREACHED_BELOW
2025-01-10,Friday,January,9:00 AM - MARKET OPEN,Mint,BUY,25897.2,26791.15,25603.53,1:3.04,3.45%,NEUTRAL/BULLISH,Bearish Divergence | Profit Taking,25928,26920,UPSIDE: 161 points,"Chemical sector focus | Atul, Bayer gains on exports",25928 - 26920,25928.0,26920.0,23551.9,23596.6,23344.35,23431.5,BREACHED_BELOW
2025-01-13,Monday,January,9:00 AM - MARKET OPEN,Mint,SELL,26061.6,24824.23,26400.83,1:3.65,4.75%,MODERATELY BULLISH,Support Breach | Watch 25800,25858,26905,DOWNSIDE: 60 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25858 - 26905,25858.0,26905.0,23195.4,23340.95,23047.25,23085.95,BREACHED_BELOW
2025-01-14,Tuesday,January,9:00 AM - MARKET OPEN,Mint,SELL,25763.0,24522.85,26221.2,1:2.71,4.81%,BULLISH,Breakout above 26500 | Momentum Building,25939,26868,DOWNSIDE: 149 points,Q3 earnings season | Corporate profits robust,25939 - 26868,25939.0,26868.0,23165.9,23264.95,23134.15,23176.05,BREACHED_BELOW
2025-01-15,Wednesday,January,9:00 AM - MARKET OPEN,Mint,BUY,26602.4,27286.9,26314.07,1:2.37,2.57%,BULLISH,Bollinger Bands Squeeze | Volatility Expected,25849,26865,UPSIDE: 161 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25849 - 26865,25849.0,26865.0,23250.45,23293.65,23146.45,23213.2,BREACHED_BELOW
2025-01-16,Thursday,January,9:00 AM - MARKET OPEN,Mint,SELL,26094.8,25127.87,26542.94,1:2.16,3.71%,BULLISH,Double Bottom | Reversal Expected,25999,26866,DOWNSIDE: 200 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25999 - 26866,25999.0,26866.0,23377.25,23391.65,23272.05,23311.8,BREACHED_BELOW
2025-01-17,Friday,January,9:00 AM - MARKET OPEN,Mint,SELL,26251.2,25527.96,26593.1,1:2.12,2.76%,STRONG BULLISH,Golden Cross | Resistance at 27000,25913,26960,DOWNSIDE: 191 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25913 - 26960,25913.0,26960.0,23277.1,23292.1,23100.35,23203.2,BREACHED_BELOW
2025-01-20,Monday,January,9:00 AM - MARKET OPEN,Mint,SELL,25843.6,25282.04,26151.22,1:1.83,2.17%,NEUTRAL,Head & Shoulders | Downside Risk,25981,26896,DOWNSIDE: 148 points,"Realty sector gaining traction | DLF, Oberoi up",25981 - 26896,25981.0,26896.0,23290.4,23391.1,23170.65,23344.75,BREACHED_BELOW
2025-01-21,Tuesday,January,9:00 AM - MARKET OPEN,Mint,BUY,25765.0,27029.95,25256.88,1:2.49,4.91%,NEUTRAL/BULLISH,Bullish Engulfing | Support at 26000,25984,26900,UPSIDE: 163 points,"Chemical sector focus | Atul, Bayer gains on exports",25984 - 26900,25984.0,26900.0,23421.65,23426.3,22976.85,23024.65,BREACHED_BELOW
2025-01-22,Wednesday,January,9:00 AM - MARKET OPEN,Mint,BUY,25939.4,26831.02,25559.46,1:2.35,3.44%,STRONG BULLISH,Bollinger Bands Squeeze | Volatility Expected,25928,26900,UPSIDE: 131 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25928 - 26900,25928.0,26900.0,23099.15,23169.55,22981.3,23155.35,BREACHED_BELOW
2025-01-23,Thursday,January,9:00 AM - MARKET OPEN,Mint,SELL,26486.8,25372.0,26766.08,1:3.99,4.21%,BULLISH,Head & Shoulders | Downside Risk,25804,26930,DOWNSIDE: 71 points,FII flows remain positive | Foreign buying continues,25804 - 26930,25804.0,26930.0,23128.3,23270.8,23090.65,23205.35,BREACHED_BELOW
2025-01-24,Friday,January,9:00 AM - MARKET OPEN,Mint,SELL,26687.2,25849.99,27027.46,1:2.46,3.14%,NEUTRAL/BULLISH,Moving Average Crossover | Trend Change,25951,26912,DOWNSIDE: 153 points,Energy stocks leading | Oil majors positive on crude rally,25951 - 26912,25951.0,26912.0,23183.9,23347.3,23050.0,23092.2,BREACHED_BELOW
2025-01-27,Monday,January,9:00 AM - MARKET OPEN,Mint,SELL,25955.6,25135.07,26270.26,1:2.61,3.16%,BULLISH,Higher High-Higher Low | Bull Run Continues,25889,26965,DOWNSIDE: 138 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25889 - 26965,25889.0,26965.0,22940.15,23007.45,22786.9,22829.15,BREACHED_BELOW
2025-01-28,Tuesday,January,9:00 AM - MARKET OPEN,Mint,SELL,25957.0,25224.84,26412.58,1:1.61,2.82%,NEUTRAL,Double Bottom | Reversal Expected,25899,26871,DOWNSIDE: 103 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25899 - 26871,25899.0,26871.0,22960.45,23137.95,22857.65,22957.25,BREACHED_BELOW
2025-01-29,Wednesday,January,9:00 AM - MARKET OPEN,Mint,SELL,25963.4,25206.73,26381.37,1:1.81,2.91%,NEUTRAL/BULLISH,RSI Overbought | Consolidation Zone,25921,26955,DOWNSIDE: 178 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25921 - 26955,25921.0,26955.0,23026.75,23183.35,22976.5,23163.1,BREACHED_BELOW
2025-01-30,Thursday,January,9:00 AM - MARKET OPEN,Mint,BUY,26075.8,27268.56,25587.91,1:2.44,4.57%,BULLISH,Bullish Engulfing | Support at 26000,25885,26962,UPSIDE: 87 points,"Realty sector gaining traction | DLF, Oberoi up",25885 - 26962,25885.0,26962.0,23169.5,23322.05,23139.2,23249.5,BREACHED_BELOW
2025-01-31,Friday,January,9:00 AM - MARKET OPEN,Mint,BUY,25829.2,26555.36,25355.32,1:1.53,2.81%,NEUTRAL,Moving Average Crossover | Trend Change,25947,26886,UPSIDE: 115 points,DII support strong | Domestic funds accumulating,25947 - 26886,25947.0,26886.0,23296.75,23546.8,23277.4,23508.4,BREACHED_BELOW
2025-02-03,Monday,February,9:00 AM - MARKET OPEN,Mint,SELL,26194.6,25409.59,26537.96,1:2.29,3.0%,NEUTRAL,Higher High-Higher Low | Bull Run Continues,25870,26863,DOWNSIDE: 50 points,"Chemical sector focus | Atul, Bayer gains on exports",25870 - 26863,25870.0,26863.0,23319.35,23381.6,23222.0,23361.05,BREACHED_BELOW
2025-02-04,Tuesday,February,9:00 AM - MARKET OPEN,Mint,SELL,25983.0,24877.91,26342.51,1:3.07,4.25%,NEUTRAL,Triangle Breakout | Directional Move,25920,26875,DOWNSIDE: 125 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25920 - 26875,25920.0,26875.0,23509.9,23762.75,23423.15,23739.25,BREACHED_BELOW
2025-02-05,Wednesday,February,9:00 AM - MARKET OPEN,Mint,BUY,26035.4,26918.49,25709.33,1:2.71,3.39%,STRONG BULLISH,RSI Overbought | Consolidation Zone,25967,26925,UPSIDE: 117 points,Telecom strength | Bharti Airtel gains on tariff hikes,25967 - 26925,25967.0,26925.0,23801.75,23807.3,23680.45,23696.3,BREACHED_BELOW
2025-02-06,Thursday,February,9:00 AM - MARKET OPEN,Mint,SELL,25949.8,24663.92,26320.46,1:3.47,4.96%,MODERATELY BULLISH,RSI Overbought | Consolidation Zone,25839,26837,DOWNSIDE: 122 points,"Realty sector gaining traction | DLF, Oberoi up",25839 - 26837,25839.0,26837.0,23761.95,23773.55,23556.25,23603.35,BREACHED_BELOW
2025-02-07,Friday,February,9:00 AM - MARKET OPEN,Mint,SELL,26226.2,25462.93,26615.92,1:1.96,2.91%,MODERATELY BULLISH,Head & Shoulders | Downside Risk,25879,26915,DOWNSIDE: 166 points,FII flows remain positive | Foreign buying continues,25879 - 26915,25879.0,26915.0,23649.5,23694.5,23443.2,23559.95,BREACHED_BELOW
2025-02-10,Monday,February,9:00 AM - MARKET OPEN,Mint,BUY,26559.6,27802.14,26169.95,1:3.19,4.68%,NEUTRAL/BULLISH,Double Bottom | Reversal Expected,25955,26929,UPSIDE: 107 points,DII support strong | Domestic funds accumulating,25955 - 26929,25955.0,26929.0,23543.8,23568.6,23316.3,23381.6,BREACHED_BELOW
2025-02-11,Tuesday,February,9:00 AM - MARKET OPEN,Mint,BUY,26785.0,27474.47,26513.76,1:2.54,2.57%,BULLISH,Higher High-Higher Low | Bull Run Continues,25911,26876,UPSIDE: 66 points,"FMCG holding support | ITC, HUL steady amid volatility",25911 - 26876,25911.0,26876.0,23383.55,23390.05,22986.65,23071.8,BREACHED_BELOW
2025-02-12,Wednesday,February,9:00 AM - MARKET OPEN,Mint,BUY,26298.4,26940.64,25828.85,1:1.37,2.44%,BULLISH,Triangle Breakout | Directional Move,25851,26945,UPSIDE: 82 points,Telecom strength | Bharti Airtel gains on tariff hikes,25851 - 26945,25851.0,26945.0,23050.8,23144.7,22798.35,23045.25,BREACHED_BELOW
2025-02-13,Thursday,February,9:00 AM - MARKET OPEN,Mint,SELL,26556.8,25488.32,27016.58,1:2.32,4.02%,NEUTRAL/BULLISH,Bearish Divergence | Profit Taking,25923,26836,DOWNSIDE: 76 points,Energy stocks leading | Oil majors positive on crude rally,25923 - 26836,25923.0,26836.0,23055.75,23235.5,22992.2,23031.4,BREACHED_BELOW
2025-02-14,Friday,February,9:00 AM - MARKET OPEN,Mint,SELL,26402.2,25823.86,26704.54,1:1.91,2.19%,STRONG BULLISH,Breakout above 26500 | Momentum Building,25898,26847,DOWNSIDE: 163 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25898 - 26847,25898.0,26847.0,23096.45,23133.7,22774.85,22929.25,BREACHED_BELOW
2025-02-17,Monday,February,9:00 AM - MARKET OPEN,Mint,BUY,26502.6,27600.36,26062.86,1:2.5,4.14%,NEUTRAL/BULLISH,Support Breach | Watch 25800,25800,26936,UPSIDE: 53 points,Energy stocks leading | Oil majors positive on crude rally,25800 - 26936,25800.0,26936.0,22809.9,22974.2,22725.45,22959.5,BREACHED_BELOW
2025-02-18,Tuesday,February,9:00 AM - MARKET OPEN,Mint,SELL,26178.0,24897.48,26629.39,1:2.84,4.89%,STRONG BULLISH,Support Breach | Watch 25800,25901,26929,DOWNSIDE: 116 points,Q3 earnings season | Corporate profits robust,25901 - 26929,25901.0,26929.0,22963.65,22992.5,22801.5,22945.3,BREACHED_BELOW
2025-02-19,Wednesday,February,9:00 AM - MARKET OPEN,Mint,BUY,26028.4,26676.81,25538.89,1:1.32,2.49%,NEUTRAL/BULLISH,Bearish Divergence | Profit Taking,25999,26952,UPSIDE: 89 points,Energy stocks leading | Oil majors positive on crude rally,25999 - 26952,25999.0,26952.0,22847.25,23049.95,22814.85,22932.9,BREACHED_BELOW
2025-02-20,Thursday,February,9:00 AM - MARKET OPEN,Mint,BUY,26475.8,27297.69,25995.65,1:1.71,3.1%,BULLISH,Triangle Breakout | Directional Move,25839,26839,UPSIDE: 58 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25839 - 26839,25839.0,26839.0,22821.1,22923.85,22812.75,22913.15,BREACHED_BELOW
2025-02-21,Friday,February,9:00 AM - MARKET OPEN,Mint,SELL,26279.2,25488.12,26733.1,1:1.74,3.01%,MODERATELY BULLISH,Moving Average Crossover | Trend Change,25801,26910,DOWNSIDE: 160 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25801 - 26910,25801.0,26910.0,22857.2,22921.0,22720.3,22795.9,BREACHED_BELOW
2025-02-24,Monday,February,9:00 AM - MARKET OPEN,Mint,BUY,26735.6,27997.86,26274.56,1:2.74,4.72%,BULLISH,Head & Shoulders | Downside Risk,25968,26987,UPSIDE: 67 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25968 - 26987,25968.0,26987.0,22609.35,22668.05,22518.8,22553.35,BREACHED_BELOW
2025-02-25,Tuesday,February,9:00 AM - MARKET OPEN,Mint,SELL,26776.0,25655.39,27282.93,1:2.21,4.19%,NEUTRAL/BULLISH,Golden Cross | Resistance at 27000,25800,26805,DOWNSIDE: 60 points,Q3 earnings season | Corporate profits robust,25800 - 26805,25800.0,26805.0,22516.45,22625.3,22513.9,22547.55,BREACHED_BELOW
2025-02-26,Wednesday,February,9:00 AM - MARKET OPEN,Mint,BUY,26066.4,27004.92,25782.33,1:3.3,3.6%,NEUTRAL/BULLISH,Moving Average Crossover | Trend Change,25909,26817,UPSIDE: 76 points,"Realty sector gaining traction | DLF, Oberoi up",25909 - 26817,25909.0,26817.0,,,,,NO_DATA
2025-02-27,Thursday,February,9:00 AM - MARKET OPEN,Mint,BUY,26866.8,27818.56,26548.07,1:2.99,3.54%,BULLISH,Moving Average Crossover | Trend Change,25836,26851,UPSIDE: 128 points,"Chemical sector focus | Atul, Bayer gains on exports",25836 - 26851,25836.0,26851.0,22568.95,22613.3,22508.4,22545.05,BREACHED_BELOW
2025-02-28,Friday,February,9:00 AM - MARKET OPEN,Mint,BUY,26396.2,26971.89,25911.74,1:1.19,2.18%,NEUTRAL,Triangle Breakout | Directional Move,25881,26949,UPSIDE: 85 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25881 - 26949,25881.0,26949.0,22433.4,22450.35,22104.85,22124.7,BREACHED_BELOW
2025-03-03,Monday,March,9:00 AM - MARKET OPEN,Mint,SELL,26723.6,26116.73,27211.47,1:1.24,2.27%,NEUTRAL/BULLISH,Bullish Engulfing | Support at 26000,25828,26924,DOWNSIDE: 121 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25828 - 26924,25828.0,26924.0,22194.55,22261.55,22004.7,22119.3,BREACHED_BELOW
2025-03-04,Tuesday,March,9:00 AM - MARKET OPEN,Mint,BUY,26355.0,27618.88,25998.1,1:3.54,4.8%,NEUTRAL,Breakout above 26500 | Momentum Building,25929,26899,UPSIDE: 199 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25929 - 26899,25929.0,26899.0,21974.45,22105.05,21964.6,22082.65,BREACHED_BELOW
2025-03-05,Wednesday,March,9:00 AM - MARKET OPEN,Mint,SELL,26491.4,25747.87,26813.28,1:2.31,2.81%,NEUTRAL/BULLISH,RSI Overbought | Consolidation Zone,25905,26910,DOWNSIDE: 84 points,Cement stocks stable | UltraTech holding ground,25905 - 26910,25905.0,26910.0,22073.05,22394.9,22067.8,22337.3,BREACHED_BELOW
2025-03-06,Thursday,March,9:00 AM - MARKET OPEN,Mint,SELL,26667.8,25576.4,27108.1,1:2.48,4.09%,NEUTRAL,Support Breach | Watch 25800,25836,26910,DOWNSIDE: 116 points,"Realty sector gaining traction | DLF, Oberoi up",25836 - 26910,25836.0,26910.0,22476.35,22556.45,22245.85,22544.7,BREACHED_BELOW
2025-03-07,Friday,March,9:00 AM - MARKET OPEN,Mint,BUY,26697.2,27299.19,26275.85,1:1.43,2.25%,NEUTRAL/BEARISH,RSI Overbought | Consolidation Zone,25974,26972,UPSIDE: 176 points,DII support strong | Domestic funds accumulating,25974 - 26972,25974.0,26972.0,22508.65,22633.8,22464.75,22552.5,BREACHED_BELOW
2025-03-10,Monday,March,9:00 AM - MARKET OPEN,Mint,BUY,26315.6,27208.28,25913.3,1:2.22,3.39%,BULLISH,Head & Shoulders | Downside Risk,25845,26913,UPSIDE: 67 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25845 - 26913,25845.0,26913.0,22521.85,22676.75,22429.05,22460.3,BREACHED_BELOW
2025-03-11,Tuesday,March,9:00 AM - MARKET OPEN,Mint,BUY,26931.0,27888.6,26638.9,1:3.28,3.56%,STRONG BULLISH,Breakout above 26500 | Momentum Building,25859,26834,UPSIDE: 65 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25859 - 26834,25859.0,26834.0,22345.95,22522.1,22314.7,22497.9,BREACHED_BELOW
2025-03-12,Wednesday,March,9:00 AM - MARKET OPEN,Mint,SELL,26663.4,25963.77,26968.12,1:2.3,2.62%,NEUTRAL/BULLISH,Breakout above 26500 | Momentum Building,25856,26800,DOWNSIDE: 107 points,FII flows remain positive | Foreign buying continues,25856 - 26800,25856.0,26800.0,22536.35,22577.4,22329.55,22470.5,BREACHED_BELOW
2025-03-13,Thursday,March,9:00 AM - MARKET OPEN,Mint,BUY,26080.8,26640.58,25694.86,1:1.45,2.15%,NEUTRAL,Golden Cross | Resistance at 27000,25982,26804,UPSIDE: 118 points,Q3 earnings season | Corporate profits robust,25982 - 26804,25982.0,26804.0,22541.5,22558.05,22377.35,22397.2,BREACHED_BELOW
2025-03-14,Friday,March,9:00 AM - MARKET OPEN,Mint,SELL,26439.2,25730.27,26897.41,1:1.55,2.68%,MODERATELY BULLISH,Bearish Divergence | Profit Taking,25909,26908,DOWNSIDE: 193 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25909 - 26908,25909.0,26908.0,,,,,NO_DATA
