Date,Day_of_Week,Month,Time,Source,Action,Entry_Price,Target_Price,Stop_Loss,Risk_Reward_Ratio,Profit_Target_Percentage,Market_Sentiment,Technical_Pattern,Support_Level,Resistance_Level,Expected_Movement,Sector_Insight,Nifty_Range,Support,Resistance,Open,High,Low,Close,Range_Flag
2024-12-16,Monday,December,9:00 AM - MARKET OPEN,Bloomberg,SELL,26499.0,25403.02,26960.52,1:2.37,4.14%,NEUTRAL,Double Bottom | Reversal Expected,25913,26927,DOWNSIDE: 69 points,Q3 earnings season | Corporate profits robust,25913 - 26927,25913.0,26927.0,24753.4,24781.25,24601.75,24668.25,BREACHED_BELOW
2024-12-17,Tuesday,December,9:00 AM - MARKET OPEN,Bloomberg,SELL,26063.4,24773.94,26441.71,1:3.41,4.95%,NEUTRAL/BULLISH,Bollinger Bands Squeeze | Volatility Expected,25954,26944,DOWNSIDE: 174 points,Energy stocks leading | Oil majors positive on crude rally,25954 - 26944,25954.0,26944.0,24584.8,24624.1,24303.45,24336.0,BREACHED_BELOW
2024-12-18,Wednesday,December,9:00 AM - MARKET OPEN,Bloomberg,BUY,26330.8,27431.38,25920.62,1:2.68,4.18%,BULLISH,Head & Shoulders | Downside Risk,25813,26869,UPSIDE: 58 points,Cement stocks stable | UltraTech holding ground,25813 - 26869,25813.0,26869.0,24297.95,24394.45,24149.85,24198.85,BREACHED_BELOW
2024-12-19,Thursday,December,9:00 AM - MARKET OPEN,Bloomberg,SELL,26208.2,25543.75,26649.73,1:1.5,2.54%,BULLISH,Head & Shoulders | Downside Risk,25801,26880,DOWNSIDE: 58 points,"Chemical sector focus | Atul, Bayer gains on exports",25801 - 26880,25801.0,26880.0,23877.15,24004.9,23870.3,23951.7,BREACHED_BELOW
2024-12-20,Friday,December,9:00 AM - MARKET OPEN,Bloomberg,BUY,25814.6,26747.94,25328.58,1:1.92,3.62%,NEUTRAL,Double Bottom | Reversal Expected,25816,26968,UPSIDE: 87 points,"Realty sector gaining traction | DLF, Oberoi up",25816 - 26968,25816.0,26968.0,23960.7,24065.8,23537.35,23587.5,BREACHED_BELOW
2024-12-23,Monday,December,9:00 AM - MARKET OPEN,Bloomberg,SELL,26494.0,25798.49,26855.22,1:1.93,2.63%,STRONG BULLISH,Triangle Breakout | Directional Move,25882,26939,DOWNSIDE: 189 points,"Realty sector gaining traction | DLF, Oberoi up",25882 - 26939,25882.0,26939.0,23738.2,23869.55,23647.2,23753.45,BREACHED_BELOW
2024-12-24,Tuesday,December,9:00 AM - MARKET OPEN,Bloomberg,SELL,26131.4,25373.08,26584.66,1:1.67,2.9%,NEUTRAL,Double Bottom | Reversal Expected,25902,26826,DOWNSIDE: 120 points,Cement stocks stable | UltraTech holding ground,25902 - 26826,25902.0,26826.0,23769.1,23867.65,23685.15,23727.65,BREACHED_BELOW
2024-12-26,Thursday,December,9:00 AM - MARKET OPEN,Bloomberg,BUY,25744.8,27019.84,25400.78,1:3.71,4.95%,NEUTRAL/BULLISH,Higher High-Higher Low | Bull Run Continues,25908,26978,UPSIDE: 167 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25908 - 26978,25908.0,26978.0,23775.8,23854.5,23653.6,23750.2,BREACHED_BELOW
2024-12-27,Friday,December,9:00 AM - MARKET OPEN,Bloomberg,SELL,26038.2,25288.87,26418.13,1:1.97,2.88%,NEUTRAL/BULLISH,Support Breach | Watch 25800,25865,26978,DOWNSIDE: 140 points,Energy stocks leading | Oil majors positive on crude rally,25865 - 26978,25865.0,26978.0,23801.4,23938.85,23800.6,23813.4,BREACHED_BELOW
2024-12-30,Monday,December,9:00 AM - MARKET OPEN,Bloomberg,BUY,25789.6,27026.37,25362.99,1:2.9,4.8%,NEUTRAL/BULLISH,Higher High-Higher Low | Bull Run Continues,25899,26838,UPSIDE: 177 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25899 - 26838,25899.0,26838.0,23796.9,23915.35,23599.3,23644.9,BREACHED_BELOW
2024-12-31,Tuesday,December,9:00 AM - MARKET OPEN,Bloomberg,SELL,26107.0,25282.23,26548.78,1:1.87,3.16%,NEUTRAL/BULLISH,Support Breach | Watch 25800,25803,26987,DOWNSIDE: 157 points,Q3 earnings season | Corporate profits robust,25803 - 26987,25803.0,26987.0,23560.6,23689.85,23460.45,23644.8,BREACHED_BELOW
2025-01-01,Wednesday,January,9:00 AM - MARKET OPEN,Bloomberg,BUY,26455.4,27093.96,25935.01,1:1.23,2.41%,BULLISH,Double Bottom | Reversal Expected,25816,26916,UPSIDE: 169 points,Q3 earnings season | Corporate profits robust,25816 - 26916,25816.0,26916.0,23637.65,23822.8,23562.8,23742.9,BREACHED_BELOW
2025-01-02,Thursday,January,9:00 AM - MARKET OPEN,Bloomberg,SELL,26420.8,25531.56,26842.46,1:2.11,3.37%,MODERATELY BULLISH,Moving Average Crossover | Trend Change,25965,26929,DOWNSIDE: 142 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25965 - 26929,25965.0,26929.0,23783.0,24226.7,23751.55,24188.65,BREACHED_BELOW
2025-01-03,Friday,January,9:00 AM - MARKET OPEN,Bloomberg,SELL,26207.2,25032.24,26508.85,1:3.9,4.48%,MODERATELY BULLISH,Moving Average Crossover | Trend Change,25917,26946,DOWNSIDE: 50 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25917 - 26946,25917.0,26946.0,24196.4,24196.45,23976.0,24004.75,BREACHED_BELOW
2025-01-06,Monday,January,9:00 AM - MARKET OPEN,Bloomberg,SELL,25965.6,25057.15,26237.63,1:3.34,3.5%,BULLISH,Golden Cross | Resistance at 27000,25973,26954,DOWNSIDE: 162 points,Q3 earnings season | Corporate profits robust,25973 - 26954,25973.0,26954.0,24045.8,24089.95,23551.9,23616.05,BREACHED_BELOW
2025-01-07,Tuesday,January,9:00 AM - MARKET OPEN,Bloomberg,BUY,26238.0,27350.9,25767.25,1:2.36,4.24%,MODERATELY BULLISH,Bollinger Bands Squeeze | Volatility Expected,25952,26965,UPSIDE: 86 points,"Realty sector gaining traction | DLF, Oberoi up",25952 - 26965,25952.0,26965.0,23679.9,23795.2,23637.8,23707.9,BREACHED_BELOW
2025-01-08,Wednesday,January,9:00 AM - MARKET OPEN,Bloomberg,BUY,26573.4,27744.59,26108.69,1:2.52,4.41%,MODERATELY BULLISH,Higher High-Higher Low | Bull Run Continues,25878,26859,UPSIDE: 189 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25878 - 26859,25878.0,26859.0,23746.65,23751.85,23496.15,23688.95,BREACHED_BELOW
2025-01-09,Thursday,January,9:00 AM - MARKET OPEN,Bloomberg,BUY,26135.8,26887.02,25851.34,1:2.64,2.87%,MODERATELY BULLISH,Support Breach | Watch 25800,25850,26888,UPSIDE: 146 points,"FMCG holding support | ITC, HUL steady amid volatility",25850 - 26888,25850.0,26888.0,23674.75,23689.5,23503.05,23526.5,BREACHED_BELOW
2025-01-10,Friday,January,9:00 AM - MARKET OPEN,Bloomberg,BUY,25926.2,27092.29,25410.91,1:2.26,4.5%,NEUTRAL/BULLISH,Bearish Divergence | Profit Taking,25811,26900,UPSIDE: 101 points,"Realty sector gaining traction | DLF, Oberoi up",25811 - 26900,25811.0,26900.0,23551.9,23596.6,23344.35,23431.5,BREACHED_BELOW
2025-01-13,Monday,January,9:00 AM - MARKET OPEN,Bloomberg,BUY,26123.6,27001.99,25803.65,1:2.75,3.36%,NEUTRAL/BULLISH,Bollinger Bands Squeeze | Volatility Expected,25914,26870,UPSIDE: 147 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25914 - 26870,25914.0,26870.0,23195.4,23340.95,23047.25,23085.95,BREACHED_BELOW
2025-01-14,Tuesday,January,9:00 AM - MARKET OPEN,Bloomberg,SELL,26359.0,25628.71,26806.58,1:1.63,2.77%,MODERATELY BULLISH,Breakout above 26500 | Momentum Building,25804,26846,DOWNSIDE: 96 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25804 - 26846,25804.0,26846.0,23165.9,23264.95,23134.15,23176.05,BREACHED_BELOW
2025-01-15,Wednesday,January,9:00 AM - MARKET OPEN,Bloomberg,BUY,26070.4,26675.38,25724.34,1:1.75,2.32%,NEUTRAL/BULLISH,Bollinger Bands Squeeze | Volatility Expected,25836,26914,UPSIDE: 141 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25836 - 26914,25836.0,26914.0,23250.45,23293.65,23146.45,23213.2,BREACHED_BELOW
2025-01-16,Thursday,January,9:00 AM - MARKET OPEN,Bloomberg,BUY,25865.8,26867.81,25395.2,1:2.13,3.87%,NEUTRAL/BULLISH,Golden Cross | Resistance at 27000,25991,26977,UPSIDE: 191 points,"Realty sector gaining traction | DLF, Oberoi up",25991 - 26977,25991.0,26977.0,23377.25,23391.65,23272.05,23311.8,BREACHED_BELOW
2025-01-17,Friday,January,9:00 AM - MARKET OPEN,Bloomberg,SELL,26541.2,25376.77,26822.92,1:4.13,4.39%,NEUTRAL,Higher High-Higher Low | Bull Run Continues,25919,26973,DOWNSIDE: 134 points,Q3 earnings season | Corporate profits robust,25919 - 26973,25919.0,26973.0,23277.1,23292.1,23100.35,23203.2,BREACHED_BELOW
2025-01-20,Monday,January,9:00 AM - MARKET OPEN,Bloomberg,SELL,26080.6,24967.71,26560.25,1:2.32,4.27%,NEUTRAL,Head & Shoulders | Downside Risk,25834,26962,DOWNSIDE: 168 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25834 - 26962,25834.0,26962.0,23290.4,23391.1,23170.65,23344.75,BREACHED_BELOW
2025-01-21,Tuesday,January,9:00 AM - MARKET OPEN,Bloomberg,BUY,25879.0,26946.63,25368.03,1:2.09,4.13%,STRONG BULLISH,Breakout above 26500 | Momentum Building,25988,26989,UPSIDE: 71 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25988 - 26989,25988.0,26989.0,23421.65,23426.3,22976.85,23024.65,BREACHED_BELOW
2025-01-22,Wednesday,January,9:00 AM - MARKET OPEN,Bloomberg,BUY,25895.4,26525.37,25416.85,1:1.32,2.43%,NEUTRAL,Bullish Engulfing | Support at 26000,25882,26911,UPSIDE: 147 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25882 - 26911,25882.0,26911.0,23099.15,23169.55,22981.3,23155.35,BREACHED_BELOW
2025-01-23,Thursday,January,9:00 AM - MARKET OPEN,Bloomberg,SELL,25793.8,24744.54,26256.69,1:2.27,4.07%,NEUTRAL/BULLISH,Moving Average Crossover | Trend Change,25840,26940,DOWNSIDE: 96 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25840 - 26940,25840.0,26940.0,23128.3,23270.8,23090.65,23205.35,BREACHED_BELOW
2025-01-24,Friday,January,9:00 AM - MARKET OPEN,Bloomberg,BUY,26358.2,27609.26,25853.86,1:2.48,4.75%,BULLISH,Golden Cross | Resistance at 27000,25888,26908,UPSIDE: 146 points,Energy stocks leading | Oil majors positive on crude rally,25888 - 26908,25888.0,26908.0,23183.9,23347.3,23050.0,23092.2,BREACHED_BELOW
2025-01-27,Monday,January,9:00 AM - MARKET OPEN,Bloomberg,SELL,26229.6,25676.37,26646.09,1:1.33,2.11%,NEUTRAL,Head & Shoulders | Downside Risk,25963,26986,DOWNSIDE: 146 points,Telecom strength | Bharti Airtel gains on tariff hikes,25963 - 26986,25963.0,26986.0,22940.15,23007.45,22786.9,22829.15,BREACHED_BELOW
2025-01-28,Tuesday,January,9:00 AM - MARKET OPEN,Bloomberg,SELL,26194.0,25473.54,26629.8,1:1.65,2.75%,MODERATELY BULLISH,Triangle Breakout | Directional Move,25937,26854,DOWNSIDE: 132 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25937 - 26854,25937.0,26854.0,22960.45,23137.95,22857.65,22957.25,BREACHED_BELOW
2025-01-29,Wednesday,January,9:00 AM - MARKET OPEN,Bloomberg,BUY,26183.4,26904.72,25861.19,1:2.24,2.75%,MODERATELY BULLISH,Breakout above 26500 | Momentum Building,25805,26977,UPSIDE: 182 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25805 - 26977,25805.0,26977.0,23026.75,23183.35,22976.5,23163.1,BREACHED_BELOW
2025-01-30,Thursday,January,9:00 AM - MARKET OPEN,Bloomberg,BUY,26446.8,27597.99,25995.33,1:2.55,4.35%,STRONG BULLISH,Higher High-Higher Low | Bull Run Continues,25834,26904,UPSIDE: 90 points,Q3 earnings season | Corporate profits robust,25834 - 26904,25834.0,26904.0,23169.5,23322.05,23139.2,23249.5,BREACHED_BELOW
2025-01-31,Friday,January,9:00 AM - MARKET OPEN,Bloomberg,BUY,26021.2,27304.13,25543.73,1:2.69,4.93%,NEUTRAL,Double Bottom | Reversal Expected,25997,26862,UPSIDE: 121 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25997 - 26862,25997.0,26862.0,23296.75,23546.8,23277.4,23508.4,BREACHED_BELOW
2025-02-03,Monday,February,9:00 AM - MARKET OPEN,Bloomberg,SELL,26010.6,25040.0,26308.03,1:3.26,3.73%,MODERATELY BULLISH,Head & Shoulders | Downside Risk,25921,26910,DOWNSIDE: 159 points,Energy stocks leading | Oil majors positive on crude rally,25921 - 26910,25921.0,26910.0,23319.35,23381.6,23222.0,23361.05,BREACHED_BELOW
2025-02-04,Tuesday,February,9:00 AM - MARKET OPEN,Bloomberg,SELL,25961.0,24945.86,26472.85,1:1.98,3.91%,NEUTRAL,Bollinger Bands Squeeze | Volatility Expected,25938,26879,DOWNSIDE: 144 points,"FMCG holding support | ITC, HUL steady amid volatility",25938 - 26879,25938.0,26879.0,23509.9,23762.75,23423.15,23739.25,BREACHED_BELOW
2025-02-05,Wednesday,February,9:00 AM - MARKET OPEN,Bloomberg,SELL,26513.4,25244.36,26811.06,1:4.26,4.79%,BULLISH,Bearish Divergence | Profit Taking,25800,26959,DOWNSIDE: 89 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25800 - 26959,25800.0,26959.0,23801.75,23807.3,23680.45,23696.3,BREACHED_BELOW
2025-02-06,Thursday,February,9:00 AM - MARKET OPEN,Bloomberg,BUY,26659.8,27652.02,26323.88,1:2.95,3.72%,BULLISH,Support Breach | Watch 25800,25862,26929,UPSIDE: 152 points,"FMCG holding support | ITC, HUL steady amid volatility",25862 - 26929,25862.0,26929.0,23761.95,23773.55,23556.25,23603.35,BREACHED_BELOW
2025-02-07,Friday,February,9:00 AM - MARKET OPEN,Bloomberg,BUY,26313.2,27131.68,25876.56,1:1.87,3.11%,STRONG BULLISH,Support Breach | Watch 25800,25822,26866,UPSIDE: 117 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25822 - 26866,25822.0,26866.0,23649.5,23694.5,23443.2,23559.95,BREACHED_BELOW
2025-02-10,Monday,February,9:00 AM - MARKET OPEN,Bloomberg,BUY,25872.6,26794.71,25449.43,1:2.18,3.56%,NEUTRAL/BULLISH,Support Breach | Watch 25800,25994,26817,UPSIDE: 80 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25994 - 26817,25994.0,26817.0,23543.8,23568.6,23316.3,23381.6,BREACHED_BELOW
2025-02-11,Tuesday,February,9:00 AM - MARKET OPEN,Bloomberg,BUY,26101.0,26659.76,25682.9,1:1.34,2.14%,NEUTRAL,Moving Average Crossover | Trend Change,25952,26954,UPSIDE: 145 points,Energy stocks leading | Oil majors positive on crude rally,25952 - 26954,25952.0,26954.0,23383.55,23390.05,22986.65,23071.8,BREACHED_BELOW
2025-02-12,Wednesday,February,9:00 AM - MARKET OPEN,Bloomberg,SELL,26780.4,25479.34,27231.08,1:2.89,4.86%,NEUTRAL/BULLISH,Triangle Breakout | Directional Move,25914,26847,DOWNSIDE: 149 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25914 - 26847,25914.0,26847.0,23050.8,23144.7,22798.35,23045.25,BREACHED_BELOW
2025-02-13,Thursday,February,9:00 AM - MARKET OPEN,Bloomberg,SELL,26730.8,25785.67,27192.81,1:2.05,3.54%,NEUTRAL/BULLISH,Double Bottom | Reversal Expected,25820,26918,DOWNSIDE: 162 points,"Chemical sector focus | Atul, Bayer gains on exports",25820 - 26918,25820.0,26918.0,23055.75,23235.5,22992.2,23031.4,BREACHED_BELOW
2025-02-14,Friday,February,9:00 AM - MARKET OPEN,Bloomberg,BUY,26053.2,27183.83,25662.83,1:2.9,4.34%,NEUTRAL/BULLISH,Bullish Engulfing | Support at 26000,25979,26927,UPSIDE: 118 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25979 - 26927,25979.0,26927.0,23096.45,23133.7,22774.85,22929.25,BREACHED_BELOW
2025-02-17,Monday,February,9:00 AM - MARKET OPEN,Bloomberg,BUY,26247.6,27444.85,25738.68,1:2.35,4.56%,MODERATELY BULLISH,Head & Shoulders | Downside Risk,25953,26940,UPSIDE: 137 points,Energy stocks leading | Oil majors positive on crude rally,25953 - 26940,25953.0,26940.0,22809.9,22974.2,22725.45,22959.5,BREACHED_BELOW
2025-02-18,Tuesday,February,9:00 AM - MARKET OPEN,Bloomberg,SELL,26829.0,26042.37,27218.87,1:2.02,2.93%,BULLISH,Higher High-Higher Low | Bull Run Continues,25882,26859,DOWNSIDE: 93 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25882 - 26859,25882.0,26859.0,22963.65,22992.5,22801.5,22945.3,BREACHED_BELOW
2025-02-19,Wednesday,February,9:00 AM - MARKET OPEN,Bloomberg,BUY,26018.4,26840.56,25705.72,1:2.63,3.16%,MODERATELY BULLISH,Support Breach | Watch 25800,25849,26847,UPSIDE: 195 points,FII flows remain positive | Foreign buying continues,25849 - 26847,25849.0,26847.0,22847.25,23049.95,22814.85,22932.9,BREACHED_BELOW
2025-02-20,Thursday,February,9:00 AM - MARKET OPEN,Bloomberg,BUY,26506.8,27174.54,26171.95,1:1.99,2.52%,STRONG BULLISH,Higher High-Higher Low | Bull Run Continues,25979,26863,UPSIDE: 115 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25979 - 26863,25979.0,26863.0,22821.1,22923.85,22812.75,22913.15,BREACHED_BELOW
2025-02-21,Friday,February,9:00 AM - MARKET OPEN,Bloomberg,BUY,26320.2,26977.44,25969.41,1:1.87,2.5%,NEUTRAL,Breakout above 26500 | Momentum Building,25883,26937,UPSIDE: 188 points,Cement stocks stable | UltraTech holding ground,25883 - 26937,25883.0,26937.0,22857.2,22921.0,22720.3,22795.9,BREACHED_BELOW
2025-02-24,Monday,February,9:00 AM - MARKET OPEN,Bloomberg,BUY,26665.6,27572.06,26228.1,1:2.07,3.4%,NEUTRAL,Head & Shoulders | Downside Risk,25967,26965,UPSIDE: 187 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25967 - 26965,25967.0,26965.0,22609.35,22668.05,22518.8,22553.35,BREACHED_BELOW
2025-02-25,Tuesday,February,9:00 AM - MARKET OPEN,Bloomberg,SELL,26503.0,25959.13,26796.05,1:1.86,2.05%,STRONG BULLISH,Breakout above 26500 | Momentum Building,25898,26808,DOWNSIDE: 64 points,DII support strong | Domestic funds accumulating,25898 - 26808,25898.0,26808.0,22516.45,22625.3,22513.9,22547.55,BREACHED_BELOW
2025-02-26,Wednesday,February,9:00 AM - MARKET OPEN,Bloomberg,SELL,26281.4,25213.73,26642.8,1:2.95,4.06%,NEUTRAL,Bearish Divergence | Profit Taking,25865,26869,DOWNSIDE: 51 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25865 - 26869,25865.0,26869.0,,,,,NO_DATA
2025-02-27,Thursday,February,9:00 AM - MARKET OPEN,Bloomberg,BUY,26867.8,27600.93,26404.78,1:1.58,2.73%,BULLISH,Bearish Divergence | Profit Taking,25973,26811,UPSIDE: 144 points,"FMCG holding support | ITC, HUL steady amid volatility",25973 - 26811,25973.0,26811.0,22568.95,22613.3,22508.4,22545.05,BREACHED_BELOW
2025-02-28,Friday,February,9:00 AM - MARKET OPEN,Bloomberg,BUY,26902.2,27968.68,26531.81,1:2.88,3.96%,BULLISH,Bearish Divergence | Profit Taking,25867,26945,UPSIDE: 83 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25867 - 26945,25867.0,26945.0,22433.4,22450.35,22104.85,22124.7,BREACHED_BELOW
2025-03-03,Monday,March,9:00 AM - MARKET OPEN,Bloomberg,BUY,26275.6,27269.69,25969.91,1:3.25,3.78%,BULLISH,Golden Cross | Resistance at 27000,25818,26817,UPSIDE: 54 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25818 - 26817,25818.0,26817.0,22194.55,22261.55,22004.7,22119.3,BREACHED_BELOW
2025-03-04,Tuesday,March,9:00 AM - MARKET OPEN,Bloomberg,BUY,26625.0,27547.72,26130.9,1:1.87,3.47%,NEUTRAL,Bollinger Bands Squeeze | Volatility Expected,25824,26900,UPSIDE: 59 points,Cement stocks stable | UltraTech holding ground,25824 - 26900,25824.0,26900.0,21974.45,22105.05,21964.6,22082.65,BREACHED_BELOW
2025-03-05,Wednesday,March,9:00 AM - MARKET OPEN,Bloomberg,SELL,26692.4,25607.2,26961.47,1:4.03,4.07%,MODERATELY BULLISH,Head & Shoulders | Downside Risk,25864,26805,DOWNSIDE: 75 points,Q3 earnings season | Corporate profits robust,25864 - 26805,25864.0,26805.0,22073.05,22394.9,22067.8,22337.3,BREACHED_BELOW
2025-03-06,Thursday,March,9:00 AM - MARKET OPEN,Bloomberg,SELL,26547.8,25538.77,27078.46,1:1.9,3.8%,BULLISH,Head & Shoulders | Downside Risk,25850,26908,DOWNSIDE: 66 points,Cement stocks stable | UltraTech holding ground,25850 - 26908,25850.0,26908.0,22476.35,22556.45,22245.85,22544.7,BREACHED_BELOW
2025-03-07,Friday,March,9:00 AM - MARKET OPEN,Bloomberg,SELL,26756.2,25925.39,27079.34,1:2.57,3.11%,MODERATELY BULLISH,Triangle Breakout | Directional Move,25868,26820,DOWNSIDE: 150 points,FII flows remain positive | Foreign buying continues,25868 - 26820,25868.0,26820.0,22508.65,22633.8,22464.75,22552.5,BREACHED_BELOW
2025-03-10,Monday,March,9:00 AM - MARKET OPEN,Bloomberg,BUY,26142.6,27267.71,25850.04,1:3.85,4.3%,BULLISH,Golden Cross | Resistance at 27000,25904,26845,UPSIDE: 58 points,FII flows remain positive | Foreign buying continues,25904 - 26845,25904.0,26845.0,22521.85,22676.75,22429.05,22460.3,BREACHED_BELOW
2025-03-11,Tuesday,March,9:00 AM - MARKET OPEN,Bloomberg,BUY,25962.0,26676.67,25536.85,1:1.68,2.75%,NEUTRAL,Double Bottom | Reversal Expected,25978,26988,UPSIDE: 62 points,Cement stocks stable | UltraTech holding ground,25978 - 26988,25978.0,26988.0,22345.95,22522.1,22314.7,22497.9,BREACHED_BELOW
2025-03-12,Wednesday,March,9:00 AM - MARKET OPEN,Bloomberg,SELL,26767.4,25624.68,27207.15,1:2.6,4.27%,NEUTRAL,Bollinger Bands Squeeze | Volatility Expected,25848,26908,DOWNSIDE: 184 points,Cement stocks stable | UltraTech holding ground,25848 - 26908,25848.0,26908.0,22536.35,22577.4,22329.55,22470.5,BREACHED_BELOW
2025-03-13,Thursday,March,9:00 AM - MARKET OPEN,Bloomberg,BUY,26824.8,27454.64,26373.49,1:1.4,2.35%,BULLISH,Double Bottom | Reversal Expected,25991,26878,UPSIDE: 170 points,Cement stocks stable | UltraTech holding ground,25991 - 26878,25991.0,26878.0,22541.5,22558.05,22377.35,22397.2,BREACHED_BELOW
2025-03-14,Friday,March,9:00 AM - MARKET OPEN,Bloomberg,BUY,26549.2,27195.16,26144.2,1:1.59,2.43%,STRONG BULLISH,Support Breach | Watch 25800,25974,26897,UPSIDE: 168 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25974 - 26897,25974.0,26897.0,,,,,NO_DATA
