Date,Day_of_Week,Month,Time,Source,Action,Entry_Price,Target_Price,Stop_Loss,Risk_Reward_Ratio,Profit_Target_Percentage,Market_Sentiment,Technical_Pattern,Support_Level,Resistance_Level,Expected_Movement,Sector_Insight,Nifty_Range,Support,Resistance,Open,High,Low,Close,Range_Flag
2024-12-16,Monday,December,9:00 AM - MARKET OPEN,NDTV Profit,SELL,25708.4,25092.09,26002.27,1:2.1,2.4%,STRONG BULLISH,Bullish Engulfing | Support at 26000,25947,26994,DOWNSIDE: 112 points,DII support strong | Domestic funds accumulating,25947 - 26994,25947.0,26994.0,24753.4,24781.25,24601.75,24668.25,BREACHED_BELOW
2024-12-17,Tuesday,December,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26545.8,25445.83,27016.88,1:2.33,4.14%,NEUTRAL/BULLISH,Breakout above 26500 | Momentum Building,25879,26825,DOWNSIDE: 55 points,Telecom strength | Bharti Airtel gains on tariff hikes,25879 - 26825,25879.0,26825.0,24584.8,24624.1,24303.45,24336.0,BREACHED_BELOW
2024-12-18,Wednesday,December,9:00 AM - MARKET OPEN,NDTV Profit,SELL,25644.2,24487.57,26085.36,1:2.62,4.51%,NEUTRAL,Double Bottom | Reversal Expected,25860,26926,DOWNSIDE: 180 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25860 - 26926,25860.0,26926.0,24297.95,24394.45,24149.85,24198.85,BREACHED_BELOW
2024-12-19,Thursday,December,9:00 AM - MARKET OPEN,NDTV Profit,BUY,25814.6,26711.38,25326.66,1:1.84,3.47%,BULLISH,Triangle Breakout | Directional Move,25950,26945,UPSIDE: 135 points,Cement stocks stable | UltraTech holding ground,25950 - 26945,25950.0,26945.0,23877.15,24004.9,23870.3,23951.7,BREACHED_BELOW
2024-12-20,Friday,December,9:00 AM - MARKET OPEN,NDTV Profit,SELL,25755.0,24887.65,26243.45,1:1.78,3.37%,NEUTRAL/BULLISH,Breakout above 26500 | Momentum Building,25830,26941,DOWNSIDE: 158 points,Energy stocks leading | Oil majors positive on crude rally,25830 - 26941,25830.0,26941.0,23960.7,24065.8,23537.35,23587.5,BREACHED_BELOW
2024-12-23,Monday,December,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26011.4,25460.64,26321.66,1:1.78,2.12%,NEUTRAL,Triangle Breakout | Directional Move,25988,26973,DOWNSIDE: 170 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25988 - 26973,25988.0,26973.0,23738.2,23869.55,23647.2,23753.45,BREACHED_BELOW
2024-12-24,Tuesday,December,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26563.8,27528.0,26102.17,1:2.09,3.63%,MODERATELY BULLISH,Head & Shoulders | Downside Risk,25864,26908,UPSIDE: 177 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25864 - 26908,25864.0,26908.0,23769.1,23867.65,23685.15,23727.65,BREACHED_BELOW
2024-12-26,Thursday,December,9:00 AM - MARKET OPEN,NDTV Profit,BUY,25902.2,27173.29,25589.88,1:4.07,4.91%,NEUTRAL,Bearish Divergence | Profit Taking,25844,26943,UPSIDE: 98 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25844 - 26943,25844.0,26943.0,23775.8,23854.5,23653.6,23750.2,BREACHED_BELOW
2024-12-27,Friday,December,9:00 AM - MARKET OPEN,NDTV Profit,SELL,25920.6,25039.28,26201.51,1:3.14,3.4%,MODERATELY BULLISH,Moving Average Crossover | Trend Change,25941,26944,DOWNSIDE: 184 points,Cement stocks stable | UltraTech holding ground,25941 - 26944,25941.0,26944.0,23801.4,23938.85,23800.6,23813.4,BREACHED_BELOW
2024-12-30,Monday,December,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26075.0,25365.64,26445.18,1:1.92,2.72%,BULLISH,Head & Shoulders | Downside Risk,25994,26922,DOWNSIDE: 68 points,"Chemical sector focus | Atul, Bayer gains on exports",25994 - 26922,25994.0,26922.0,23796.9,23915.35,23599.3,23644.9,BREACHED_BELOW
2024-12-31,Tuesday,December,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26431.4,27168.27,26123.04,1:2.39,2.79%,BULLISH,Bearish Divergence | Profit Taking,25873,26854,UPSIDE: 136 points,"FMCG holding support | ITC, HUL steady amid volatility",25873 - 26854,25873.0,26854.0,23560.6,23689.85,23460.45,23644.8,BREACHED_BELOW
2025-01-01,Wednesday,January,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26234.8,25397.26,26729.97,1:1.69,3.19%,BULLISH,Bollinger Bands Squeeze | Volatility Expected,25829,26970,DOWNSIDE: 123 points,Energy stocks leading | Oil majors positive on crude rally,25829 - 26970,25829.0,26970.0,23637.65,23822.8,23562.8,23742.9,BREACHED_BELOW
2025-01-02,Thursday,January,9:00 AM - MARKET OPEN,NDTV Profit,BUY,25727.2,26593.13,25254.02,1:1.83,3.37%,NEUTRAL/BULLISH,Higher High-Higher Low | Bull Run Continues,25995,26981,UPSIDE: 145 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25995 - 26981,25995.0,26981.0,23783.0,24226.7,23751.55,24188.65,BREACHED_BELOW
2025-01-03,Friday,January,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26273.6,25418.23,26657.04,1:2.23,3.26%,NEUTRAL/BULLISH,Higher High-Higher Low | Bull Run Continues,25921,26963,DOWNSIDE: 190 points,Energy stocks leading | Oil majors positive on crude rally,25921 - 26963,25921.0,26963.0,24196.4,24196.45,23976.0,24004.75,BREACHED_BELOW
2025-01-06,Monday,January,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26443.0,27347.16,26024.87,1:2.16,3.42%,MODERATELY BULLISH,Golden Cross | Resistance at 27000,25829,26893,UPSIDE: 164 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25829 - 26893,25829.0,26893.0,24045.8,24089.95,23551.9,23616.05,BREACHED_BELOW
2025-01-07,Tuesday,January,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26012.4,26783.71,25609.13,1:1.91,2.97%,STRONG BULLISH,Support Breach | Watch 25800,25918,26822,UPSIDE: 165 points,"FMCG holding support | ITC, HUL steady amid volatility",25918 - 26822,25918.0,26822.0,23679.9,23795.2,23637.8,23707.9,BREACHED_BELOW
2025-01-08,Wednesday,January,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26099.8,27206.24,25774.84,1:3.4,4.24%,NEUTRAL,Head & Shoulders | Downside Risk,25824,26943,UPSIDE: 196 points,"Chemical sector focus | Atul, Bayer gains on exports",25824 - 26943,25824.0,26943.0,23746.65,23751.85,23496.15,23688.95,BREACHED_BELOW
2025-01-09,Thursday,January,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26314.2,27552.64,25833.79,1:2.58,4.71%,BULLISH,Moving Average Crossover | Trend Change,25852,26824,UPSIDE: 159 points,FII flows remain positive | Foreign buying continues,25852 - 26824,25852.0,26824.0,23674.75,23689.5,23503.05,23526.5,BREACHED_BELOW
2025-01-10,Friday,January,9:00 AM - MARKET OPEN,NDTV Profit,SELL,25994.6,25435.68,26400.32,1:1.38,2.15%,NEUTRAL,Bollinger Bands Squeeze | Volatility Expected,25988,26829,DOWNSIDE: 192 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25988 - 26829,25988.0,26829.0,23551.9,23596.6,23344.35,23431.5,BREACHED_BELOW
2025-01-13,Monday,January,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26042.0,25147.13,26478.19,1:2.05,3.44%,BULLISH,Triangle Breakout | Directional Move,25827,26994,DOWNSIDE: 192 points,"Realty sector gaining traction | DLF, Oberoi up",25827 - 26994,25827.0,26994.0,23195.4,23340.95,23047.25,23085.95,BREACHED_BELOW
2025-01-14,Tuesday,January,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26121.4,25397.49,26547.52,1:1.7,2.77%,NEUTRAL/BULLISH,Bullish Engulfing | Support at 26000,25882,26803,DOWNSIDE: 113 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25882 - 26803,25882.0,26803.0,23165.9,23264.95,23134.15,23176.05,BREACHED_BELOW
2025-01-15,Wednesday,January,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26188.8,25127.67,26566.68,1:2.81,4.05%,MODERATELY BULLISH,Bullish Engulfing | Support at 26000,25990,26893,DOWNSIDE: 133 points,"Realty sector gaining traction | DLF, Oberoi up",25990 - 26893,25990.0,26893.0,23250.45,23293.65,23146.45,23213.2,BREACHED_BELOW
2025-01-16,Thursday,January,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26310.2,25102.56,26618.06,1:3.92,4.59%,NEUTRAL/BULLISH,Higher High-Higher Low | Bull Run Continues,25971,26843,DOWNSIDE: 107 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25971 - 26843,25971.0,26843.0,23377.25,23391.65,23272.05,23311.8,BREACHED_BELOW
2025-01-17,Friday,January,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26422.6,25879.29,26920.11,1:1.09,2.06%,NEUTRAL/BULLISH,Moving Average Crossover | Trend Change,25823,26999,DOWNSIDE: 146 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25823 - 26999,25823.0,26999.0,23277.1,23292.1,23100.35,23203.2,BREACHED_BELOW
2025-01-20,Monday,January,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26352.0,27502.7,25907.01,1:2.59,4.37%,NEUTRAL,Breakout above 26500 | Momentum Building,25958,26885,UPSIDE: 95 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25958 - 26885,25958.0,26885.0,23290.4,23391.1,23170.65,23344.75,BREACHED_BELOW
2025-01-21,Tuesday,January,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26502.4,25200.2,26983.76,1:2.71,4.91%,NEUTRAL/BULLISH,Double Bottom | Reversal Expected,25865,26962,DOWNSIDE: 137 points,"Chemical sector focus | Atul, Bayer gains on exports",25865 - 26962,25865.0,26962.0,23421.65,23426.3,22976.85,23024.65,BREACHED_BELOW
2025-01-22,Wednesday,January,9:00 AM - MARKET OPEN,NDTV Profit,SELL,25789.8,25214.99,26156.96,1:1.57,2.23%,BULLISH,Head & Shoulders | Downside Risk,25972,26871,DOWNSIDE: 96 points,Q3 earnings season | Corporate profits robust,25972 - 26871,25972.0,26871.0,23099.15,23169.55,22981.3,23155.35,BREACHED_BELOW
2025-01-23,Thursday,January,9:00 AM - MARKET OPEN,NDTV Profit,SELL,25776.2,25215.12,26264.05,1:1.15,2.18%,NEUTRAL/BEARISH,RSI Overbought | Consolidation Zone,25812,26829,DOWNSIDE: 109 points,"Chemical sector focus | Atul, Bayer gains on exports",25812 - 26829,25812.0,26829.0,23128.3,23270.8,23090.65,23205.35,BREACHED_BELOW
2025-01-24,Friday,January,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26371.6,25556.95,26718.56,1:2.35,3.09%,MODERATELY BULLISH,Double Bottom | Reversal Expected,25928,26864,DOWNSIDE: 115 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25928 - 26864,25928.0,26864.0,23183.9,23347.3,23050.0,23092.2,BREACHED_BELOW
2025-01-27,Monday,January,9:00 AM - MARKET OPEN,NDTV Profit,SELL,25934.0,25215.56,26266.56,1:2.16,2.77%,NEUTRAL/BULLISH,Moving Average Crossover | Trend Change,25909,26937,DOWNSIDE: 95 points,FII flows remain positive | Foreign buying continues,25909 - 26937,25909.0,26937.0,22940.15,23007.45,22786.9,22829.15,BREACHED_BELOW
2025-01-28,Tuesday,January,9:00 AM - MARKET OPEN,NDTV Profit,BUY,25998.4,26613.6,25626.54,1:1.65,2.37%,NEUTRAL,Bearish Divergence | Profit Taking,25860,26818,UPSIDE: 91 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25860 - 26818,25860.0,26818.0,22960.45,23137.95,22857.65,22957.25,BREACHED_BELOW
2025-01-29,Wednesday,January,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26523.8,27120.63,26009.05,1:1.16,2.25%,NEUTRAL/BEARISH,Head & Shoulders | Downside Risk,25899,26970,UPSIDE: 150 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25899 - 26970,25899.0,26970.0,23026.75,23183.35,22976.5,23163.1,BREACHED_BELOW
2025-01-30,Thursday,January,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26479.2,25872.32,26790.47,1:1.95,2.29%,NEUTRAL/BULLISH,RSI Overbought | Consolidation Zone,25872,26851,DOWNSIDE: 192 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25872 - 26851,25872.0,26851.0,23169.5,23322.05,23139.2,23249.5,BREACHED_BELOW
2025-01-31,Friday,January,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26132.6,25439.54,26459.72,1:2.12,2.65%,NEUTRAL/BULLISH,Breakout above 26500 | Momentum Building,25841,26934,DOWNSIDE: 170 points,"Realty sector gaining traction | DLF, Oberoi up",25841 - 26934,25841.0,26934.0,23296.75,23546.8,23277.4,23508.4,BREACHED_BELOW
2025-02-03,Monday,February,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26091.0,25250.94,26609.44,1:1.62,3.22%,NEUTRAL/BULLISH,Triangle Breakout | Directional Move,25898,26936,DOWNSIDE: 183 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25898 - 26936,25898.0,26936.0,23319.35,23381.6,23222.0,23361.05,BREACHED_BELOW
2025-02-04,Tuesday,February,9:00 AM - MARKET OPEN,NDTV Profit,BUY,25999.4,27253.23,25657.48,1:3.67,4.82%,NEUTRAL,Support Breach | Watch 25800,25873,26807,UPSIDE: 96 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25873 - 26807,25873.0,26807.0,23509.9,23762.75,23423.15,23739.25,BREACHED_BELOW
2025-02-05,Wednesday,February,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26580.8,25518.16,26939.62,1:2.96,4.0%,STRONG BULLISH,Breakout above 26500 | Momentum Building,25874,26814,DOWNSIDE: 150 points,"FMCG holding support | ITC, HUL steady amid volatility",25874 - 26814,25874.0,26814.0,23801.75,23807.3,23680.45,23696.3,BREACHED_BELOW
2025-02-06,Thursday,February,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26105.2,25360.14,26620.21,1:1.45,2.85%,BULLISH,Moving Average Crossover | Trend Change,25846,26993,DOWNSIDE: 170 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25846 - 26993,25846.0,26993.0,23761.95,23773.55,23556.25,23603.35,BREACHED_BELOW
2025-02-07,Friday,February,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26518.6,27386.79,26126.16,1:2.21,3.27%,BULLISH,Moving Average Crossover | Trend Change,25845,26955,UPSIDE: 184 points,Telecom strength | Bharti Airtel gains on tariff hikes,25845 - 26955,25845.0,26955.0,23649.5,23694.5,23443.2,23559.95,BREACHED_BELOW
2025-02-10,Monday,February,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26300.0,27013.6,25826.65,1:1.51,2.71%,BULLISH,Golden Cross | Resistance at 27000,25937,26896,UPSIDE: 76 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25937 - 26896,25937.0,26896.0,23543.8,23568.6,23316.3,23381.6,BREACHED_BELOW
2025-02-11,Tuesday,February,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26384.4,25785.62,26653.65,1:2.22,2.27%,MODERATELY BULLISH,Higher High-Higher Low | Bull Run Continues,25901,26998,DOWNSIDE: 77 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25901 - 26998,25901.0,26998.0,23383.55,23390.05,22986.65,23071.8,BREACHED_BELOW
2025-02-12,Wednesday,February,9:00 AM - MARKET OPEN,NDTV Profit,BUY,25956.8,27150.6,25524.62,1:2.76,4.6%,BULLISH,Support Breach | Watch 25800,25837,26990,UPSIDE: 102 points,"FMCG holding support | ITC, HUL steady amid volatility",25837 - 26990,25837.0,26990.0,23050.8,23144.7,22798.35,23045.25,BREACHED_BELOW
2025-02-13,Thursday,February,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26044.2,26682.96,25722.15,1:1.98,2.45%,BULLISH,Head & Shoulders | Downside Risk,25902,26974,UPSIDE: 145 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25902 - 26974,25902.0,26974.0,23055.75,23235.5,22992.2,23031.4,BREACHED_BELOW
2025-02-14,Friday,February,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26126.6,27017.02,25826.65,1:2.97,3.41%,MODERATELY BULLISH,Higher High-Higher Low | Bull Run Continues,25978,26940,UPSIDE: 136 points,"Realty sector gaining traction | DLF, Oberoi up",25978 - 26940,25978.0,26940.0,23096.45,23133.7,22774.85,22929.25,BREACHED_BELOW
2025-02-17,Monday,February,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26819.0,25839.17,27132.0,1:3.13,3.65%,BULLISH,Golden Cross | Resistance at 27000,25928,26982,DOWNSIDE: 77 points,DII support strong | Domestic funds accumulating,25928 - 26982,25928.0,26982.0,22809.9,22974.2,22725.45,22959.5,BREACHED_BELOW
2025-02-18,Tuesday,February,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26235.4,27389.28,25731.53,1:2.29,4.4%,BULLISH,Head & Shoulders | Downside Risk,25952,26914,UPSIDE: 125 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25952 - 26914,25952.0,26914.0,22963.65,22992.5,22801.5,22945.3,BREACHED_BELOW
2025-02-19,Wednesday,February,9:00 AM - MARKET OPEN,NDTV Profit,BUY,25984.8,26831.47,25669.33,1:2.68,3.26%,BULLISH,Head & Shoulders | Downside Risk,25964,26904,UPSIDE: 178 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25964 - 26904,25964.0,26904.0,22847.25,23049.95,22814.85,22932.9,BREACHED_BELOW
2025-02-20,Thursday,February,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26636.2,27741.1,26322.35,1:3.52,4.15%,MODERATELY BULLISH,Moving Average Crossover | Trend Change,25872,26996,UPSIDE: 125 points,Energy stocks leading | Oil majors positive on crude rally,25872 - 26996,25872.0,26996.0,22821.1,22923.85,22812.75,22913.15,BREACHED_BELOW
2025-02-21,Friday,February,9:00 AM - MARKET OPEN,NDTV Profit,BUY,25896.6,26956.23,25413.1,1:2.19,4.09%,NEUTRAL,Triangle Breakout | Directional Move,25879,26851,UPSIDE: 183 points,Telecom strength | Bharti Airtel gains on tariff hikes,25879 - 26851,25879.0,26851.0,22857.2,22921.0,22720.3,22795.9,BREACHED_BELOW
2025-02-24,Monday,February,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26744.0,26178.76,27069.9,1:1.73,2.11%,BULLISH,Head & Shoulders | Downside Risk,25968,26937,DOWNSIDE: 170 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25968 - 26937,25968.0,26937.0,22609.35,22668.05,22518.8,22553.35,BREACHED_BELOW
2025-02-25,Tuesday,February,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26374.4,27485.75,25993.2,1:2.92,4.21%,BULLISH,Golden Cross | Resistance at 27000,25952,26931,UPSIDE: 184 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25952 - 26931,25952.0,26931.0,22516.45,22625.3,22513.9,22547.55,BREACHED_BELOW
2025-02-26,Wednesday,February,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26028.8,25195.81,26510.7,1:1.73,3.2%,NEUTRAL,Bullish Engulfing | Support at 26000,25832,26966,DOWNSIDE: 66 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25832 - 26966,25832.0,26966.0,,,,,NO_DATA
2025-02-27,Thursday,February,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26811.2,27807.25,26473.72,1:2.95,3.72%,STRONG BULLISH,RSI Overbought | Consolidation Zone,25995,26908,UPSIDE: 191 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25995 - 26908,25995.0,26908.0,22568.95,22613.3,22508.4,22545.05,BREACHED_BELOW
2025-02-28,Friday,February,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26459.6,25198.78,26850.52,1:3.23,4.77%,STRONG BULLISH,Higher High-Higher Low | Bull Run Continues,25867,26941,DOWNSIDE: 73 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25867 - 26941,25867.0,26941.0,22433.4,22450.35,22104.85,22124.7,BREACHED_BELOW
2025-03-03,Monday,March,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26000.0,25236.61,26369.69,1:2.06,2.94%,NEUTRAL/BULLISH,Moving Average Crossover | Trend Change,25983,26819,DOWNSIDE: 79 points,Cement stocks stable | UltraTech holding ground,25983 - 26819,25983.0,26819.0,22194.55,22261.55,22004.7,22119.3,BREACHED_BELOW
2025-03-04,Tuesday,March,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26863.4,26302.14,27366.38,1:1.12,2.09%,NEUTRAL/BULLISH,Double Bottom | Reversal Expected,25828,26845,DOWNSIDE: 66 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25828 - 26845,25828.0,26845.0,21974.45,22105.05,21964.6,22082.65,BREACHED_BELOW
2025-03-05,Wednesday,March,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26032.8,26727.7,25755.33,1:2.5,2.67%,NEUTRAL,Head & Shoulders | Downside Risk,25856,26917,UPSIDE: 130 points,Telecom strength | Bharti Airtel gains on tariff hikes,25856 - 26917,25856.0,26917.0,22073.05,22394.9,22067.8,22337.3,BREACHED_BELOW
2025-03-06,Thursday,March,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26127.2,25393.45,26475.88,1:2.1,2.81%,NEUTRAL,Moving Average Crossover | Trend Change,25892,26871,DOWNSIDE: 182 points,"Chemical sector focus | Atul, Bayer gains on exports",25892 - 26871,25892.0,26871.0,22476.35,22556.45,22245.85,22544.7,BREACHED_BELOW
2025-03-07,Friday,March,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26043.6,25073.34,26496.43,1:2.14,3.73%,NEUTRAL/BULLISH,Bollinger Bands Squeeze | Volatility Expected,25904,26846,DOWNSIDE: 95 points,"Realty sector gaining traction | DLF, Oberoi up",25904 - 26846,25904.0,26846.0,22508.65,22633.8,22464.75,22552.5,BREACHED_BELOW
2025-03-10,Monday,March,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26008.0,26861.17,25659.37,1:2.45,3.28%,BULLISH,Moving Average Crossover | Trend Change,25979,26930,UPSIDE: 161 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25979 - 26930,25979.0,26930.0,22521.85,22676.75,22429.05,22460.3,BREACHED_BELOW
2025-03-11,Tuesday,March,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26169.4,27179.82,25746.89,1:2.39,3.86%,STRONG BULLISH,Double Bottom | Reversal Expected,25848,26905,UPSIDE: 96 points,"FMCG holding support | ITC, HUL steady amid volatility",25848 - 26905,25848.0,26905.0,22345.95,22522.1,22314.7,22497.9,BREACHED_BELOW
2025-03-12,Wednesday,March,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26304.8,27072.35,25876.17,1:1.79,2.92%,MODERATELY BULLISH,Breakout above 26500 | Momentum Building,25893,26850,UPSIDE: 64 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25893 - 26850,25893.0,26850.0,22536.35,22577.4,22329.55,22470.5,BREACHED_BELOW
