Date,Day_of_Week,Month,Time,Source,Action,Entry_Price,Target_Price,Stop_Loss,Risk_Reward_Ratio,Profit_Target_Percentage,Market_Sentiment,Technical_Pattern,Support_Level,Resistance_Level,Expected_Movement,Sector_Insight,Nifty_Range,Support,Resistance,Open,High,Low,Close,Range_Flag
2024-12-13,Friday,December,9:00 AM - MARKET OPEN,Economic Times Live,SELL,25590.0,25068.95,26010.99,1:1.24,2.04%,NEUTRAL/BEARISH,Triangle Breakout | Directional Move,25917,26968,DOWNSIDE: 117 points,FII flows remain positive | Foreign buying continues,25917 - 26968,25917.0,26968.0,24498.35,24792.3,24180.8,24768.3,BREACHED_BELOW
2024-12-16,Monday,December,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26244.4,25387.79,26685.54,1:1.94,3.26%,BULLISH,Golden Cross | Resistance at 27000,25860,26871,DOWNSIDE: 121 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25860 - 26871,25860.0,26871.0,24753.4,24781.25,24601.75,24668.25,BREACHED_BELOW
2024-12-17,Tuesday,December,9:00 AM - MARKET OPEN,Economic Times Live,SELL,25695.8,24946.53,26097.48,1:1.87,2.92%,NEUTRAL/BULLISH,Head & Shoulders | Downside Risk,25997,26820,DOWNSIDE: 83 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25997 - 26820,25997.0,26820.0,24584.8,24624.1,24303.45,24336.0,BREACHED_BELOW
2024-12-18,Wednesday,December,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26475.2,27271.37,26187.81,1:2.77,3.01%,STRONG BULLISH,Bearish Divergence | Profit Taking,25921,26872,UPSIDE: 182 points,Q3 earnings season | Corporate profits robust,25921 - 26872,25921.0,26872.0,24297.95,24394.45,24149.85,24198.85,BREACHED_BELOW
2024-12-19,Thursday,December,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26571.6,27834.61,26227.56,1:3.67,4.75%,NEUTRAL,Head & Shoulders | Downside Risk,25808,26905,UPSIDE: 153 points,Telecom strength | Bharti Airtel gains on tariff hikes,25808 - 26905,25808.0,26905.0,23877.15,24004.9,23870.3,23951.7,BREACHED_BELOW
2024-12-20,Friday,December,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26590.0,27516.01,26310.75,1:3.32,3.48%,STRONG BULLISH,Bullish Engulfing | Support at 26000,25891,26845,UPSIDE: 121 points,"FMCG holding support | ITC, HUL steady amid volatility",25891 - 26845,25891.0,26845.0,23960.7,24065.8,23537.35,23587.5,BREACHED_BELOW
2024-12-23,Monday,December,9:00 AM - MARKET OPEN,Economic Times Live,BUY,25709.4,26956.11,25333.38,1:3.32,4.85%,NEUTRAL,Head & Shoulders | Downside Risk,25910,26961,UPSIDE: 112 points,"Realty sector gaining traction | DLF, Oberoi up",25910 - 26961,25910.0,26961.0,23738.2,23869.55,23647.2,23753.45,BREACHED_BELOW
2024-12-24,Tuesday,December,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26157.8,27122.25,25688.21,1:2.05,3.69%,NEUTRAL/BULLISH,Support Breach | Watch 25800,25875,26831,UPSIDE: 174 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25875 - 26831,25875.0,26831.0,23769.1,23867.65,23685.15,23727.65,BREACHED_BELOW
2024-12-26,Thursday,December,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26325.2,27466.46,25974.58,1:3.25,4.34%,BULLISH,Bearish Divergence | Profit Taking,25832,26821,UPSIDE: 95 points,Cement stocks stable | UltraTech holding ground,25832 - 26821,25832.0,26821.0,23775.8,23854.5,23653.6,23750.2,BREACHED_BELOW
2024-12-27,Friday,December,9:00 AM - MARKET OPEN,Economic Times Live,BUY,25703.6,26843.55,25299.27,1:2.82,4.43%,BULLISH,Bullish Engulfing | Support at 26000,25902,26981,UPSIDE: 93 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25902 - 26981,25902.0,26981.0,23801.4,23938.85,23800.6,23813.4,BREACHED_BELOW
2024-12-30,Monday,December,9:00 AM - MARKET OPEN,Economic Times Live,SELL,25809.0,24711.89,26303.05,1:2.22,4.25%,NEUTRAL,Breakout above 26500 | Momentum Building,25995,26827,DOWNSIDE: 77 points,Energy stocks leading | Oil majors positive on crude rally,25995 - 26827,25995.0,26827.0,23796.9,23915.35,23599.3,23644.9,BREACHED_BELOW
2024-12-31,Tuesday,December,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26372.4,27641.25,26022.86,1:3.63,4.81%,STRONG BULLISH,RSI Overbought | Consolidation Zone,25957,26828,UPSIDE: 130 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25957 - 26828,25957.0,26828.0,23560.6,23689.85,23460.45,23644.8,BREACHED_BELOW
2025-01-01,Wednesday,January,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26029.8,25015.72,26477.13,1:2.27,3.9%,BULLISH,Bullish Engulfing | Support at 26000,25957,26961,DOWNSIDE: 127 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25957 - 26961,25957.0,26961.0,23637.65,23822.8,23562.8,23742.9,BREACHED_BELOW
2025-01-02,Thursday,January,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26639.2,27687.06,26161.39,1:2.19,3.93%,STRONG BULLISH,Moving Average Crossover | Trend Change,25827,26917,UPSIDE: 83 points,FII flows remain positive | Foreign buying continues,25827 - 26917,25827.0,26917.0,23783.0,24226.7,23751.55,24188.65,BREACHED_BELOW
2025-01-03,Friday,January,9:00 AM - MARKET OPEN,Economic Times Live,BUY,25962.6,26636.83,25600.68,1:1.86,2.6%,NEUTRAL,Triangle Breakout | Directional Move,25811,26876,UPSIDE: 100 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25811 - 26876,25811.0,26876.0,24196.4,24196.45,23976.0,24004.75,BREACHED_BELOW
2025-01-06,Monday,January,9:00 AM - MARKET OPEN,Economic Times Live,BUY,25874.0,27053.28,25544.15,1:3.58,4.56%,STRONG BULLISH,Bearish Divergence | Profit Taking,25871,26934,UPSIDE: 81 points,Q3 earnings season | Corporate profits robust,25871 - 26934,25871.0,26934.0,24045.8,24089.95,23551.9,23616.05,BREACHED_BELOW
2025-01-07,Tuesday,January,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26139.4,26876.74,25769.71,1:1.99,2.82%,BULLISH,Support Breach | Watch 25800,25802,26993,UPSIDE: 200 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25802 - 26993,25802.0,26993.0,23679.9,23795.2,23637.8,23707.9,BREACHED_BELOW
2025-01-08,Wednesday,January,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26247.8,25490.34,26595.72,1:2.18,2.89%,NEUTRAL,Moving Average Crossover | Trend Change,25969,26928,DOWNSIDE: 138 points,"FMCG holding support | ITC, HUL steady amid volatility",25969 - 26928,25969.0,26928.0,23746.65,23751.85,23496.15,23688.95,BREACHED_BELOW
2025-01-09,Thursday,January,9:00 AM - MARKET OPEN,Economic Times Live,BUY,25858.2,26994.16,25498.8,1:3.16,4.39%,STRONG BULLISH,Bullish Engulfing | Support at 26000,25864,26827,UPSIDE: 74 points,"Realty sector gaining traction | DLF, Oberoi up",25864 - 26827,25864.0,26827.0,23674.75,23689.5,23503.05,23526.5,BREACHED_BELOW
2025-01-10,Friday,January,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26428.6,25688.5,26840.66,1:1.8,2.8%,NEUTRAL/BULLISH,Head & Shoulders | Downside Risk,25818,26891,DOWNSIDE: 190 points,DII support strong | Domestic funds accumulating,25818 - 26891,25818.0,26891.0,23551.9,23596.6,23344.35,23431.5,BREACHED_BELOW
2025-01-13,Monday,January,9:00 AM - MARKET OPEN,Economic Times Live,BUY,25766.0,26292.08,25485.76,1:1.88,2.04%,MODERATELY BULLISH,Bearish Divergence | Profit Taking,25831,26938,UPSIDE: 130 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25831 - 26938,25831.0,26938.0,23195.4,23340.95,23047.25,23085.95,BREACHED_BELOW
2025-01-14,Tuesday,January,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26688.4,25361.77,27116.58,1:3.1,4.97%,NEUTRAL,Higher High-Higher Low | Bull Run Continues,25972,26852,DOWNSIDE: 174 points,FII flows remain positive | Foreign buying continues,25972 - 26852,25972.0,26852.0,23165.9,23264.95,23134.15,23176.05,BREACHED_BELOW
2025-01-15,Wednesday,January,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26059.8,26675.16,25612.77,1:1.38,2.36%,BULLISH,Higher High-Higher Low | Bull Run Continues,25941,26978,UPSIDE: 105 points,"FMCG holding support | ITC, HUL steady amid volatility",25941 - 26978,25941.0,26978.0,23250.45,23293.65,23146.45,23213.2,BREACHED_BELOW
2025-01-16,Thursday,January,9:00 AM - MARKET OPEN,Economic Times Live,SELL,25777.2,25220.61,26108.88,1:1.68,2.16%,MODERATELY BULLISH,Moving Average Crossover | Trend Change,25857,26917,DOWNSIDE: 74 points,FII flows remain positive | Foreign buying continues,25857 - 26917,25857.0,26917.0,23377.25,23391.65,23272.05,23311.8,BREACHED_BELOW
2025-01-17,Friday,January,9:00 AM - MARKET OPEN,Economic Times Live,SELL,25959.6,24823.77,26319.16,1:3.16,4.38%,BULLISH,Bollinger Bands Squeeze | Volatility Expected,25885,26811,DOWNSIDE: 139 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25885 - 26811,25885.0,26811.0,23277.1,23292.1,23100.35,23203.2,BREACHED_BELOW
2025-01-20,Monday,January,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26327.0,27296.41,26029.87,1:3.26,3.68%,NEUTRAL/BULLISH,Double Bottom | Reversal Expected,25993,26880,UPSIDE: 52 points,"Chemical sector focus | Atul, Bayer gains on exports",25993 - 26880,25993.0,26880.0,23290.4,23391.1,23170.65,23344.75,BREACHED_BELOW
2025-01-21,Tuesday,January,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26656.4,27483.08,26125.48,1:1.56,3.1%,NEUTRAL,Double Bottom | Reversal Expected,25838,26833,UPSIDE: 139 points,Cement stocks stable | UltraTech holding ground,25838 - 26833,25838.0,26833.0,23421.65,23426.3,22976.85,23024.65,BREACHED_BELOW
2025-01-22,Wednesday,January,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26677.8,25896.37,26963.15,1:2.74,2.93%,STRONG BULLISH,Bullish Engulfing | Support at 26000,25895,26906,DOWNSIDE: 93 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25895 - 26906,25895.0,26906.0,23099.15,23169.55,22981.3,23155.35,BREACHED_BELOW
2025-01-23,Thursday,January,9:00 AM - MARKET OPEN,Economic Times Live,SELL,25949.2,25242.69,26229.0,1:2.53,2.72%,NEUTRAL/BULLISH,Triangle Breakout | Directional Move,25818,26883,DOWNSIDE: 65 points,"Realty sector gaining traction | DLF, Oberoi up",25818 - 26883,25818.0,26883.0,23128.3,23270.8,23090.65,23205.35,BREACHED_BELOW
2025-01-24,Friday,January,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26134.6,27178.23,25626.19,1:2.05,3.99%,BULLISH,Higher High-Higher Low | Bull Run Continues,25989,26866,UPSIDE: 176 points,Energy stocks leading | Oil majors positive on crude rally,25989 - 26866,25989.0,26866.0,23183.9,23347.3,23050.0,23092.2,BREACHED_BELOW
2025-01-27,Monday,January,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26377.0,25728.28,26904.02,1:1.23,2.46%,BULLISH,Triangle Breakout | Directional Move,25852,26949,DOWNSIDE: 65 points,"FMCG holding support | ITC, HUL steady amid volatility",25852 - 26949,25852.0,26949.0,22940.15,23007.45,22786.9,22829.15,BREACHED_BELOW
2025-01-28,Tuesday,January,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26160.4,27340.57,25699.92,1:2.56,4.51%,MODERATELY BULLISH,Bearish Divergence | Profit Taking,25987,26929,UPSIDE: 122 points,FII flows remain positive | Foreign buying continues,25987 - 26929,25987.0,26929.0,22960.45,23137.95,22857.65,22957.25,BREACHED_BELOW
2025-01-29,Wednesday,January,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26751.8,28066.04,26442.61,1:4.25,4.91%,NEUTRAL,Higher High-Higher Low | Bull Run Continues,25945,26989,UPSIDE: 154 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25945 - 26989,25945.0,26989.0,23026.75,23183.35,22976.5,23163.1,BREACHED_BELOW
2025-01-30,Thursday,January,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26464.2,27132.67,26041.12,1:1.58,2.53%,STRONG BULLISH,Head & Shoulders | Downside Risk,25854,26833,UPSIDE: 137 points,"Realty sector gaining traction | DLF, Oberoi up",25854 - 26833,25854.0,26833.0,23169.5,23322.05,23139.2,23249.5,BREACHED_BELOW
2025-01-31,Friday,January,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26237.6,25172.63,26627.56,1:2.73,4.06%,BULLISH,Golden Cross | Resistance at 27000,25813,26909,DOWNSIDE: 53 points,FII flows remain positive | Foreign buying continues,25813 - 26909,25813.0,26909.0,23296.75,23546.8,23277.4,23508.4,BREACHED_BELOW
2025-02-03,Monday,February,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26741.0,26128.31,27193.17,1:1.35,2.29%,BULLISH,Support Breach | Watch 25800,25832,26979,DOWNSIDE: 156 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25832 - 26979,25832.0,26979.0,23319.35,23381.6,23222.0,23361.05,BREACHED_BELOW
2025-02-04,Tuesday,February,9:00 AM - MARKET OPEN,Economic Times Live,BUY,25967.4,26725.92,25593.74,1:2.03,2.92%,STRONG BULLISH,Bollinger Bands Squeeze | Volatility Expected,25927,26935,UPSIDE: 141 points,DII support strong | Domestic funds accumulating,25927 - 26935,25927.0,26935.0,23509.9,23762.75,23423.15,23739.25,BREACHED_BELOW
2025-02-05,Wednesday,February,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26532.8,27777.41,26060.07,1:2.63,4.69%,STRONG BULLISH,Bollinger Bands Squeeze | Volatility Expected,25964,26920,UPSIDE: 137 points,"Realty sector gaining traction | DLF, Oberoi up",25964 - 26920,25964.0,26920.0,23801.75,23807.3,23680.45,23696.3,BREACHED_BELOW
2025-02-06,Thursday,February,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26706.2,27512.6,26248.94,1:1.76,3.02%,BULLISH,Bollinger Bands Squeeze | Volatility Expected,25890,26928,UPSIDE: 152 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25890 - 26928,25890.0,26928.0,23761.95,23773.55,23556.25,23603.35,BREACHED_BELOW
2025-02-07,Friday,February,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26629.6,27594.81,26132.56,1:1.94,3.62%,MODERATELY BULLISH,RSI Overbought | Consolidation Zone,25983,26988,UPSIDE: 71 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25983 - 26988,25983.0,26988.0,23649.5,23694.5,23443.2,23559.95,BREACHED_BELOW
2025-02-10,Monday,February,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26004.0,24846.28,26494.33,1:2.36,4.45%,STRONG BULLISH,Bullish Engulfing | Support at 26000,25941,26948,DOWNSIDE: 131 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25941 - 26948,25941.0,26948.0,23543.8,23568.6,23316.3,23381.6,BREACHED_BELOW
2025-02-11,Tuesday,February,9:00 AM - MARKET OPEN,Economic Times Live,SELL,25829.4,24990.57,26342.25,1:1.64,3.25%,STRONG BULLISH,Head & Shoulders | Downside Risk,25889,26812,DOWNSIDE: 183 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25889 - 26812,25889.0,26812.0,23383.55,23390.05,22986.65,23071.8,BREACHED_BELOW
2025-02-12,Wednesday,February,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26154.8,26834.09,25652.82,1:1.35,2.6%,NEUTRAL/BEARISH,Breakout above 26500 | Momentum Building,25909,26838,UPSIDE: 70 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25909 - 26838,25909.0,26838.0,23050.8,23144.7,22798.35,23045.25,BREACHED_BELOW
2025-02-13,Thursday,February,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26514.2,27499.51,26195.27,1:3.09,3.72%,MODERATELY BULLISH,Golden Cross | Resistance at 27000,25979,26907,UPSIDE: 163 points,"FMCG holding support | ITC, HUL steady amid volatility",25979 - 26907,25979.0,26907.0,23055.75,23235.5,22992.2,23031.4,BREACHED_BELOW
2025-02-14,Friday,February,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26032.6,25390.05,26429.48,1:1.62,2.47%,STRONG BULLISH,Bollinger Bands Squeeze | Volatility Expected,25815,26884,DOWNSIDE: 116 points,"Chemical sector focus | Atul, Bayer gains on exports",25815 - 26884,25815.0,26884.0,23096.45,23133.7,22774.85,22929.25,BREACHED_BELOW
2025-02-17,Monday,February,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26168.0,24892.74,26439.73,1:4.69,4.87%,STRONG BULLISH,Moving Average Crossover | Trend Change,25935,26990,DOWNSIDE: 158 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25935 - 26990,25935.0,26990.0,22809.9,22974.2,22725.45,22959.5,BREACHED_BELOW
2025-02-18,Tuesday,February,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26421.4,27618.33,26025.39,1:3.02,4.53%,BULLISH,Golden Cross | Resistance at 27000,25809,26842,UPSIDE: 78 points,DII support strong | Domestic funds accumulating,25809 - 26842,25809.0,26842.0,22963.65,22992.5,22801.5,22945.3,BREACHED_BELOW
2025-02-19,Wednesday,February,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26103.8,26837.51,25625.58,1:1.53,2.81%,MODERATELY BULLISH,Golden Cross | Resistance at 27000,25862,26846,UPSIDE: 87 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25862 - 26846,25862.0,26846.0,22847.25,23049.95,22814.85,22932.9,BREACHED_BELOW
2025-02-20,Thursday,February,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26532.2,27204.43,26228.38,1:2.21,2.53%,NEUTRAL,Head & Shoulders | Downside Risk,25911,26911,UPSIDE: 50 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25911 - 26911,25911.0,26911.0,22821.1,22923.85,22812.75,22913.15,BREACHED_BELOW
2025-02-21,Friday,February,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26730.6,27625.1,26279.27,1:1.98,3.35%,NEUTRAL,Triangle Breakout | Directional Move,25869,26965,UPSIDE: 113 points,"Realty sector gaining traction | DLF, Oberoi up",25869 - 26965,25869.0,26965.0,22857.2,22921.0,22720.3,22795.9,BREACHED_BELOW
2025-02-24,Monday,February,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26285.0,25478.98,26558.06,1:2.95,3.07%,NEUTRAL,Support Breach | Watch 25800,25897,26917,DOWNSIDE: 82 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25897 - 26917,25897.0,26917.0,22609.35,22668.05,22518.8,22553.35,BREACHED_BELOW
2025-02-25,Tuesday,February,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26629.4,25704.13,27089.0,1:2.01,3.47%,MODERATELY BULLISH,Bullish Engulfing | Support at 26000,25942,26962,DOWNSIDE: 191 points,"Realty sector gaining traction | DLF, Oberoi up",25942 - 26962,25942.0,26962.0,22516.45,22625.3,22513.9,22547.55,BREACHED_BELOW
2025-02-26,Wednesday,February,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26582.8,27684.2,26179.15,1:2.73,4.14%,MODERATELY BULLISH,Bullish Engulfing | Support at 26000,25835,26832,UPSIDE: 106 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25835 - 26832,25835.0,26832.0,,,,,NO_DATA
2025-02-27,Thursday,February,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26164.2,27231.87,25833.85,1:3.23,4.08%,BULLISH,Head & Shoulders | Downside Risk,25886,26989,UPSIDE: 168 points,"FMCG holding support | ITC, HUL steady amid volatility",25886 - 26989,25886.0,26989.0,22568.95,22613.3,22508.4,22545.05,BREACHED_BELOW
2025-02-28,Friday,February,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26273.6,26994.22,25906.66,1:1.96,2.74%,STRONG BULLISH,Bollinger Bands Squeeze | Volatility Expected,25970,26804,UPSIDE: 95 points,DII support strong | Domestic funds accumulating,25970 - 26804,25970.0,26804.0,22433.4,22450.35,22104.85,22124.7,BREACHED_BELOW
2025-03-03,Monday,March,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26234.0,27538.98,25865.5,1:3.54,4.97%,NEUTRAL,Bullish Engulfing | Support at 26000,25853,26847,UPSIDE: 131 points,Energy stocks leading | Oil majors positive on crude rally,25853 - 26847,25853.0,26847.0,22194.55,22261.55,22004.7,22119.3,BREACHED_BELOW
2025-03-04,Tuesday,March,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26837.4,25834.45,27277.0,1:2.28,3.74%,NEUTRAL/BULLISH,Higher High-Higher Low | Bull Run Continues,25908,26900,DOWNSIDE: 63 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25908 - 26900,25908.0,26900.0,21974.45,22105.05,21964.6,22082.65,BREACHED_BELOW
2025-03-05,Wednesday,March,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26669.8,27454.24,26349.53,1:2.45,2.94%,NEUTRAL,Golden Cross | Resistance at 27000,25869,26875,UPSIDE: 115 points,"FMCG holding support | ITC, HUL steady amid volatility",25869 - 26875,25869.0,26875.0,22073.05,22394.9,22067.8,22337.3,BREACHED_BELOW
2025-03-06,Thursday,March,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26390.2,25237.74,26833.4,1:2.6,4.37%,NEUTRAL,RSI Overbought | Consolidation Zone,25830,26997,DOWNSIDE: 98 points,"Realty sector gaining traction | DLF, Oberoi up",25830 - 26997,25830.0,26997.0,22476.35,22556.45,22245.85,22544.7,BREACHED_BELOW
2025-03-07,Friday,March,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26776.6,27748.63,26399.87,1:2.58,3.63%,STRONG BULLISH,Support Breach | Watch 25800,25801,26868,UPSIDE: 52 points,Cement stocks stable | UltraTech holding ground,25801 - 26868,25801.0,26868.0,22508.65,22633.8,22464.75,22552.5,BREACHED_BELOW
2025-03-10,Monday,March,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26371.0,26962.22,26091.2,1:2.11,2.24%,NEUTRAL/BULLISH,Higher High-Higher Low | Bull Run Continues,25994,26815,UPSIDE: 181 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25994 - 26815,25994.0,26815.0,22521.85,22676.75,22429.05,22460.3,BREACHED_BELOW
2025-03-11,Tuesday,March,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26594.4,25963.51,27065.12,1:1.34,2.37%,BULLISH,Head & Shoulders | Downside Risk,25910,26996,DOWNSIDE: 187 points,FII flows remain positive | Foreign buying continues,25910 - 26996,25910.0,26996.0,22345.95,22522.1,22314.7,22497.9,BREACHED_BELOW
2025-03-12,Wednesday,March,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26449.8,27082.01,26061.73,1:1.63,2.39%,BULLISH,Bullish Engulfing | Support at 26000,25831,26816,UPSIDE: 70 points,DII support strong | Domestic funds accumulating,25831 - 26816,25831.0,26816.0,22536.35,22577.4,22329.55,22470.5,BREACHED_BELOW
