Date,Day_of_Week,Month,Time,Source,Action,Entry_Price,Target_Price,Stop_Loss,Risk_Reward_Ratio,Profit_Target_Percentage,Market_Sentiment,Technical_Pattern,Support_Level,Resistance_Level,Expected_Movement,Sector_Insight,Nifty_Range
2024-12-13,Friday,December,9:00 AM - MARKET OPEN,Times Now Business,BUY,26117.0,27183.26,25758.4,1:2.97,4.08%,STRONG BULLISH,Breakout above 26500 | Momentum Building,25899,26829,UPSIDE: 135 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25899 - 26829
2024-12-16,Monday,December,9:00 AM - MARKET OPEN,Times Now Business,SELL,25789.2,25061.53,26164.36,1:1.94,2.82%,STRONG BULLISH,Moving Average Crossover | Trend Change,25856,26890,DOWNSIDE: 77 points,Cement stocks stable | UltraTech holding ground,25856 - 26890
2024-12-17,Tuesday,December,9:00 AM - MARKET OPEN,Times Now Business,BUY,26413.4,27592.22,26099.24,1:3.75,4.46%,MODERATELY BULLISH,Moving Average Crossover | Trend Change,25862,26927,UPSIDE: 178 points,Q3 earnings season | Corporate profits robust,25862 - 26927
2024-12-18,Wednesday,December,9:00 AM - MARKET OPEN,Times Now Business,BUY,26265.6,27291.09,25899.94,1:2.8,3.9%,NEUTRAL/BULLISH,Breakout above 26500 | Momentum Building,25873,26977,UPSIDE: 172 points,DII support strong | Domestic funds accumulating,25873 - 26977
2024-12-19,Thursday,December,9:00 AM - MARKET OPEN,Times Now Business,BUY,26040.8,26726.49,25664.37,1:1.82,2.63%,NEUTRAL,Head & Shoulders | Downside Risk,25865,26949,UPSIDE: 143 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25865 - 26949
2024-12-20,Friday,December,9:00 AM - MARKET OPEN,Times Now Business,BUY,26068.0,27123.87,25569.24,1:2.12,4.05%,MODERATELY BULLISH,Breakout above 26500 | Momentum Building,25809,26990,UPSIDE: 166 points,Telecom strength | Bharti Airtel gains on tariff hikes,25809 - 26990
2024-12-23,Monday,December,9:00 AM - MARKET OPEN,Times Now Business,BUY,26171.2,27364.56,25908.15,1:4.54,4.56%,NEUTRAL,Higher High-Higher Low | Bull Run Continues,25973,26989,UPSIDE: 83 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25973 - 26989
2024-12-24,Tuesday,December,9:00 AM - MARKET OPEN,Times Now Business,SELL,26477.4,25162.93,26927.88,1:2.92,4.96%,MODERATELY BULLISH,Golden Cross | Resistance at 27000,25880,26876,DOWNSIDE: 120 points,DII support strong | Domestic funds accumulating,25880 - 26876
2024-12-26,Thursday,December,9:00 AM - MARKET OPEN,Times Now Business,SELL,26099.6,25029.93,26487.44,1:2.76,4.1%,MODERATELY BULLISH,Bullish Engulfing | Support at 26000,25978,26896,DOWNSIDE: 96 points,Cement stocks stable | UltraTech holding ground,25978 - 26896
2024-12-27,Friday,December,9:00 AM - MARKET OPEN,Times Now Business,SELL,26429.8,25589.08,26830.17,1:2.1,3.18%,MODERATELY BULLISH,Head & Shoulders | Downside Risk,25893,26813,DOWNSIDE: 102 points,Telecom strength | Bharti Airtel gains on tariff hikes,25893 - 26813
2024-12-30,Monday,December,9:00 AM - MARKET OPEN,Times Now Business,BUY,26307.0,26891.68,25972.02,1:1.75,2.22%,NEUTRAL/BULLISH,Support Breach | Watch 25800,25834,26858,UPSIDE: 93 points,DII support strong | Domestic funds accumulating,25834 - 26858
2024-12-31,Tuesday,December,9:00 AM - MARKET OPEN,Times Now Business,BUY,25995.2,26846.62,25701.81,1:2.9,3.28%,NEUTRAL/BULLISH,Head & Shoulders | Downside Risk,25974,26844,UPSIDE: 107 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25974 - 26844
2025-01-01,Wednesday,January,9:00 AM - MARKET OPEN,Times Now Business,SELL,26102.4,25524.37,26486.98,1:1.5,2.21%,NEUTRAL,Bollinger Bands Squeeze | Volatility Expected,25998,26876,DOWNSIDE: 119 points,DII support strong | Domestic funds accumulating,25998 - 26876
2025-01-02,Thursday,January,9:00 AM - MARKET OPEN,Times Now Business,BUY,26089.6,26718.03,25755.92,1:1.88,2.41%,NEUTRAL,Bollinger Bands Squeeze | Volatility Expected,25935,26838,UPSIDE: 128 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25935 - 26838
2025-01-03,Friday,January,9:00 AM - MARKET OPEN,Times Now Business,SELL,25762.8,25124.72,26259.6,1:1.28,2.48%,NEUTRAL/BEARISH,Double Bottom | Reversal Expected,25887,26987,DOWNSIDE: 96 points,Cement stocks stable | UltraTech holding ground,25887 - 26987
2025-01-06,Monday,January,9:00 AM - MARKET OPEN,Times Now Business,BUY,25660.0,26481.41,25179.8,1:1.71,3.2%,BULLISH,Bearish Divergence | Profit Taking,25834,26864,UPSIDE: 177 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25834 - 26864
2025-01-07,Tuesday,January,9:00 AM - MARKET OPEN,Times Now Business,SELL,26275.2,25154.16,26578.92,1:3.69,4.27%,NEUTRAL,Double Bottom | Reversal Expected,25871,26818,DOWNSIDE: 192 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25871 - 26818
2025-01-08,Wednesday,January,9:00 AM - MARKET OPEN,Times Now Business,SELL,26164.4,25564.64,26503.59,1:1.77,2.29%,NEUTRAL/BULLISH,Bollinger Bands Squeeze | Volatility Expected,25885,26988,DOWNSIDE: 129 points,"Realty sector gaining traction | DLF, Oberoi up",25885 - 26988
2025-01-09,Thursday,January,9:00 AM - MARKET OPEN,Times Now Business,BUY,25986.6,26591.86,25674.46,1:1.94,2.33%,NEUTRAL/BULLISH,Head & Shoulders | Downside Risk,25881,26895,UPSIDE: 116 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25881 - 26895
2025-01-10,Friday,January,9:00 AM - MARKET OPEN,Times Now Business,SELL,25833.8,25231.38,26183.44,1:1.72,2.33%,NEUTRAL,Moving Average Crossover | Trend Change,25881,26805,DOWNSIDE: 88 points,"FMCG holding support | ITC, HUL steady amid volatility",25881 - 26805
2025-01-13,Monday,January,9:00 AM - MARKET OPEN,Times Now Business,SELL,25630.0,24846.17,25959.16,1:2.38,3.06%,NEUTRAL,Breakout above 26500 | Momentum Building,25990,26854,DOWNSIDE: 125 points,"FMCG holding support | ITC, HUL steady amid volatility",25990 - 26854
2025-01-14,Tuesday,January,9:00 AM - MARKET OPEN,Times Now Business,SELL,25892.2,24768.78,26336.54,1:2.53,4.34%,BULLISH,Head & Shoulders | Downside Risk,25887,26989,DOWNSIDE: 69 points,Q3 earnings season | Corporate profits robust,25887 - 26989
2025-01-15,Wednesday,January,9:00 AM - MARKET OPEN,Times Now Business,SELL,25794.4,24713.8,26208.65,1:2.61,4.19%,MODERATELY BULLISH,Golden Cross | Resistance at 27000,25914,26869,DOWNSIDE: 110 points,Q3 earnings season | Corporate profits robust,25914 - 26869
2025-01-16,Thursday,January,9:00 AM - MARKET OPEN,Times Now Business,SELL,25670.6,25018.82,26111.43,1:1.48,2.54%,NEUTRAL/BEARISH,Triangle Breakout | Directional Move,25918,26881,DOWNSIDE: 69 points,Q3 earnings season | Corporate profits robust,25918 - 26881
2025-01-17,Friday,January,9:00 AM - MARKET OPEN,Times Now Business,BUY,25969.8,26977.44,25656.37,1:3.21,3.88%,NEUTRAL/BULLISH,Golden Cross | Resistance at 27000,25904,26859,UPSIDE: 111 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25904 - 26859
2025-01-20,Monday,January,9:00 AM - MARKET OPEN,Times Now Business,BUY,26125.0,27219.49,25753.38,1:2.95,4.19%,NEUTRAL/BULLISH,Higher High-Higher Low | Bull Run Continues,25991,26809,UPSIDE: 178 points,Q3 earnings season | Corporate profits robust,25991 - 26809
2025-01-21,Tuesday,January,9:00 AM - MARKET OPEN,Times Now Business,BUY,25950.2,27088.16,25617.99,1:3.43,4.39%,STRONG BULLISH,Bollinger Bands Squeeze | Volatility Expected,25806,26855,UPSIDE: 176 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25806 - 26855
2025-01-22,Wednesday,January,9:00 AM - MARKET OPEN,Times Now Business,SELL,25637.4,25036.13,26023.52,1:1.56,2.35%,BULLISH,Double Bottom | Reversal Expected,25826,26941,DOWNSIDE: 176 points,Cement stocks stable | UltraTech holding ground,25826 - 26941
2025-01-23,Thursday,January,9:00 AM - MARKET OPEN,Times Now Business,BUY,26471.6,27570.51,26176.82,1:3.73,4.15%,MODERATELY BULLISH,Bollinger Bands Squeeze | Volatility Expected,25958,26807,UPSIDE: 154 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25958 - 26807
2025-01-24,Friday,January,9:00 AM - MARKET OPEN,Times Now Business,BUY,25946.8,26712.23,25454.86,1:1.56,2.95%,BULLISH,RSI Overbought | Consolidation Zone,25890,26901,UPSIDE: 108 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25890 - 26901
2025-01-27,Monday,January,9:00 AM - MARKET OPEN,Times Now Business,BUY,26457.0,27551.28,26188.28,1:4.07,4.14%,BULLISH,Bullish Engulfing | Support at 26000,25802,26800,UPSIDE: 141 points,Telecom strength | Bharti Airtel gains on tariff hikes,25802 - 26800
2025-01-28,Tuesday,January,9:00 AM - MARKET OPEN,Times Now Business,SELL,26160.2,25036.93,26596.85,1:2.57,4.29%,NEUTRAL/BULLISH,Bollinger Bands Squeeze | Volatility Expected,25847,26855,DOWNSIDE: 72 points,DII support strong | Domestic funds accumulating,25847 - 26855
2025-01-29,Wednesday,January,9:00 AM - MARKET OPEN,Times Now Business,BUY,26550.4,27086.4,26132.65,1:1.28,2.02%,NEUTRAL/BEARISH,Moving Average Crossover | Trend Change,25988,26972,UPSIDE: 129 points,Q3 earnings season | Corporate profits robust,25988 - 26972
2025-01-30,Thursday,January,9:00 AM - MARKET OPEN,Times Now Business,SELL,26028.6,25150.01,26455.19,1:2.06,3.38%,NEUTRAL,Higher High-Higher Low | Bull Run Continues,25980,26990,DOWNSIDE: 69 points,FII flows remain positive | Foreign buying continues,25980 - 26990
2025-01-31,Friday,January,9:00 AM - MARKET OPEN,Times Now Business,SELL,26232.8,25318.41,26719.81,1:1.88,3.49%,BULLISH,Double Bottom | Reversal Expected,25895,26896,DOWNSIDE: 157 points,Energy stocks leading | Oil majors positive on crude rally,25895 - 26896
2025-02-03,Monday,February,9:00 AM - MARKET OPEN,Times Now Business,SELL,26222.0,25551.74,26600.81,1:1.77,2.56%,BULLISH,RSI Overbought | Consolidation Zone,25925,26803,DOWNSIDE: 157 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25925 - 26803
2025-02-04,Tuesday,February,9:00 AM - MARKET OPEN,Times Now Business,BUY,26490.2,27299.65,26053.75,1:1.85,3.06%,STRONG BULLISH,Breakout above 26500 | Momentum Building,25925,26885,UPSIDE: 148 points,"FMCG holding support | ITC, HUL steady amid volatility",25925 - 26885
2025-02-05,Wednesday,February,9:00 AM - MARKET OPEN,Times Now Business,BUY,25786.4,26868.2,25427.58,1:3.01,4.2%,MODERATELY BULLISH,Breakout above 26500 | Momentum Building,25999,26910,UPSIDE: 162 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25999 - 26910
2025-02-06,Thursday,February,9:00 AM - MARKET OPEN,Times Now Business,BUY,26547.6,27756.99,26068.75,1:2.53,4.56%,MODERATELY BULLISH,Breakout above 26500 | Momentum Building,25995,26884,UPSIDE: 123 points,"Chemical sector focus | Atul, Bayer gains on exports",25995 - 26884
2025-02-07,Friday,February,9:00 AM - MARKET OPEN,Times Now Business,BUY,26117.8,27053.95,25737.13,1:2.46,3.58%,NEUTRAL,Head & Shoulders | Downside Risk,25852,26990,UPSIDE: 161 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25852 - 26990
2025-02-10,Monday,February,9:00 AM - MARKET OPEN,Times Now Business,BUY,26504.0,27044.75,26155.3,1:1.55,2.04%,NEUTRAL,Moving Average Crossover | Trend Change,25928,26912,UPSIDE: 67 points,Energy stocks leading | Oil majors positive on crude rally,25928 - 26912
2025-02-11,Tuesday,February,9:00 AM - MARKET OPEN,Times Now Business,SELL,25858.2,24924.18,26285.27,1:2.19,3.61%,NEUTRAL/BULLISH,Higher High-Higher Low | Bull Run Continues,25812,26842,DOWNSIDE: 77 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25812 - 26842
2025-02-12,Wednesday,February,9:00 AM - MARKET OPEN,Times Now Business,BUY,26393.4,27451.96,26037.14,1:2.97,4.01%,MODERATELY BULLISH,Bearish Divergence | Profit Taking,25849,26916,UPSIDE: 136 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25849 - 26916
2025-02-13,Thursday,February,9:00 AM - MARKET OPEN,Times Now Business,BUY,25775.6,27012.95,25384.4,1:3.16,4.8%,MODERATELY BULLISH,Triangle Breakout | Directional Move,25885,26931,UPSIDE: 170 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25885 - 26931
2025-02-14,Friday,February,9:00 AM - MARKET OPEN,Times Now Business,BUY,26194.8,27322.35,25717.94,1:2.36,4.3%,BULLISH,Bollinger Bands Squeeze | Volatility Expected,25839,26857,UPSIDE: 63 points,"Chemical sector focus | Atul, Bayer gains on exports",25839 - 26857
2025-02-17,Monday,February,9:00 AM - MARKET OPEN,Times Now Business,SELL,26038.0,25013.41,26418.07,1:2.7,3.93%,STRONG BULLISH,Bullish Engulfing | Support at 26000,25934,26860,DOWNSIDE: 65 points,"FMCG holding support | ITC, HUL steady amid volatility",25934 - 26860
2025-02-18,Tuesday,February,9:00 AM - MARKET OPEN,Times Now Business,BUY,25679.2,26539.72,25298.69,1:2.26,3.35%,NEUTRAL,Support Breach | Watch 25800,25934,26916,UPSIDE: 53 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25934 - 26916
2025-02-19,Wednesday,February,9:00 AM - MARKET OPEN,Times Now Business,BUY,25772.4,26420.7,25369.33,1:1.61,2.52%,BULLISH,Head & Shoulders | Downside Risk,25861,26898,UPSIDE: 92 points,DII support strong | Domestic funds accumulating,25861 - 26898
2025-02-20,Thursday,February,9:00 AM - MARKET OPEN,Times Now Business,SELL,26036.6,24854.07,26398.0,1:3.27,4.54%,MODERATELY BULLISH,Bollinger Bands Squeeze | Volatility Expected,25970,26907,DOWNSIDE: 99 points,DII support strong | Domestic funds accumulating,25970 - 26907
2025-02-21,Friday,February,9:00 AM - MARKET OPEN,Times Now Business,SELL,25891.8,25024.13,26243.79,1:2.47,3.35%,STRONG BULLISH,Moving Average Crossover | Trend Change,25958,26961,DOWNSIDE: 102 points,"Chemical sector focus | Atul, Bayer gains on exports",25958 - 26961
2025-02-24,Monday,February,9:00 AM - MARKET OPEN,Times Now Business,SELL,25850.0,25226.15,26354.06,1:1.24,2.41%,NEUTRAL/BULLISH,Support Breach | Watch 25800,25984,26942,DOWNSIDE: 185 points,"FMCG holding support | ITC, HUL steady amid volatility",25984 - 26942
2025-02-25,Tuesday,February,9:00 AM - MARKET OPEN,Times Now Business,BUY,26384.2,27179.97,26104.53,1:2.85,3.02%,NEUTRAL,Bollinger Bands Squeeze | Volatility Expected,25977,26893,UPSIDE: 195 points,"FMCG holding support | ITC, HUL steady amid volatility",25977 - 26893
2025-02-26,Wednesday,February,9:00 AM - MARKET OPEN,Times Now Business,BUY,25903.4,26623.59,25574.49,1:2.19,2.78%,BULLISH,Double Bottom | Reversal Expected,25940,26829,UPSIDE: 63 points,DII support strong | Domestic funds accumulating,25940 - 26829
2025-02-27,Thursday,February,9:00 AM - MARKET OPEN,Times Now Business,BUY,25891.6,27060.2,25381.83,1:2.29,4.51%,STRONG BULLISH,Bullish Engulfing | Support at 26000,25851,26980,UPSIDE: 130 points,Cement stocks stable | UltraTech holding ground,25851 - 26980
2025-02-28,Friday,February,9:00 AM - MARKET OPEN,Times Now Business,SELL,25781.8,25020.6,26066.62,1:2.67,2.95%,NEUTRAL/BULLISH,Triangle Breakout | Directional Move,25969,26877,DOWNSIDE: 50 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25969 - 26877
2025-03-03,Monday,March,9:00 AM - MARKET OPEN,Times Now Business,SELL,26573.0,25690.75,27090.81,1:1.7,3.32%,MODERATELY BULLISH,Triangle Breakout | Directional Move,25896,26992,DOWNSIDE: 154 points,"Realty sector gaining traction | DLF, Oberoi up",25896 - 26992
2025-03-04,Tuesday,March,9:00 AM - MARKET OPEN,Times Now Business,SELL,26039.2,25235.04,26343.7,1:2.64,3.09%,MODERATELY BULLISH,Golden Cross | Resistance at 27000,25830,26913,DOWNSIDE: 117 points,Energy stocks leading | Oil majors positive on crude rally,25830 - 26913
2025-03-05,Wednesday,March,9:00 AM - MARKET OPEN,Times Now Business,BUY,26062.4,27187.17,25613.24,1:2.5,4.32%,STRONG BULLISH,Head & Shoulders | Downside Risk,25889,26836,UPSIDE: 195 points,DII support strong | Domestic funds accumulating,25889 - 26836
2025-03-06,Thursday,March,9:00 AM - MARKET OPEN,Times Now Business,SELL,25772.6,25219.14,26081.32,1:1.79,2.15%,NEUTRAL,Double Bottom | Reversal Expected,25950,26839,DOWNSIDE: 86 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25950 - 26839
2025-03-07,Friday,March,9:00 AM - MARKET OPEN,Times Now Business,BUY,26572.8,27222.32,26197.62,1:1.73,2.44%,BULLISH,Bearish Divergence | Profit Taking,25853,26935,UPSIDE: 181 points,Energy stocks leading | Oil majors positive on crude rally,25853 - 26935
2025-03-10,Monday,March,9:00 AM - MARKET OPEN,Times Now Business,BUY,25966.0,26533.8,25465.63,1:1.13,2.19%,NEUTRAL/BULLISH,RSI Overbought | Consolidation Zone,25850,26855,UPSIDE: 158 points,"Chemical sector focus | Atul, Bayer gains on exports",25850 - 26855
2025-03-11,Tuesday,March,9:00 AM - MARKET OPEN,Times Now Business,SELL,26287.2,25353.67,26804.09,1:1.81,3.55%,NEUTRAL/BULLISH,Bollinger Bands Squeeze | Volatility Expected,25872,26899,DOWNSIDE: 147 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25872 - 26899
2025-03-12,Wednesday,March,9:00 AM - MARKET OPEN,Times Now Business,SELL,25861.4,24858.3,26187.48,1:3.08,3.88%,NEUTRAL/BULLISH,Breakout above 26500 | Momentum Building,25858,26822,DOWNSIDE: 144 points,Cement stocks stable | UltraTech holding ground,25858 - 26822
2025-03-13,Thursday,March,9:00 AM - MARKET OPEN,Times Now Business,BUY,26416.6,27148.44,26023.46,1:1.86,2.77%,NEUTRAL/BULLISH,Moving Average Crossover | Trend Change,25872,26993,UPSIDE: 191 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25872 - 26993
2025-03-14,Friday,March,9:00 AM - MARKET OPEN,Times Now Business,SELL,26680.8,25989.76,27099.48,1:1.65,2.59%,MODERATELY BULLISH,Double Bottom | Reversal Expected,25977,26890,DOWNSIDE: 61 points,Q3 earnings season | Corporate profits robust,25977 - 26890
2025-03-17,Monday,March,9:00 AM - MARKET OPEN,Times Now Business,SELL,25953.0,25061.03,26411.78,1:1.94,3.44%,NEUTRAL,RSI Overbought | Consolidation Zone,25851,26919,DOWNSIDE: 186 points,"Chemical sector focus | Atul, Bayer gains on exports",25851 - 26919
2025-03-18,Tuesday,March,9:00 AM - MARKET OPEN,Times Now Business,BUY,25905.2,27104.36,25537.64,1:3.26,4.63%,MODERATELY BULLISH,Support Breach | Watch 25800,25939,26903,UPSIDE: 67 points,FII flows remain positive | Foreign buying continues,25939 - 26903
2025-03-19,Wednesday,March,9:00 AM - MARKET OPEN,Times Now Business,BUY,26484.4,27050.58,26205.65,1:2.03,2.14%,NEUTRAL/BULLISH,Moving Average Crossover | Trend Change,25845,26801,UPSIDE: 190 points,Energy stocks leading | Oil majors positive on crude rally,25845 - 26801
2025-03-20,Thursday,March,9:00 AM - MARKET OPEN,Times Now Business,BUY,26236.6,27441.02,25752.52,1:2.49,4.59%,NEUTRAL,Golden Cross | Resistance at 27000,25960,26911,UPSIDE: 180 points,"Chemical sector focus | Atul, Bayer gains on exports",25960 - 26911
2025-03-21,Friday,March,9:00 AM - MARKET OPEN,Times Now Business,SELL,26674.8,25342.51,27171.0,1:2.68,4.99%,NEUTRAL,Bearish Divergence | Profit Taking,25910,26922,DOWNSIDE: 145 points,"Realty sector gaining traction | DLF, Oberoi up",25910 - 26922
2025-03-24,Monday,March,9:00 AM - MARKET OPEN,Times Now Business,BUY,26175.0,26813.45,25830.47,1:1.85,2.44%,NEUTRAL,Breakout above 26500 | Momentum Building,25949,26957,UPSIDE: 178 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25949 - 26957
2025-03-25,Tuesday,March,9:00 AM - MARKET OPEN,Times Now Business,BUY,26399.2,27061.63,26095.52,1:2.18,2.51%,NEUTRAL,Head & Shoulders | Downside Risk,25874,26887,UPSIDE: 160 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25874 - 26887
2025-03-26,Wednesday,March,9:00 AM - MARKET OPEN,Times Now Business,SELL,26553.4,25300.84,27083.09,1:2.36,4.72%,NEUTRAL,Support Breach | Watch 25800,25860,26867,DOWNSIDE: 121 points,DII support strong | Domestic funds accumulating,25860 - 26867
2025-03-27,Thursday,March,9:00 AM - MARKET OPEN,Times Now Business,SELL,25770.6,24724.57,26232.93,1:2.26,4.06%,BULLISH,Breakout above 26500 | Momentum Building,25866,26851,DOWNSIDE: 65 points,Q3 earnings season | Corporate profits robust,25866 - 26851
2025-03-28,Friday,March,9:00 AM - MARKET OPEN,Times Now Business,BUY,26054.8,26804.45,25603.99,1:1.66,2.88%,BULLISH,RSI Overbought | Consolidation Zone,25993,26951,UPSIDE: 172 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25993 - 26951
2025-04-01,Tuesday,April,9:00 AM - MARKET OPEN,Times Now Business,SELL,26044.0,25343.08,26353.36,1:2.27,2.69%,NEUTRAL/BULLISH,Bearish Divergence | Profit Taking,25851,26895,DOWNSIDE: 130 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25851 - 26895
2025-04-02,Wednesday,April,9:00 AM - MARKET OPEN,Times Now Business,BUY,25928.2,27090.03,25523.75,1:2.87,4.48%,MODERATELY BULLISH,Higher High-Higher Low | Bull Run Continues,25941,26834,UPSIDE: 118 points,"FMCG holding support | ITC, HUL steady amid volatility",25941 - 26834
2025-04-03,Thursday,April,9:00 AM - MARKET OPEN,Times Now Business,SELL,26255.4,25189.45,26564.44,1:3.45,4.06%,BULLISH,Bullish Engulfing | Support at 26000,25935,26946,DOWNSIDE: 190 points,"Chemical sector focus | Atul, Bayer gains on exports",25935 - 26946
2025-04-04,Friday,April,9:00 AM - MARKET OPEN,Times Now Business,SELL,26045.6,25108.87,26535.58,1:1.91,3.6%,NEUTRAL/BULLISH,Triangle Breakout | Directional Move,25804,26844,DOWNSIDE: 95 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25804 - 26844
2025-04-07,Monday,April,9:00 AM - MARKET OPEN,Times Now Business,BUY,26341.8,27621.07,25908.98,1:2.96,4.86%,BULLISH,Triangle Breakout | Directional Move,25800,26852,UPSIDE: 94 points,"Realty sector gaining traction | DLF, Oberoi up",25800 - 26852
2025-04-08,Tuesday,April,9:00 AM - MARKET OPEN,Times Now Business,SELL,26359.0,25445.7,26694.43,1:2.72,3.46%,BULLISH,Bollinger Bands Squeeze | Volatility Expected,25887,26827,DOWNSIDE: 173 points,"FMCG holding support | ITC, HUL steady amid volatility",25887 - 26827
2025-04-09,Wednesday,April,9:00 AM - MARKET OPEN,Times Now Business,BUY,26473.2,27449.9,26058.55,1:2.36,3.69%,MODERATELY BULLISH,Bearish Divergence | Profit Taking,25979,26976,UPSIDE: 143 points,FII flows remain positive | Foreign buying continues,25979 - 26976
2025-04-10,Thursday,April,9:00 AM - MARKET OPEN,Times Now Business,BUY,26507.4,27711.57,26006.6,1:2.4,4.54%,MODERATELY BULLISH,RSI Overbought | Consolidation Zone,25852,26921,UPSIDE: 102 points,Q3 earnings season | Corporate profits robust,25852 - 26921
2025-04-14,Monday,April,9:00 AM - MARKET OPEN,Times Now Business,SELL,25876.6,24995.25,26197.37,1:2.75,3.41%,NEUTRAL/BULLISH,Support Breach | Watch 25800,25863,26897,DOWNSIDE: 139 points,"Chemical sector focus | Atul, Bayer gains on exports",25863 - 26897
