Date,Day_of_Week,Month,Time,Source,Action,Entry_Price,Target_Price,Stop_Loss,Risk_Reward_Ratio,Profit_Target_Percentage,Market_Sentiment,Technical_Pattern,Support_Level,Resistance_Level,Expected_Movement,Sector_Insight,Nifty_Range
2024-12-13,Friday,December,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26468.0,27322.14,26021.32,1:1.91,3.23%,STRONG BULLISH,RSI Overbought | Consolidation Zone,25820,26831,UPSIDE: 107 points,FII flows remain positive | Foreign buying continues,25820 - 26831
2024-12-16,Monday,December,9:00 AM - MARKET OPEN,NDTV Profit,SELL,25682.2,25005.2,26082.38,1:1.69,2.64%,NEUTRAL,Support Breach | Watch 25800,25834,26914,DOWNSIDE: 158 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25834 - 26914
2024-12-17,Tuesday,December,9:00 AM - MARKET OPEN,NDTV Profit,BUY,25586.4,26157.65,25161.9,1:1.35,2.23%,NEUTRAL/BULLISH,Double Bottom | Reversal Expected,25969,26836,UPSIDE: 72 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25969 - 26836
2024-12-18,Wednesday,December,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26151.6,27222.73,25733.37,1:2.56,4.1%,NEUTRAL/BULLISH,RSI Overbought | Consolidation Zone,25974,26847,UPSIDE: 116 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25974 - 26847
2024-12-19,Thursday,December,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26368.8,27001.92,26075.68,1:2.16,2.4%,NEUTRAL,Triangle Breakout | Directional Move,25947,26826,UPSIDE: 117 points,Energy stocks leading | Oil majors positive on crude rally,25947 - 26826
2024-12-20,Friday,December,9:00 AM - MARKET OPEN,NDTV Profit,SELL,25732.0,25173.22,25999.99,1:2.09,2.17%,MODERATELY BULLISH,Bullish Engulfing | Support at 26000,25972,26977,DOWNSIDE: 101 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25972 - 26977
2024-12-23,Monday,December,9:00 AM - MARKET OPEN,NDTV Profit,BUY,25663.2,26734.89,25239.8,1:2.53,4.18%,NEUTRAL,Triangle Breakout | Directional Move,25815,26902,UPSIDE: 145 points,Telecom strength | Bharti Airtel gains on tariff hikes,25815 - 26902
2024-12-24,Tuesday,December,9:00 AM - MARKET OPEN,NDTV Profit,SELL,25566.4,24355.2,25841.16,1:4.41,4.74%,NEUTRAL/BULLISH,Moving Average Crossover | Trend Change,25813,26987,DOWNSIDE: 180 points,Cement stocks stable | UltraTech holding ground,25813 - 26987
2024-12-26,Thursday,December,9:00 AM - MARKET OPEN,NDTV Profit,BUY,25829.6,27050.46,25479.41,1:3.49,4.73%,BULLISH,Support Breach | Watch 25800,25932,26814,UPSIDE: 84 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25932 - 26814
2024-12-27,Friday,December,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26008.8,27143.61,25648.53,1:3.15,4.36%,BULLISH,Support Breach | Watch 25800,25955,26823,UPSIDE: 115 points,FII flows remain positive | Foreign buying continues,25955 - 26823
2024-12-30,Monday,December,9:00 AM - MARKET OPEN,NDTV Profit,BUY,25659.0,26753.87,25322.54,1:3.25,4.27%,NEUTRAL,Moving Average Crossover | Trend Change,25988,26869,UPSIDE: 169 points,"FMCG holding support | ITC, HUL steady amid volatility",25988 - 26869
2024-12-31,Tuesday,December,9:00 AM - MARKET OPEN,NDTV Profit,BUY,25693.2,26281.77,25210.36,1:1.22,2.29%,NEUTRAL,Bullish Engulfing | Support at 26000,25895,26956,UPSIDE: 80 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25895 - 26956
2025-01-01,Wednesday,January,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26563.4,25259.3,26923.62,1:3.62,4.91%,MODERATELY BULLISH,Double Bottom | Reversal Expected,25886,26947,DOWNSIDE: 111 points,FII flows remain positive | Foreign buying continues,25886 - 26947
2025-01-02,Thursday,January,9:00 AM - MARKET OPEN,NDTV Profit,SELL,25953.6,25021.97,26415.2,1:2.02,3.59%,MODERATELY BULLISH,Support Breach | Watch 25800,25958,26922,DOWNSIDE: 174 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25958 - 26922
2025-01-03,Friday,January,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26024.8,24927.72,26529.34,1:2.17,4.22%,NEUTRAL,Moving Average Crossover | Trend Change,25848,26917,DOWNSIDE: 79 points,Cement stocks stable | UltraTech holding ground,25848 - 26917
2025-01-06,Monday,January,9:00 AM - MARKET OPEN,NDTV Profit,SELL,25770.0,24949.32,26058.06,1:2.85,3.18%,NEUTRAL,Head & Shoulders | Downside Risk,25922,26937,DOWNSIDE: 173 points,Cement stocks stable | UltraTech holding ground,25922 - 26937
2025-01-07,Tuesday,January,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26573.2,25652.23,27002.24,1:2.15,3.47%,NEUTRAL,Golden Cross | Resistance at 27000,25983,26867,DOWNSIDE: 124 points,Telecom strength | Bharti Airtel gains on tariff hikes,25983 - 26867
2025-01-08,Wednesday,January,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26090.4,27261.41,25637.45,1:2.59,4.49%,STRONG BULLISH,Breakout above 26500 | Momentum Building,25842,26980,UPSIDE: 92 points,Q3 earnings season | Corporate profits robust,25842 - 26980
2025-01-09,Thursday,January,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26525.6,27462.67,26169.26,1:2.63,3.53%,STRONG BULLISH,Triangle Breakout | Directional Move,25926,26930,UPSIDE: 98 points,"Realty sector gaining traction | DLF, Oberoi up",25926 - 26930
2025-01-10,Friday,January,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26426.8,27647.76,26111.78,1:3.88,4.62%,BULLISH,Bullish Engulfing | Support at 26000,25963,26873,UPSIDE: 114 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25963 - 26873
2025-01-13,Monday,January,9:00 AM - MARKET OPEN,NDTV Profit,SELL,25877.0,25065.47,26241.02,1:2.23,3.14%,STRONG BULLISH,Higher High-Higher Low | Bull Run Continues,25845,26869,DOWNSIDE: 184 points,Cement stocks stable | UltraTech holding ground,25845 - 26869
2025-01-14,Tuesday,January,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26367.2,25137.43,26670.85,1:4.05,4.66%,STRONG BULLISH,Support Breach | Watch 25800,25829,26842,DOWNSIDE: 94 points,Energy stocks leading | Oil majors positive on crude rally,25829 - 26842
2025-01-15,Wednesday,January,9:00 AM - MARKET OPEN,NDTV Profit,SELL,25807.4,24763.85,26270.18,1:2.25,4.04%,BULLISH,Triangle Breakout | Directional Move,25856,26872,DOWNSIDE: 79 points,Cement stocks stable | UltraTech holding ground,25856 - 26872
2025-01-16,Thursday,January,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26490.6,25728.52,27005.49,1:1.48,2.88%,NEUTRAL/BULLISH,Support Breach | Watch 25800,25882,26995,DOWNSIDE: 98 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25882 - 26995
2025-01-17,Friday,January,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26274.8,25261.04,26736.49,1:2.2,3.86%,NEUTRAL/BULLISH,Breakout above 26500 | Momentum Building,25971,26956,DOWNSIDE: 76 points,Energy stocks leading | Oil majors positive on crude rally,25971 - 26956
2025-01-20,Monday,January,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26040.0,26884.11,25702.76,1:2.5,3.24%,NEUTRAL/BULLISH,Breakout above 26500 | Momentum Building,25968,26880,UPSIDE: 171 points,Telecom strength | Bharti Airtel gains on tariff hikes,25968 - 26880
2025-01-21,Tuesday,January,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26612.2,27809.85,26180.14,1:2.77,4.5%,STRONG BULLISH,Bearish Divergence | Profit Taking,25964,26989,UPSIDE: 102 points,"Realty sector gaining traction | DLF, Oberoi up",25964 - 26989
2025-01-22,Wednesday,January,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26576.4,27863.0,26057.43,1:2.48,4.84%,STRONG BULLISH,Triangle Breakout | Directional Move,25833,26994,UPSIDE: 178 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25833 - 26994
2025-01-23,Thursday,January,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26477.6,27184.4,26167.99,1:2.28,2.67%,STRONG BULLISH,Golden Cross | Resistance at 27000,25969,26936,UPSIDE: 54 points,Telecom strength | Bharti Airtel gains on tariff hikes,25969 - 26936
2025-01-24,Friday,January,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26462.8,25376.62,26935.17,1:2.3,4.1%,MODERATELY BULLISH,Breakout above 26500 | Momentum Building,25804,26855,DOWNSIDE: 92 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25804 - 26855
2025-01-27,Monday,January,9:00 AM - MARKET OPEN,NDTV Profit,BUY,25796.0,26967.17,25512.35,1:4.13,4.54%,MODERATELY BULLISH,Bollinger Bands Squeeze | Volatility Expected,25815,26992,UPSIDE: 97 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25815 - 26992
2025-01-28,Tuesday,January,9:00 AM - MARKET OPEN,NDTV Profit,SELL,25670.2,25065.22,25999.33,1:1.84,2.36%,NEUTRAL/BULLISH,Support Breach | Watch 25800,25825,26909,DOWNSIDE: 97 points,Energy stocks leading | Oil majors positive on crude rally,25825 - 26909
2025-01-29,Wednesday,January,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26250.4,27483.82,25863.75,1:3.19,4.7%,NEUTRAL,RSI Overbought | Consolidation Zone,25919,26929,UPSIDE: 163 points,"Realty sector gaining traction | DLF, Oberoi up",25919 - 26929
2025-01-30,Thursday,January,9:00 AM - MARKET OPEN,NDTV Profit,BUY,25832.6,26754.52,25406.38,1:2.16,3.57%,NEUTRAL,Moving Average Crossover | Trend Change,25959,26947,UPSIDE: 76 points,Cement stocks stable | UltraTech holding ground,25959 - 26947
2025-01-31,Friday,January,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26566.8,25895.22,26906.47,1:1.98,2.53%,BULLISH,Bollinger Bands Squeeze | Volatility Expected,25839,26920,DOWNSIDE: 161 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25839 - 26920
2025-02-03,Monday,February,9:00 AM - MARKET OPEN,NDTV Profit,SELL,25651.0,24919.85,26138.28,1:1.5,2.85%,NEUTRAL,Support Breach | Watch 25800,25803,26899,DOWNSIDE: 70 points,"Chemical sector focus | Atul, Bayer gains on exports",25803 - 26899
2025-02-04,Tuesday,February,9:00 AM - MARKET OPEN,NDTV Profit,SELL,25675.2,24784.31,25960.4,1:3.12,3.47%,NEUTRAL,Bullish Engulfing | Support at 26000,25853,26832,DOWNSIDE: 142 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25853 - 26832
2025-02-05,Wednesday,February,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26554.4,27662.3,26027.36,1:2.1,4.17%,NEUTRAL,Moving Average Crossover | Trend Change,25830,26861,UPSIDE: 173 points,DII support strong | Domestic funds accumulating,25830 - 26861
2025-02-06,Thursday,February,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26304.6,25014.81,26647.75,1:3.76,4.9%,NEUTRAL/BULLISH,Breakout above 26500 | Momentum Building,25877,26904,DOWNSIDE: 151 points,Q3 earnings season | Corporate profits robust,25877 - 26904
2025-02-07,Friday,February,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26613.8,27371.66,26286.93,1:2.32,2.85%,NEUTRAL,Bollinger Bands Squeeze | Volatility Expected,25877,26854,UPSIDE: 132 points,Cement stocks stable | UltraTech holding ground,25877 - 26854
2025-02-10,Monday,February,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26330.0,26976.33,25870.62,1:1.41,2.45%,NEUTRAL,Moving Average Crossover | Trend Change,25872,26923,UPSIDE: 61 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25872 - 26923
2025-02-11,Tuesday,February,9:00 AM - MARKET OPEN,NDTV Profit,SELL,25964.2,25300.07,26237.59,1:2.43,2.56%,NEUTRAL/BULLISH,Bullish Engulfing | Support at 26000,25809,26867,DOWNSIDE: 195 points,FII flows remain positive | Foreign buying continues,25809 - 26867
2025-02-12,Wednesday,February,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26446.4,27161.6,25965.79,1:1.49,2.7%,NEUTRAL,Golden Cross | Resistance at 27000,25925,26809,UPSIDE: 122 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25925 - 26809
2025-02-13,Thursday,February,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26040.6,27312.63,25721.65,1:3.99,4.88%,MODERATELY BULLISH,Bearish Divergence | Profit Taking,25914,26920,UPSIDE: 61 points,"Realty sector gaining traction | DLF, Oberoi up",25914 - 26920
2025-02-14,Friday,February,9:00 AM - MARKET OPEN,NDTV Profit,BUY,25971.8,26895.83,25630.82,1:2.71,3.56%,MODERATELY BULLISH,Higher High-Higher Low | Bull Run Continues,25802,26815,UPSIDE: 196 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25802 - 26815
2025-02-17,Monday,February,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26112.0,25376.34,26577.47,1:1.58,2.82%,NEUTRAL/BULLISH,Bearish Divergence | Profit Taking,25968,26987,DOWNSIDE: 135 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25968 - 26987
2025-02-18,Tuesday,February,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26248.2,27053.66,25813.06,1:1.85,3.07%,STRONG BULLISH,RSI Overbought | Consolidation Zone,25973,26889,UPSIDE: 146 points,"FMCG holding support | ITC, HUL steady amid volatility",25973 - 26889
2025-02-19,Wednesday,February,9:00 AM - MARKET OPEN,NDTV Profit,SELL,25814.4,25091.84,26221.55,1:1.77,2.8%,STRONG BULLISH,Double Bottom | Reversal Expected,25981,26886,DOWNSIDE: 68 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25981 - 26886
2025-02-20,Thursday,February,9:00 AM - MARKET OPEN,NDTV Profit,SELL,25828.6,24929.41,26315.62,1:1.85,3.48%,NEUTRAL/BULLISH,Golden Cross | Resistance at 27000,25817,26897,DOWNSIDE: 147 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25817 - 26897
2025-02-21,Friday,February,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26292.8,26859.1,25947.74,1:1.64,2.15%,NEUTRAL,Support Breach | Watch 25800,25817,26853,UPSIDE: 172 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25817 - 26853
2025-02-24,Monday,February,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26184.0,25540.3,26633.73,1:1.43,2.46%,NEUTRAL,Bearish Divergence | Profit Taking,25934,26830,DOWNSIDE: 142 points,FII flows remain positive | Foreign buying continues,25934 - 26830
2025-02-25,Tuesday,February,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26122.2,25365.83,26395.46,1:2.77,2.9%,BULLISH,Moving Average Crossover | Trend Change,25894,27000,DOWNSIDE: 75 points,"Realty sector gaining traction | DLF, Oberoi up",25894 - 27000
2025-02-26,Wednesday,February,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26077.4,24800.82,26526.91,1:2.84,4.9%,BULLISH,RSI Overbought | Consolidation Zone,25893,26846,DOWNSIDE: 85 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25893 - 26846
2025-02-27,Thursday,February,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26320.6,27075.38,26051.61,1:2.81,2.87%,STRONG BULLISH,Double Bottom | Reversal Expected,25922,26846,UPSIDE: 159 points,"FMCG holding support | ITC, HUL steady amid volatility",25922 - 26846
2025-02-28,Friday,February,9:00 AM - MARKET OPEN,NDTV Profit,BUY,25765.8,26526.42,25268.76,1:1.53,2.95%,NEUTRAL,Support Breach | Watch 25800,25874,26947,UPSIDE: 176 points,"Realty sector gaining traction | DLF, Oberoi up",25874 - 26947
2025-03-03,Monday,March,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26233.0,25659.27,26624.96,1:1.46,2.19%,NEUTRAL/BEARISH,Moving Average Crossover | Trend Change,25937,26930,DOWNSIDE: 179 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25937 - 26930
2025-03-04,Tuesday,March,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26317.2,25509.08,26829.58,1:1.58,3.07%,NEUTRAL,Support Breach | Watch 25800,25873,26829,DOWNSIDE: 92 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25873 - 26829
2025-03-05,Wednesday,March,9:00 AM - MARKET OPEN,NDTV Profit,BUY,25812.4,26740.85,25368.33,1:2.09,3.6%,STRONG BULLISH,Golden Cross | Resistance at 27000,25975,26900,UPSIDE: 127 points,"Chemical sector focus | Atul, Bayer gains on exports",25975 - 26900
2025-03-06,Thursday,March,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26327.6,25633.46,26778.22,1:1.54,2.64%,STRONG BULLISH,Moving Average Crossover | Trend Change,25975,26929,DOWNSIDE: 90 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25975 - 26929
2025-03-07,Friday,March,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26267.8,25180.47,26674.21,1:2.68,4.14%,NEUTRAL/BULLISH,RSI Overbought | Consolidation Zone,25973,26817,DOWNSIDE: 162 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25973 - 26817
2025-03-10,Monday,March,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26156.0,26855.96,25725.65,1:1.63,2.68%,NEUTRAL/BULLISH,Head & Shoulders | Downside Risk,25883,27000,UPSIDE: 161 points,Telecom strength | Bharti Airtel gains on tariff hikes,25883 - 27000
2025-03-11,Tuesday,March,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26382.2,27694.93,26100.89,1:4.67,4.98%,NEUTRAL,Bollinger Bands Squeeze | Volatility Expected,25875,26847,UPSIDE: 150 points,Energy stocks leading | Oil majors positive on crude rally,25875 - 26847
2025-03-12,Wednesday,March,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26476.4,27295.2,26189.03,1:2.85,3.09%,STRONG BULLISH,Moving Average Crossover | Trend Change,25862,26836,UPSIDE: 148 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25862 - 26836
2025-03-13,Thursday,March,9:00 AM - MARKET OPEN,NDTV Profit,BUY,25972.6,27182.05,25507.65,1:2.6,4.66%,STRONG BULLISH,Bearish Divergence | Profit Taking,25921,26957,UPSIDE: 74 points,FII flows remain positive | Foreign buying continues,25921 - 26957
2025-03-14,Friday,March,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26232.8,27194.99,25886.44,1:2.78,3.67%,MODERATELY BULLISH,Moving Average Crossover | Trend Change,25877,26829,UPSIDE: 183 points,Cement stocks stable | UltraTech holding ground,25877 - 26829
2025-03-17,Monday,March,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26178.0,26740.09,25916.0,1:2.15,2.15%,NEUTRAL,Bearish Divergence | Profit Taking,25859,26807,UPSIDE: 114 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25859 - 26807
2025-03-18,Tuesday,March,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26205.2,25039.82,26669.21,1:2.51,4.45%,STRONG BULLISH,Golden Cross | Resistance at 27000,25960,26936,DOWNSIDE: 147 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25960 - 26936
2025-03-19,Wednesday,March,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26246.4,27346.39,25976.69,1:4.08,4.19%,NEUTRAL,Bollinger Bands Squeeze | Volatility Expected,25847,26835,UPSIDE: 58 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25847 - 26835
2025-03-20,Thursday,March,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26181.6,24943.36,26662.32,1:2.58,4.73%,STRONG BULLISH,Moving Average Crossover | Trend Change,25856,26922,DOWNSIDE: 90 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25856 - 26922
2025-03-21,Friday,March,9:00 AM - MARKET OPEN,NDTV Profit,BUY,25833.8,27006.87,25353.34,1:2.44,4.54%,MODERATELY BULLISH,Moving Average Crossover | Trend Change,25840,26942,UPSIDE: 122 points,"Realty sector gaining traction | DLF, Oberoi up",25840 - 26942
2025-03-24,Monday,March,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26243.0,27165.9,25899.64,1:2.69,3.52%,NEUTRAL/BULLISH,Moving Average Crossover | Trend Change,25931,26977,UPSIDE: 119 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25931 - 26977
2025-03-25,Tuesday,March,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26558.2,25576.33,26829.09,1:3.62,3.7%,NEUTRAL/BULLISH,Bollinger Bands Squeeze | Volatility Expected,25986,26977,DOWNSIDE: 84 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25986 - 26977
2025-03-26,Wednesday,March,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26404.4,27058.83,25997.72,1:1.61,2.48%,NEUTRAL,Breakout above 26500 | Momentum Building,25865,26921,UPSIDE: 171 points,Q3 earnings season | Corporate profits robust,25865 - 26921
2025-03-27,Thursday,March,9:00 AM - MARKET OPEN,NDTV Profit,BUY,25897.6,26623.54,25512.11,1:1.88,2.8%,MODERATELY BULLISH,Higher High-Higher Low | Bull Run Continues,25980,26827,UPSIDE: 145 points,Telecom strength | Bharti Airtel gains on tariff hikes,25980 - 26827
2025-03-28,Friday,March,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26506.8,27449.5,26192.02,1:2.99,3.56%,STRONG BULLISH,Moving Average Crossover | Trend Change,25824,26885,UPSIDE: 174 points,"FMCG holding support | ITC, HUL steady amid volatility",25824 - 26885
2025-04-01,Tuesday,April,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26673.0,27787.8,26254.03,1:2.66,4.18%,NEUTRAL,Higher High-Higher Low | Bull Run Continues,25810,26954,UPSIDE: 182 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25810 - 26954
2025-04-02,Wednesday,April,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26306.2,25579.32,26807.36,1:1.45,2.76%,NEUTRAL/BEARISH,Double Bottom | Reversal Expected,25864,26997,DOWNSIDE: 58 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25864 - 26997
2025-04-03,Thursday,April,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26341.4,25304.97,26778.23,1:2.37,3.93%,MODERATELY BULLISH,Support Breach | Watch 25800,25817,26890,DOWNSIDE: 193 points,"Chemical sector focus | Atul, Bayer gains on exports",25817 - 26890
2025-04-04,Friday,April,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26046.6,25436.44,26415.83,1:1.65,2.34%,STRONG BULLISH,Support Breach | Watch 25800,25844,26966,DOWNSIDE: 128 points,DII support strong | Domestic funds accumulating,25844 - 26966
2025-04-07,Monday,April,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26609.8,27766.18,26160.63,1:2.57,4.35%,MODERATELY BULLISH,Triangle Breakout | Directional Move,25983,26966,UPSIDE: 189 points,"FMCG holding support | ITC, HUL steady amid volatility",25983 - 26966
2025-04-08,Tuesday,April,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26154.0,25081.3,26556.61,1:2.66,4.1%,NEUTRAL/BULLISH,Bollinger Bands Squeeze | Volatility Expected,25870,26995,DOWNSIDE: 126 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25870 - 26995
2025-04-09,Wednesday,April,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26248.2,27510.19,25956.36,1:4.32,4.81%,STRONG BULLISH,Head & Shoulders | Downside Risk,25864,26803,UPSIDE: 84 points,"Realty sector gaining traction | DLF, Oberoi up",25864 - 26803
2025-04-10,Thursday,April,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26412.4,27134.01,26056.04,1:2.02,2.73%,BULLISH,Bollinger Bands Squeeze | Volatility Expected,25862,26803,UPSIDE: 117 points,Cement stocks stable | UltraTech holding ground,25862 - 26803
2025-04-14,Monday,April,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26553.6,25649.33,26909.71,1:2.54,3.41%,BULLISH,Bullish Engulfing | Support at 26000,25810,26882,DOWNSIDE: 69 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25810 - 26882
