Date,Day_of_Week,Month,Time,Source,Action,Entry_Price,Target_Price,Stop_Loss,Risk_Reward_Ratio,Profit_Target_Percentage,Market_Sentiment,Technical_Pattern,Support_Level,Resistance_Level,Expected_Movement,Sector_Insight,Nifty_Range
2025-01-16,Thursday,January,9:00 AM - MARKET OPEN,Money Control,SELL,26124.2,25520.23,26643.48,1:1.16,2.31%,NEUTRAL/BEARISH,Bullish Engulfing | Support at 26000,25997,26938,DOWNSIDE: 78 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25997 - 26938
2025-01-17,Friday,January,9:00 AM - MARKET OPEN,Money Control,SELL,25980.6,25151.16,26335.93,1:2.33,3.19%,NEUTRAL/BULLISH,Breakout above 26500 | Momentum Building,25877,26938,DOWNSIDE: 126 points,Energy stocks leading | Oil majors positive on crude rally,25877 - 26938
2025-01-20,Monday,January,9:00 AM - MARKET OPEN,Money Control,BUY,26388.0,27570.28,25882.69,1:2.34,4.48%,NEUTRAL/BULLISH,Double Bottom | Reversal Expected,25885,26895,UPSIDE: 73 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25885 - 26895
2025-01-21,Tuesday,January,9:00 AM - MARKET OPEN,Money Control,BUY,26021.4,26684.22,25749.3,1:2.44,2.55%,NEUTRAL/BULLISH,Bollinger Bands Squeeze | Volatility Expected,25989,26874,UPSIDE: 172 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25989 - 26874
2025-01-22,Wednesday,January,9:00 AM - MARKET OPEN,Money Control,SELL,26093.8,25500.11,26490.58,1:1.5,2.28%,BULLISH,Double Bottom | Reversal Expected,25937,26967,DOWNSIDE: 169 points,Q3 earnings season | Corporate profits robust,25937 - 26967
2025-01-23,Thursday,January,9:00 AM - MARKET OPEN,Money Control,SELL,26669.2,25559.88,27064.59,1:2.81,4.16%,MODERATELY BULLISH,Moving Average Crossover | Trend Change,25805,26975,DOWNSIDE: 56 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25805 - 26975
2025-01-24,Friday,January,9:00 AM - MARKET OPEN,Money Control,BUY,25965.6,27024.17,25609.4,1:2.97,4.08%,NEUTRAL/BULLISH,Head & Shoulders | Downside Risk,25876,26879,UPSIDE: 79 points,FII flows remain positive | Foreign buying continues,25876 - 26879
2025-01-27,Monday,January,9:00 AM - MARKET OPEN,Money Control,BUY,26688.0,27626.92,26232.38,1:2.06,3.52%,NEUTRAL/BULLISH,Bearish Divergence | Profit Taking,25974,26836,UPSIDE: 189 points,DII support strong | Domestic funds accumulating,25974 - 26836
2025-01-28,Tuesday,January,9:00 AM - MARKET OPEN,Money Control,BUY,25863.4,27026.37,25508.43,1:3.28,4.5%,NEUTRAL/BULLISH,Double Bottom | Reversal Expected,25990,26943,UPSIDE: 93 points,DII support strong | Domestic funds accumulating,25990 - 26943
2025-01-29,Wednesday,January,9:00 AM - MARKET OPEN,Money Control,BUY,25974.8,26568.53,25543.46,1:1.38,2.29%,NEUTRAL/BULLISH,Moving Average Crossover | Trend Change,25861,26921,UPSIDE: 93 points,"Chemical sector focus | Atul, Bayer gains on exports",25861 - 26921
2025-01-30,Thursday,January,9:00 AM - MARKET OPEN,Money Control,SELL,26725.2,25437.32,27189.6,1:2.77,4.82%,MODERATELY BULLISH,Triangle Breakout | Directional Move,25884,26837,DOWNSIDE: 181 points,"Realty sector gaining traction | DLF, Oberoi up",25884 - 26837
2025-01-31,Friday,January,9:00 AM - MARKET OPEN,Money Control,SELL,26447.6,25552.11,26822.33,1:2.39,3.39%,NEUTRAL,Bullish Engulfing | Support at 26000,25897,26905,DOWNSIDE: 53 points,Energy stocks leading | Oil majors positive on crude rally,25897 - 26905
2025-02-03,Monday,February,9:00 AM - MARKET OPEN,Money Control,SELL,26143.0,25588.65,26530.24,1:1.43,2.12%,NEUTRAL,Triangle Breakout | Directional Move,25904,26892,DOWNSIDE: 163 points,DII support strong | Domestic funds accumulating,25904 - 26892
2025-02-04,Tuesday,February,9:00 AM - MARKET OPEN,Money Control,SELL,26361.4,25265.26,26752.07,1:2.81,4.16%,NEUTRAL,Support Breach | Watch 25800,25805,26846,DOWNSIDE: 151 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25805 - 26846
2025-02-05,Wednesday,February,9:00 AM - MARKET OPEN,Money Control,BUY,26096.8,26731.47,25781.63,1:2.01,2.43%,MODERATELY BULLISH,Head & Shoulders | Downside Risk,25976,26801,UPSIDE: 171 points,Cement stocks stable | UltraTech holding ground,25976 - 26801
2025-02-06,Thursday,February,9:00 AM - MARKET OPEN,Money Control,SELL,26805.2,26143.03,27212.99,1:1.62,2.47%,NEUTRAL/BULLISH,Golden Cross | Resistance at 27000,25923,26811,DOWNSIDE: 67 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25923 - 26811
2025-02-07,Friday,February,9:00 AM - MARKET OPEN,Money Control,BUY,26371.6,26900.26,26021.39,1:1.51,2.0%,STRONG BULLISH,Double Bottom | Reversal Expected,25949,26879,UPSIDE: 91 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25949 - 26879
2025-02-10,Monday,February,9:00 AM - MARKET OPEN,Money Control,SELL,25844.0,25123.58,26291.65,1:1.61,2.79%,STRONG BULLISH,Higher High-Higher Low | Bull Run Continues,25806,26935,DOWNSIDE: 178 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25806 - 26935
2025-02-11,Tuesday,February,9:00 AM - MARKET OPEN,Money Control,BUY,26561.4,27583.96,26183.83,1:2.71,3.85%,BULLISH,Double Bottom | Reversal Expected,25820,26820,UPSIDE: 133 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25820 - 26820
2025-02-12,Wednesday,February,9:00 AM - MARKET OPEN,Money Control,BUY,26113.8,27199.99,25730.45,1:2.83,4.16%,NEUTRAL,Bullish Engulfing | Support at 26000,25807,26939,UPSIDE: 111 points,Cement stocks stable | UltraTech holding ground,25807 - 26939
2025-02-13,Thursday,February,9:00 AM - MARKET OPEN,Money Control,BUY,26154.2,27378.81,25739.64,1:2.95,4.68%,BULLISH,Moving Average Crossover | Trend Change,25977,26854,UPSIDE: 61 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25977 - 26854
2025-02-14,Friday,February,9:00 AM - MARKET OPEN,Money Control,BUY,26548.6,27158.36,26148.34,1:1.52,2.3%,STRONG BULLISH,RSI Overbought | Consolidation Zone,25853,26926,UPSIDE: 156 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25853 - 26926
2025-02-17,Monday,February,9:00 AM - MARKET OPEN,Money Control,SELL,26033.0,25018.4,26449.28,1:2.44,3.9%,MODERATELY BULLISH,Head & Shoulders | Downside Risk,25931,26910,DOWNSIDE: 155 points,DII support strong | Domestic funds accumulating,25931 - 26910
2025-02-18,Tuesday,February,9:00 AM - MARKET OPEN,Money Control,BUY,25885.4,26629.09,25442.91,1:1.68,2.87%,STRONG BULLISH,Bollinger Bands Squeeze | Volatility Expected,25834,26999,UPSIDE: 133 points,"Chemical sector focus | Atul, Bayer gains on exports",25834 - 26999
2025-02-19,Wednesday,February,9:00 AM - MARKET OPEN,Money Control,SELL,26560.8,25288.5,27048.88,1:2.61,4.79%,MODERATELY BULLISH,Breakout above 26500 | Momentum Building,25834,26946,DOWNSIDE: 193 points,Telecom strength | Bharti Airtel gains on tariff hikes,25834 - 26946
2025-02-20,Thursday,February,9:00 AM - MARKET OPEN,Money Control,SELL,26613.2,25799.28,26990.89,1:2.15,3.06%,STRONG BULLISH,RSI Overbought | Consolidation Zone,25969,26826,DOWNSIDE: 53 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25969 - 26826
2025-02-21,Friday,February,9:00 AM - MARKET OPEN,Money Control,BUY,25888.6,26521.26,25518.23,1:1.71,2.44%,MODERATELY BULLISH,Moving Average Crossover | Trend Change,25876,27000,UPSIDE: 82 points,DII support strong | Domestic funds accumulating,25876 - 27000
2025-02-24,Monday,February,9:00 AM - MARKET OPEN,Money Control,BUY,26636.0,27933.86,26141.99,1:2.63,4.87%,NEUTRAL/BULLISH,Higher High-Higher Low | Bull Run Continues,25961,26899,UPSIDE: 136 points,FII flows remain positive | Foreign buying continues,25961 - 26899
2025-02-25,Tuesday,February,9:00 AM - MARKET OPEN,Money Control,BUY,26054.4,26800.75,25566.74,1:1.53,2.86%,BULLISH,Higher High-Higher Low | Bull Run Continues,25881,26829,UPSIDE: 134 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25881 - 26829
2025-02-26,Wednesday,February,9:00 AM - MARKET OPEN,Money Control,SELL,26245.8,25676.53,26592.22,1:1.64,2.17%,NEUTRAL,Support Breach | Watch 25800,25946,26952,DOWNSIDE: 166 points,DII support strong | Domestic funds accumulating,25946 - 26952
2025-02-27,Thursday,February,9:00 AM - MARKET OPEN,Money Control,BUY,26352.2,27514.89,25958.33,1:2.95,4.41%,NEUTRAL/BULLISH,Higher High-Higher Low | Bull Run Continues,25837,26880,UPSIDE: 180 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25837 - 26880
2025-02-28,Friday,February,9:00 AM - MARKET OPEN,Money Control,BUY,26365.6,27543.83,25969.91,1:2.98,4.47%,NEUTRAL,Triangle Breakout | Directional Move,25870,26970,UPSIDE: 152 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25870 - 26970
2025-03-03,Monday,March,9:00 AM - MARKET OPEN,Money Control,SELL,26434.0,25803.7,26819.9,1:1.63,2.38%,STRONG BULLISH,Bullish Engulfing | Support at 26000,25806,26846,DOWNSIDE: 97 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25806 - 26846
2025-03-04,Tuesday,March,9:00 AM - MARKET OPEN,Money Control,SELL,26056.4,25470.4,26540.76,1:1.21,2.25%,NEUTRAL/BULLISH,Moving Average Crossover | Trend Change,25841,26911,DOWNSIDE: 191 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25841 - 26911
2025-03-05,Wednesday,March,9:00 AM - MARKET OPEN,Money Control,BUY,26869.8,27871.04,26368.97,1:2.0,3.73%,NEUTRAL,Breakout above 26500 | Momentum Building,25906,26850,UPSIDE: 63 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25906 - 26850
2025-03-06,Thursday,March,9:00 AM - MARKET OPEN,Money Control,SELL,26644.2,25342.67,27110.99,1:2.79,4.88%,MODERATELY BULLISH,Triangle Breakout | Directional Move,25950,26932,DOWNSIDE: 101 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25950 - 26932
2025-03-07,Friday,March,9:00 AM - MARKET OPEN,Money Control,SELL,26016.6,25203.44,26287.48,1:3.0,3.13%,NEUTRAL,RSI Overbought | Consolidation Zone,25877,26857,DOWNSIDE: 133 points,"Chemical sector focus | Atul, Bayer gains on exports",25877 - 26857
2025-03-10,Monday,March,9:00 AM - MARKET OPEN,Money Control,BUY,26320.0,26952.71,25977.14,1:1.85,2.4%,NEUTRAL,Moving Average Crossover | Trend Change,25804,26867,UPSIDE: 147 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25804 - 26867
2025-03-11,Tuesday,March,9:00 AM - MARKET OPEN,Money Control,BUY,26641.4,27956.43,26205.74,1:3.02,4.94%,NEUTRAL/BULLISH,Golden Cross | Resistance at 27000,25993,26919,UPSIDE: 65 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25993 - 26919
2025-03-12,Wednesday,March,9:00 AM - MARKET OPEN,Money Control,SELL,26464.8,25321.57,26975.92,1:2.24,4.32%,STRONG BULLISH,Bullish Engulfing | Support at 26000,25895,26819,DOWNSIDE: 88 points,Energy stocks leading | Oil majors positive on crude rally,25895 - 26819
2025-03-13,Thursday,March,9:00 AM - MARKET OPEN,Money Control,SELL,26373.2,25196.07,26662.78,1:4.06,4.46%,NEUTRAL/BULLISH,Bullish Engulfing | Support at 26000,25985,26819,DOWNSIDE: 144 points,FII flows remain positive | Foreign buying continues,25985 - 26819
2025-03-14,Friday,March,9:00 AM - MARKET OPEN,Money Control,SELL,26944.6,26237.86,27304.72,1:1.96,2.62%,MODERATELY BULLISH,Bollinger Bands Squeeze | Volatility Expected,25820,26996,DOWNSIDE: 129 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25820 - 26996
2025-03-17,Monday,March,9:00 AM - MARKET OPEN,Money Control,SELL,26655.0,25967.45,27146.73,1:1.4,2.58%,NEUTRAL,Triangle Breakout | Directional Move,25830,26852,DOWNSIDE: 168 points,DII support strong | Domestic funds accumulating,25830 - 26852
2025-03-18,Tuesday,March,9:00 AM - MARKET OPEN,Money Control,SELL,26252.4,25521.64,26630.45,1:1.93,2.78%,STRONG BULLISH,Head & Shoulders | Downside Risk,25837,26983,DOWNSIDE: 193 points,Energy stocks leading | Oil majors positive on crude rally,25837 - 26983
2025-03-19,Wednesday,March,9:00 AM - MARKET OPEN,Money Control,BUY,26435.8,27314.79,26018.58,1:2.11,3.32%,NEUTRAL,Breakout above 26500 | Momentum Building,25809,26984,UPSIDE: 114 points,"Realty sector gaining traction | DLF, Oberoi up",25809 - 26984
2025-03-20,Thursday,March,9:00 AM - MARKET OPEN,Money Control,SELL,26248.2,25083.21,26763.05,1:2.26,4.44%,NEUTRAL,Support Breach | Watch 25800,25916,26827,DOWNSIDE: 186 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25916 - 26827
2025-03-21,Friday,March,9:00 AM - MARKET OPEN,Money Control,SELL,26431.6,25604.62,26939.05,1:1.63,3.13%,NEUTRAL/BULLISH,RSI Overbought | Consolidation Zone,25834,26888,DOWNSIDE: 83 points,DII support strong | Domestic funds accumulating,25834 - 26888
2025-03-24,Monday,March,9:00 AM - MARKET OPEN,Money Control,BUY,26487.0,27696.56,26182.6,1:3.97,4.57%,NEUTRAL,Bearish Divergence | Profit Taking,25817,26958,UPSIDE: 87 points,DII support strong | Domestic funds accumulating,25817 - 26958
2025-03-25,Tuesday,March,9:00 AM - MARKET OPEN,Money Control,SELL,26604.4,25521.39,26978.26,1:2.9,4.07%,BULLISH,Breakout above 26500 | Momentum Building,25929,26990,DOWNSIDE: 117 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25929 - 26990
2025-03-26,Wednesday,March,9:00 AM - MARKET OPEN,Money Control,BUY,26301.8,27521.32,25788.9,1:2.38,4.64%,NEUTRAL/BULLISH,Bollinger Bands Squeeze | Volatility Expected,25821,26829,UPSIDE: 105 points,"FMCG holding support | ITC, HUL steady amid volatility",25821 - 26829
2025-03-27,Thursday,March,9:00 AM - MARKET OPEN,Money Control,SELL,26336.2,25780.96,26711.88,1:1.48,2.11%,NEUTRAL,RSI Overbought | Consolidation Zone,25947,26880,DOWNSIDE: 149 points,Q3 earnings season | Corporate profits robust,25947 - 26880
2025-03-28,Friday,March,9:00 AM - MARKET OPEN,Money Control,BUY,26781.6,27757.02,26410.67,1:2.63,3.64%,MODERATELY BULLISH,Moving Average Crossover | Trend Change,25838,26934,UPSIDE: 71 points,Q3 earnings season | Corporate profits robust,25838 - 26934
2025-04-01,Tuesday,April,9:00 AM - MARKET OPEN,Money Control,SELL,26265.0,25466.58,26602.26,1:2.37,3.04%,BULLISH,Head & Shoulders | Downside Risk,25931,26804,DOWNSIDE: 129 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25931 - 26804
2025-04-02,Wednesday,April,9:00 AM - MARKET OPEN,Money Control,BUY,26506.4,27403.76,26153.66,1:2.54,3.39%,MODERATELY BULLISH,Golden Cross | Resistance at 27000,25923,26992,UPSIDE: 149 points,"FMCG holding support | ITC, HUL steady amid volatility",25923 - 26992
2025-04-03,Thursday,April,9:00 AM - MARKET OPEN,Money Control,BUY,27051.8,27772.03,26568.82,1:1.49,2.66%,BULLISH,Moving Average Crossover | Trend Change,25801,26839,UPSIDE: 80 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25801 - 26839
2025-04-04,Friday,April,9:00 AM - MARKET OPEN,Money Control,SELL,26833.2,26000.79,27144.8,1:2.67,3.1%,STRONG BULLISH,Higher High-Higher Low | Bull Run Continues,25842,26921,DOWNSIDE: 131 points,Energy stocks leading | Oil majors positive on crude rally,25842 - 26921
2025-04-07,Monday,April,9:00 AM - MARKET OPEN,Money Control,SELL,26956.6,25787.01,27230.56,1:4.27,4.34%,NEUTRAL/BULLISH,Support Breach | Watch 25800,25893,26951,DOWNSIDE: 60 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25893 - 26951
2025-04-08,Tuesday,April,9:00 AM - MARKET OPEN,Money Control,SELL,26797.0,25535.72,27322.73,1:2.4,4.71%,STRONG BULLISH,Bearish Divergence | Profit Taking,25907,26878,DOWNSIDE: 101 points,Cement stocks stable | UltraTech holding ground,25907 - 26878
2025-04-09,Wednesday,April,9:00 AM - MARKET OPEN,Money Control,BUY,26357.4,27553.47,25887.69,1:2.55,4.54%,NEUTRAL/BULLISH,Golden Cross | Resistance at 27000,25897,26804,UPSIDE: 64 points,Energy stocks leading | Oil majors positive on crude rally,25897 - 26804
2025-04-10,Thursday,April,9:00 AM - MARKET OPEN,Money Control,SELL,26208.8,25602.04,26527.66,1:1.9,2.32%,MODERATELY BULLISH,Double Bottom | Reversal Expected,25800,26959,DOWNSIDE: 168 points,Energy stocks leading | Oil majors positive on crude rally,25800 - 26959
2025-04-14,Monday,April,9:00 AM - MARKET OPEN,Money Control,SELL,26315.2,25594.94,26835.58,1:1.38,2.74%,NEUTRAL/BULLISH,Higher High-Higher Low | Bull Run Continues,25994,26907,DOWNSIDE: 87 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25994 - 26907
2025-04-15,Tuesday,April,9:00 AM - MARKET OPEN,Money Control,BUY,26843.6,28117.79,26535.99,1:4.14,4.75%,NEUTRAL/BULLISH,Double Bottom | Reversal Expected,25949,26945,UPSIDE: 59 points,DII support strong | Domestic funds accumulating,25949 - 26945
