Date,Day_of_Week,Month,Time,Source,Action,Entry_Price,Target_Price,Stop_Loss,Risk_Reward_Ratio,Profit_Target_Percentage,Market_Sentiment,Technical_Pattern,Support_Level,Resistance_Level,Expected_Movement,Sector_Insight,Nifty_Range
2024-12-13,Friday,December,9:00 AM - MARKET OPEN,ET Now,BUY,26536.0,27285.75,26265.64,1:2.77,2.83%,MODERATELY BULLISH,Bollinger Bands Squeeze | Volatility Expected,25957,26878,UPSIDE: 151 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25957 - 26878
2024-12-16,Monday,December,9:00 AM - MARKET OPEN,ET Now,SELL,25904.4,24905.2,26356.96,1:2.21,3.86%,BULLISH,Bearish Divergence | Profit Taking,25996,26923,DOWNSIDE: 100 points,FII flows remain positive | Foreign buying continues,25996 - 26923
2024-12-17,Tuesday,December,9:00 AM - MARKET OPEN,ET Now,BUY,25701.8,26262.97,25419.35,1:1.99,2.18%,NEUTRAL,Moving Average Crossover | Trend Change,25859,26817,UPSIDE: 106 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25859 - 26817
2024-12-18,Wednesday,December,9:00 AM - MARKET OPEN,ET Now,BUY,25830.2,26638.76,25337.07,1:1.64,3.13%,MODERATELY BULLISH,Double Bottom | Reversal Expected,25824,26873,UPSIDE: 142 points,DII support strong | Domestic funds accumulating,25824 - 26873
2024-12-19,Thursday,December,9:00 AM - MARKET OPEN,ET Now,BUY,25893.6,26560.57,25533.75,1:1.85,2.58%,BULLISH,Support Breach | Watch 25800,25977,26832,UPSIDE: 144 points,Q3 earnings season | Corporate profits robust,25977 - 26832
2024-12-20,Friday,December,9:00 AM - MARKET OPEN,ET Now,BUY,25643.0,26501.39,25374.36,1:3.2,3.35%,NEUTRAL,Moving Average Crossover | Trend Change,25821,26972,UPSIDE: 148 points,"Realty sector gaining traction | DLF, Oberoi up",25821 - 26972
2024-12-23,Monday,December,9:00 AM - MARKET OPEN,ET Now,BUY,25937.4,27084.3,25486.41,1:2.54,4.42%,MODERATELY BULLISH,Higher High-Higher Low | Bull Run Continues,25940,26989,UPSIDE: 70 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25940 - 26989
2024-12-24,Tuesday,December,9:00 AM - MARKET OPEN,ET Now,BUY,26204.8,27464.23,25814.72,1:3.23,4.81%,STRONG BULLISH,Double Bottom | Reversal Expected,25907,26933,UPSIDE: 123 points,Telecom strength | Bharti Airtel gains on tariff hikes,25907 - 26933
2024-12-26,Thursday,December,9:00 AM - MARKET OPEN,ET Now,SELL,25810.2,24864.18,26277.07,1:2.03,3.67%,NEUTRAL/BULLISH,Bearish Divergence | Profit Taking,25890,26979,DOWNSIDE: 98 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25890 - 26979
2024-12-27,Friday,December,9:00 AM - MARKET OPEN,ET Now,BUY,26056.6,27274.28,25581.85,1:2.56,4.67%,NEUTRAL/BULLISH,RSI Overbought | Consolidation Zone,25946,26930,UPSIDE: 67 points,Cement stocks stable | UltraTech holding ground,25946 - 26930
2024-12-30,Monday,December,9:00 AM - MARKET OPEN,ET Now,BUY,26614.0,27514.77,26229.36,1:2.34,3.38%,STRONG BULLISH,Moving Average Crossover | Trend Change,25916,26810,UPSIDE: 113 points,Cement stocks stable | UltraTech holding ground,25916 - 26810
2024-12-31,Tuesday,December,9:00 AM - MARKET OPEN,ET Now,BUY,26527.4,27207.73,26196.24,1:2.05,2.56%,NEUTRAL,Triangle Breakout | Directional Move,25909,26942,UPSIDE: 119 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25909 - 26942
2025-01-01,Wednesday,January,9:00 AM - MARKET OPEN,ET Now,SELL,26123.8,25437.94,26415.03,1:2.36,2.63%,NEUTRAL/BULLISH,Higher High-Higher Low | Bull Run Continues,25991,26907,DOWNSIDE: 174 points,"Chemical sector focus | Atul, Bayer gains on exports",25991 - 26907
2025-01-02,Thursday,January,9:00 AM - MARKET OPEN,ET Now,SELL,25741.2,24947.57,26064.29,1:2.46,3.08%,MODERATELY BULLISH,Triangle Breakout | Directional Move,25834,26919,DOWNSIDE: 180 points,Telecom strength | Bharti Airtel gains on tariff hikes,25834 - 26919
2025-01-03,Friday,January,9:00 AM - MARKET OPEN,ET Now,SELL,25687.6,24910.64,26124.25,1:1.78,3.02%,NEUTRAL,Higher High-Higher Low | Bull Run Continues,25878,26830,DOWNSIDE: 161 points,Energy stocks leading | Oil majors positive on crude rally,25878 - 26830
2025-01-06,Monday,January,9:00 AM - MARKET OPEN,ET Now,SELL,25681.0,24940.83,26191.01,1:1.45,2.88%,BULLISH,Bullish Engulfing | Support at 26000,25986,26925,DOWNSIDE: 183 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25986 - 26925
2025-01-07,Tuesday,January,9:00 AM - MARKET OPEN,ET Now,BUY,26640.4,27464.51,26345.73,1:2.8,3.09%,BULLISH,Support Breach | Watch 25800,25994,26898,UPSIDE: 170 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25994 - 26898
2025-01-08,Wednesday,January,9:00 AM - MARKET OPEN,ET Now,BUY,25969.8,26507.36,25513.8,1:1.18,2.07%,NEUTRAL/BEARISH,Breakout above 26500 | Momentum Building,25939,26989,UPSIDE: 145 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25939 - 26989
2025-01-09,Thursday,January,9:00 AM - MARKET OPEN,ET Now,BUY,26237.2,26894.85,25918.37,1:2.06,2.51%,NEUTRAL/BULLISH,Moving Average Crossover | Trend Change,25815,26974,UPSIDE: 134 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25815 - 26974
2025-01-10,Friday,January,9:00 AM - MARKET OPEN,ET Now,SELL,25748.6,25215.24,26089.59,1:1.56,2.07%,NEUTRAL,Breakout above 26500 | Momentum Building,25822,26892,DOWNSIDE: 187 points,Telecom strength | Bharti Airtel gains on tariff hikes,25822 - 26892
2025-01-13,Monday,January,9:00 AM - MARKET OPEN,ET Now,SELL,25867.0,25102.3,26270.05,1:1.9,2.96%,STRONG BULLISH,Golden Cross | Resistance at 27000,25967,26834,DOWNSIDE: 164 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25967 - 26834
2025-01-14,Tuesday,January,9:00 AM - MARKET OPEN,ET Now,BUY,25747.4,26843.17,25445.16,1:3.63,4.26%,MODERATELY BULLISH,Support Breach | Watch 25800,25890,26984,UPSIDE: 163 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25890 - 26984
2025-01-15,Wednesday,January,9:00 AM - MARKET OPEN,ET Now,SELL,26076.8,25182.45,26378.06,1:2.97,3.43%,NEUTRAL/BULLISH,Golden Cross | Resistance at 27000,25912,26804,DOWNSIDE: 80 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25912 - 26804
2025-01-16,Thursday,January,9:00 AM - MARKET OPEN,ET Now,SELL,26241.2,24943.17,26676.48,1:2.98,4.95%,BULLISH,Higher High-Higher Low | Bull Run Continues,25806,26895,DOWNSIDE: 50 points,"FMCG holding support | ITC, HUL steady amid volatility",25806 - 26895
2025-01-17,Friday,January,9:00 AM - MARKET OPEN,ET Now,BUY,26587.6,27178.47,26093.33,1:1.2,2.22%,NEUTRAL/BULLISH,Double Bottom | Reversal Expected,25917,26858,UPSIDE: 111 points,Cement stocks stable | UltraTech holding ground,25917 - 26858
2025-01-20,Monday,January,9:00 AM - MARKET OPEN,ET Now,BUY,25766.0,26453.57,25359.05,1:1.69,2.67%,BULLISH,Bearish Divergence | Profit Taking,25811,26964,UPSIDE: 196 points,FII flows remain positive | Foreign buying continues,25811 - 26964
2025-01-21,Tuesday,January,9:00 AM - MARKET OPEN,ET Now,SELL,25928.4,24929.18,26406.98,1:2.09,3.85%,STRONG BULLISH,Support Breach | Watch 25800,25973,26878,DOWNSIDE: 150 points,"FMCG holding support | ITC, HUL steady amid volatility",25973 - 26878
2025-01-22,Wednesday,January,9:00 AM - MARKET OPEN,ET Now,SELL,26195.8,25147.77,26610.6,1:2.53,4.0%,NEUTRAL/BULLISH,Breakout above 26500 | Momentum Building,25946,26814,DOWNSIDE: 160 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25946 - 26814
2025-01-23,Thursday,January,9:00 AM - MARKET OPEN,ET Now,SELL,26452.2,25794.63,26844.58,1:1.68,2.49%,STRONG BULLISH,Breakout above 26500 | Momentum Building,25839,26936,DOWNSIDE: 76 points,"FMCG holding support | ITC, HUL steady amid volatility",25839 - 26936
2025-01-24,Friday,January,9:00 AM - MARKET OPEN,ET Now,SELL,25889.6,25092.88,26288.59,1:2.0,3.08%,NEUTRAL/BULLISH,Bollinger Bands Squeeze | Volatility Expected,25959,26841,DOWNSIDE: 188 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25959 - 26841
2025-01-27,Monday,January,9:00 AM - MARKET OPEN,ET Now,SELL,26679.0,26031.9,27157.45,1:1.35,2.43%,NEUTRAL/BEARISH,Breakout above 26500 | Momentum Building,25921,26872,DOWNSIDE: 185 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25921 - 26872
2025-01-28,Tuesday,January,9:00 AM - MARKET OPEN,ET Now,SELL,26492.4,25388.6,26959.46,1:2.36,4.17%,BULLISH,Bearish Divergence | Profit Taking,25950,26884,DOWNSIDE: 159 points,Energy stocks leading | Oil majors positive on crude rally,25950 - 26884
2025-01-29,Wednesday,January,9:00 AM - MARKET OPEN,ET Now,BUY,25956.8,26516.74,25541.25,1:1.35,2.16%,NEUTRAL/BULLISH,Golden Cross | Resistance at 27000,25845,26890,UPSIDE: 186 points,"Chemical sector focus | Atul, Bayer gains on exports",25845 - 26890
2025-01-30,Thursday,January,9:00 AM - MARKET OPEN,ET Now,SELL,26183.2,24941.1,26474.91,1:4.26,4.74%,MODERATELY BULLISH,Golden Cross | Resistance at 27000,25994,26887,DOWNSIDE: 54 points,"Realty sector gaining traction | DLF, Oberoi up",25994 - 26887
2025-01-31,Friday,January,9:00 AM - MARKET OPEN,ET Now,SELL,26349.6,25122.43,26662.7,1:3.92,4.66%,NEUTRAL,Bullish Engulfing | Support at 26000,25940,26829,DOWNSIDE: 87 points,Q3 earnings season | Corporate profits robust,25940 - 26829
2025-02-03,Monday,February,9:00 AM - MARKET OPEN,ET Now,SELL,26075.0,25197.9,26522.03,1:1.96,3.36%,NEUTRAL/BULLISH,Moving Average Crossover | Trend Change,25824,26864,DOWNSIDE: 177 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25824 - 26864
2025-02-04,Tuesday,February,9:00 AM - MARKET OPEN,ET Now,BUY,25805.4,26923.77,25454.98,1:3.19,4.33%,NEUTRAL,Bearish Divergence | Profit Taking,25938,26833,UPSIDE: 152 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25938 - 26833
2025-02-05,Wednesday,February,9:00 AM - MARKET OPEN,ET Now,BUY,25923.8,26511.06,25630.87,1:2.0,2.27%,NEUTRAL/BULLISH,Bullish Engulfing | Support at 26000,25918,26917,UPSIDE: 57 points,Q3 earnings season | Corporate profits robust,25918 - 26917
2025-02-06,Thursday,February,9:00 AM - MARKET OPEN,ET Now,BUY,25922.2,27016.7,25557.22,1:3.0,4.22%,NEUTRAL/BULLISH,RSI Overbought | Consolidation Zone,25911,26825,UPSIDE: 76 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25911 - 26825
2025-02-07,Friday,February,9:00 AM - MARKET OPEN,ET Now,BUY,25850.6,27060.57,25363.29,1:2.48,4.68%,NEUTRAL/BULLISH,Breakout above 26500 | Momentum Building,25966,26905,UPSIDE: 150 points,"Realty sector gaining traction | DLF, Oberoi up",25966 - 26905
2025-02-10,Monday,February,9:00 AM - MARKET OPEN,ET Now,BUY,26125.0,27209.61,25753.63,1:2.92,4.15%,MODERATELY BULLISH,Breakout above 26500 | Momentum Building,25891,26934,UPSIDE: 113 points,DII support strong | Domestic funds accumulating,25891 - 26934
2025-02-11,Tuesday,February,9:00 AM - MARKET OPEN,ET Now,BUY,25976.4,26560.65,25494.21,1:1.21,2.25%,NEUTRAL/BULLISH,Moving Average Crossover | Trend Change,25969,26848,UPSIDE: 142 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25969 - 26848
2025-02-12,Wednesday,February,9:00 AM - MARKET OPEN,ET Now,SELL,26014.8,24742.11,26324.94,1:4.1,4.89%,BULLISH,Bearish Divergence | Profit Taking,25956,26857,DOWNSIDE: 143 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25956 - 26857
2025-02-13,Thursday,February,9:00 AM - MARKET OPEN,ET Now,SELL,26315.2,25149.87,26797.81,1:2.41,4.43%,NEUTRAL/BULLISH,Golden Cross | Resistance at 27000,25882,26953,DOWNSIDE: 70 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25882 - 26953
2025-02-14,Friday,February,9:00 AM - MARKET OPEN,ET Now,SELL,26486.6,25192.0,26901.7,1:3.12,4.89%,STRONG BULLISH,Double Bottom | Reversal Expected,25850,26812,DOWNSIDE: 78 points,FII flows remain positive | Foreign buying continues,25850 - 26812
2025-02-17,Monday,February,9:00 AM - MARKET OPEN,ET Now,SELL,25946.0,24908.2,26459.47,1:2.02,4.0%,MODERATELY BULLISH,RSI Overbought | Consolidation Zone,25855,26884,DOWNSIDE: 140 points,FII flows remain positive | Foreign buying continues,25855 - 26884
2025-02-18,Tuesday,February,9:00 AM - MARKET OPEN,ET Now,BUY,26834.4,27538.61,26428.22,1:1.73,2.62%,NEUTRAL,Triangle Breakout | Directional Move,25928,26898,UPSIDE: 150 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25928 - 26898
2025-02-19,Wednesday,February,9:00 AM - MARKET OPEN,ET Now,SELL,26253.8,25180.41,26649.66,1:2.71,4.09%,STRONG BULLISH,Bearish Divergence | Profit Taking,25823,26989,DOWNSIDE: 94 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25823 - 26989
2025-02-20,Thursday,February,9:00 AM - MARKET OPEN,ET Now,BUY,25938.2,26849.44,25540.02,1:2.29,3.51%,MODERATELY BULLISH,Double Bottom | Reversal Expected,25820,26814,UPSIDE: 85 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25820 - 26814
2025-02-21,Friday,February,9:00 AM - MARKET OPEN,ET Now,BUY,26724.6,27704.85,26260.85,1:2.11,3.67%,NEUTRAL,Double Bottom | Reversal Expected,25899,26955,UPSIDE: 179 points,Q3 earnings season | Corporate profits robust,25899 - 26955
2025-02-24,Monday,February,9:00 AM - MARKET OPEN,ET Now,SELL,26621.0,25762.74,26896.59,1:3.11,3.22%,BULLISH,Double Bottom | Reversal Expected,25943,26999,DOWNSIDE: 66 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25943 - 26999
2025-02-25,Tuesday,February,9:00 AM - MARKET OPEN,ET Now,SELL,26394.4,25608.44,26710.41,1:2.49,2.98%,MODERATELY BULLISH,Higher High-Higher Low | Bull Run Continues,25909,26826,DOWNSIDE: 191 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25909 - 26826
2025-02-26,Wednesday,February,9:00 AM - MARKET OPEN,ET Now,SELL,26237.8,25437.68,26649.07,1:1.95,3.05%,STRONG BULLISH,Higher High-Higher Low | Bull Run Continues,25829,26801,DOWNSIDE: 106 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25829 - 26801
2025-02-27,Thursday,February,9:00 AM - MARKET OPEN,ET Now,BUY,26264.2,26826.83,25861.75,1:1.4,2.14%,NEUTRAL/BEARISH,Higher High-Higher Low | Bull Run Continues,25967,26927,UPSIDE: 119 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25967 - 26927
2025-02-28,Friday,February,9:00 AM - MARKET OPEN,ET Now,SELL,26156.6,25262.98,26588.23,1:2.07,3.42%,NEUTRAL/BULLISH,Head & Shoulders | Downside Risk,25861,26845,DOWNSIDE: 69 points,DII support strong | Domestic funds accumulating,25861 - 26845
2025-03-03,Monday,March,9:00 AM - MARKET OPEN,ET Now,BUY,26190.0,26949.38,25785.07,1:1.88,2.9%,NEUTRAL,Bullish Engulfing | Support at 26000,25876,26984,UPSIDE: 71 points,DII support strong | Domestic funds accumulating,25876 - 26984
2025-03-04,Tuesday,March,9:00 AM - MARKET OPEN,ET Now,SELL,26499.4,25658.74,26853.36,1:2.38,3.17%,NEUTRAL,Support Breach | Watch 25800,25803,26906,DOWNSIDE: 61 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25803 - 26906
2025-03-05,Wednesday,March,9:00 AM - MARKET OPEN,ET Now,BUY,26512.8,27597.43,26101.13,1:2.63,4.09%,STRONG BULLISH,Bollinger Bands Squeeze | Volatility Expected,25812,26984,UPSIDE: 178 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25812 - 26984
2025-03-06,Thursday,March,9:00 AM - MARKET OPEN,ET Now,BUY,26771.2,27660.65,26269.64,1:1.77,3.32%,BULLISH,Support Breach | Watch 25800,25990,26965,UPSIDE: 119 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25990 - 26965
2025-03-07,Friday,March,9:00 AM - MARKET OPEN,ET Now,SELL,26457.6,25728.02,26859.72,1:1.81,2.76%,MODERATELY BULLISH,Breakout above 26500 | Momentum Building,25996,26831,DOWNSIDE: 68 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25996 - 26831
2025-03-10,Monday,March,9:00 AM - MARKET OPEN,ET Now,BUY,26686.0,27380.04,26271.97,1:1.68,2.6%,MODERATELY BULLISH,Bullish Engulfing | Support at 26000,25820,26868,UPSIDE: 162 points,FII flows remain positive | Foreign buying continues,25820 - 26868
2025-03-11,Tuesday,March,9:00 AM - MARKET OPEN,ET Now,SELL,26009.4,25427.54,26491.9,1:1.21,2.24%,NEUTRAL,Bollinger Bands Squeeze | Volatility Expected,25956,26963,DOWNSIDE: 143 points,FII flows remain positive | Foreign buying continues,25956 - 26963
2025-03-12,Wednesday,March,9:00 AM - MARKET OPEN,ET Now,SELL,26098.8,25446.06,26564.07,1:1.4,2.5%,BULLISH,Golden Cross | Resistance at 27000,25923,26914,DOWNSIDE: 106 points,Energy stocks leading | Oil majors positive on crude rally,25923 - 26914
2025-03-13,Thursday,March,9:00 AM - MARKET OPEN,ET Now,SELL,26291.2,25506.84,26774.24,1:1.62,2.98%,MODERATELY BULLISH,Triangle Breakout | Directional Move,25957,26894,DOWNSIDE: 127 points,Cement stocks stable | UltraTech holding ground,25957 - 26894
2025-03-14,Friday,March,9:00 AM - MARKET OPEN,ET Now,BUY,26700.6,27659.89,26220.59,1:2.0,3.59%,NEUTRAL,Moving Average Crossover | Trend Change,25963,26943,UPSIDE: 68 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25963 - 26943
2025-03-17,Monday,March,9:00 AM - MARKET OPEN,ET Now,SELL,26323.0,25609.36,26687.4,1:1.96,2.71%,NEUTRAL/BULLISH,Double Bottom | Reversal Expected,25801,26844,DOWNSIDE: 199 points,Energy stocks leading | Oil majors positive on crude rally,25801 - 26844
2025-03-18,Tuesday,March,9:00 AM - MARKET OPEN,ET Now,SELL,26234.4,24956.12,26579.01,1:3.71,4.87%,STRONG BULLISH,Breakout above 26500 | Momentum Building,25834,26972,DOWNSIDE: 123 points,"Chemical sector focus | Atul, Bayer gains on exports",25834 - 26972
2025-03-19,Wednesday,March,9:00 AM - MARKET OPEN,ET Now,BUY,26725.8,27817.76,26435.53,1:3.76,4.09%,NEUTRAL,Head & Shoulders | Downside Risk,25880,26926,UPSIDE: 76 points,"FMCG holding support | ITC, HUL steady amid volatility",25880 - 26926
2025-03-20,Thursday,March,9:00 AM - MARKET OPEN,ET Now,BUY,26900.2,27477.05,26600.86,1:1.93,2.14%,NEUTRAL,Triangle Breakout | Directional Move,25853,26919,UPSIDE: 105 points,"FMCG holding support | ITC, HUL steady amid volatility",25853 - 26919
2025-03-21,Friday,March,9:00 AM - MARKET OPEN,ET Now,SELL,26135.6,25512.5,26609.17,1:1.32,2.38%,BULLISH,RSI Overbought | Consolidation Zone,25877,26982,DOWNSIDE: 97 points,"FMCG holding support | ITC, HUL steady amid volatility",25877 - 26982
2025-03-24,Monday,March,9:00 AM - MARKET OPEN,ET Now,SELL,26946.0,26222.74,27276.65,1:2.19,2.68%,BULLISH,Moving Average Crossover | Trend Change,25890,26964,DOWNSIDE: 107 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25890 - 26964
2025-03-25,Tuesday,March,9:00 AM - MARKET OPEN,ET Now,SELL,26649.4,25497.15,27099.3,1:2.56,4.32%,NEUTRAL/BULLISH,Moving Average Crossover | Trend Change,25983,26968,DOWNSIDE: 187 points,Energy stocks leading | Oil majors positive on crude rally,25983 - 26968
2025-03-26,Wednesday,March,9:00 AM - MARKET OPEN,ET Now,BUY,26072.8,26735.76,25565.6,1:1.31,2.54%,BULLISH,Higher High-Higher Low | Bull Run Continues,25809,26829,UPSIDE: 179 points,FII flows remain positive | Foreign buying continues,25809 - 26829
2025-03-27,Thursday,March,9:00 AM - MARKET OPEN,ET Now,SELL,26993.2,25840.31,27295.15,1:3.82,4.27%,BULLISH,Bullish Engulfing | Support at 26000,25913,26963,DOWNSIDE: 133 points,DII support strong | Domestic funds accumulating,25913 - 26963
2025-03-28,Friday,March,9:00 AM - MARKET OPEN,ET Now,BUY,26684.6,27649.7,26309.3,1:2.57,3.62%,STRONG BULLISH,Higher High-Higher Low | Bull Run Continues,25880,26895,UPSIDE: 180 points,FII flows remain positive | Foreign buying continues,25880 - 26895
2025-04-01,Tuesday,April,9:00 AM - MARKET OPEN,ET Now,BUY,26241.0,27441.43,25758.6,1:2.49,4.57%,NEUTRAL/BULLISH,Head & Shoulders | Downside Risk,25837,26960,UPSIDE: 124 points,"FMCG holding support | ITC, HUL steady amid volatility",25837 - 26960
2025-04-02,Wednesday,April,9:00 AM - MARKET OPEN,ET Now,BUY,27046.4,28129.22,26749.41,1:3.65,4.0%,MODERATELY BULLISH,Support Breach | Watch 25800,25913,26872,UPSIDE: 136 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25913 - 26872
2025-04-03,Thursday,April,9:00 AM - MARKET OPEN,ET Now,SELL,26459.8,25691.06,26742.57,1:2.72,2.91%,STRONG BULLISH,RSI Overbought | Consolidation Zone,25932,26916,DOWNSIDE: 187 points,"Realty sector gaining traction | DLF, Oberoi up",25932 - 26916
2025-04-04,Friday,April,9:00 AM - MARKET OPEN,ET Now,SELL,26235.2,25406.54,26701.33,1:1.78,3.16%,MODERATELY BULLISH,Triangle Breakout | Directional Move,25848,27000,DOWNSIDE: 173 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25848 - 27000
2025-04-07,Monday,April,9:00 AM - MARKET OPEN,ET Now,SELL,26725.6,25733.7,27183.68,1:2.17,3.71%,NEUTRAL/BULLISH,Breakout above 26500 | Momentum Building,26000,26937,DOWNSIDE: 78 points,"Chemical sector focus | Atul, Bayer gains on exports",26000 - 26937
2025-04-08,Tuesday,April,9:00 AM - MARKET OPEN,ET Now,BUY,26483.0,27498.69,26009.06,1:2.14,3.84%,BULLISH,Head & Shoulders | Downside Risk,25848,26832,UPSIDE: 195 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25848 - 26832
2025-04-09,Wednesday,April,9:00 AM - MARKET OPEN,ET Now,BUY,26302.4,27597.06,25797.76,1:2.57,4.92%,NEUTRAL/BULLISH,Bullish Engulfing | Support at 26000,25883,26951,UPSIDE: 102 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25883 - 26951
2025-04-10,Thursday,April,9:00 AM - MARKET OPEN,ET Now,SELL,26902.8,25988.14,27400.08,1:1.84,3.4%,MODERATELY BULLISH,Support Breach | Watch 25800,25873,26890,DOWNSIDE: 180 points,FII flows remain positive | Foreign buying continues,25873 - 26890
2025-04-14,Monday,April,9:00 AM - MARKET OPEN,ET Now,SELL,27011.2,25714.64,27355.61,1:3.76,4.8%,MODERATELY BULLISH,Moving Average Crossover | Trend Change,25905,26888,DOWNSIDE: 115 points,Cement stocks stable | UltraTech holding ground,25905 - 26888
2025-04-15,Tuesday,April,9:00 AM - MARKET OPEN,ET Now,BUY,26580.6,27459.8,26050.14,1:1.66,3.31%,BULLISH,Support Breach | Watch 25800,25892,26895,UPSIDE: 110 points,"Chemical sector focus | Atul, Bayer gains on exports",25892 - 26895
