Date,Day_of_Week,Month,Time,Source,Action,Entry_Price,Target_Price,Stop_Loss,Risk_Reward_Ratio,Profit_Target_Percentage,Market_Sentiment,Technical_Pattern,Support_Level,Resistance_Level,Expected_Movement,Sector_Insight,Nifty_Range
2025-01-30,Thursday,January,9:00 AM - MARKET OPEN,Money Control,BUY,26527.6,27231.17,26026.46,1:1.4,2.65%,NEUTRAL/BULLISH,Breakout above 26500 | Momentum Building,25950,26834,UPSIDE: 94 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25950 - 26834
2025-01-31,Friday,January,9:00 AM - MARKET OPEN,Money Control,SELL,26289.8,25345.02,26645.78,1:2.65,3.59%,BULLISH,Head & Shoulders | Downside Risk,25807,26873,DOWNSIDE: 73 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25807 - 26873
2025-02-03,Monday,February,9:00 AM - MARKET OPEN,Money Control,SELL,25677.0,24932.85,26003.06,1:2.28,2.9%,NEUTRAL,Golden Cross | Resistance at 27000,25969,26815,DOWNSIDE: 144 points,Telecom strength | Bharti Airtel gains on tariff hikes,25969 - 26815
2025-02-04,Tuesday,February,9:00 AM - MARKET OPEN,Money Control,SELL,26423.2,25414.43,26925.67,1:2.01,3.82%,MODERATELY BULLISH,Support Breach | Watch 25800,25946,26909,DOWNSIDE: 137 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25946 - 26909
2025-02-05,Wednesday,February,9:00 AM - MARKET OPEN,Money Control,BUY,26594.4,27859.59,26222.56,1:3.4,4.76%,NEUTRAL,Breakout above 26500 | Momentum Building,25982,26983,UPSIDE: 92 points,Telecom strength | Bharti Airtel gains on tariff hikes,25982 - 26983
2025-02-06,Thursday,February,9:00 AM - MARKET OPEN,Money Control,BUY,26584.6,27670.95,26230.26,1:3.07,4.09%,NEUTRAL,Support Breach | Watch 25800,25988,26861,UPSIDE: 57 points,"Chemical sector focus | Atul, Bayer gains on exports",25988 - 26861
2025-02-07,Friday,February,9:00 AM - MARKET OPEN,Money Control,BUY,25955.8,26925.24,25533.99,1:2.3,3.73%,NEUTRAL,Bollinger Bands Squeeze | Volatility Expected,25914,26816,UPSIDE: 190 points,"Chemical sector focus | Atul, Bayer gains on exports",25914 - 26816
2025-02-10,Monday,February,9:00 AM - MARKET OPEN,Money Control,SELL,26055.0,25423.75,26484.79,1:1.47,2.42%,NEUTRAL/BULLISH,Moving Average Crossover | Trend Change,25989,26984,DOWNSIDE: 73 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25989 - 26984
2025-02-11,Tuesday,February,9:00 AM - MARKET OPEN,Money Control,BUY,26465.2,27669.49,26179.06,1:4.21,4.55%,NEUTRAL,Support Breach | Watch 25800,25810,26906,UPSIDE: 102 points,Telecom strength | Bharti Airtel gains on tariff hikes,25810 - 26906
2025-02-12,Wednesday,February,9:00 AM - MARKET OPEN,Money Control,SELL,26309.4,25400.01,26741.11,1:2.11,3.46%,MODERATELY BULLISH,Triangle Breakout | Directional Move,25914,26974,DOWNSIDE: 173 points,Telecom strength | Bharti Airtel gains on tariff hikes,25914 - 26974
2025-02-13,Thursday,February,9:00 AM - MARKET OPEN,Money Control,SELL,26066.6,25300.27,26468.04,1:1.91,2.94%,BULLISH,Double Bottom | Reversal Expected,25819,26817,DOWNSIDE: 200 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25819 - 26817
2025-02-14,Friday,February,9:00 AM - MARKET OPEN,Money Control,SELL,25677.8,24607.14,26186.13,1:2.11,4.17%,NEUTRAL/BULLISH,Bearish Divergence | Profit Taking,25976,26970,DOWNSIDE: 61 points,"Realty sector gaining traction | DLF, Oberoi up",25976 - 26970
2025-02-17,Monday,February,9:00 AM - MARKET OPEN,Money Control,SELL,25966.0,25040.13,26460.77,1:1.87,3.57%,BULLISH,Bearish Divergence | Profit Taking,25898,26923,DOWNSIDE: 57 points,"Realty sector gaining traction | DLF, Oberoi up",25898 - 26923
2025-02-18,Tuesday,February,9:00 AM - MARKET OPEN,Money Control,BUY,25833.2,26601.78,25471.51,1:2.12,2.98%,MODERATELY BULLISH,RSI Overbought | Consolidation Zone,25874,26952,UPSIDE: 173 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25874 - 26952
2025-02-19,Wednesday,February,9:00 AM - MARKET OPEN,Money Control,BUY,25730.4,26284.08,25303.85,1:1.3,2.15%,BULLISH,Support Breach | Watch 25800,25802,26948,UPSIDE: 191 points,"FMCG holding support | ITC, HUL steady amid volatility",25802 - 26948
2025-02-20,Thursday,February,9:00 AM - MARKET OPEN,Money Control,SELL,26427.6,25425.25,26808.5,1:2.63,3.79%,STRONG BULLISH,RSI Overbought | Consolidation Zone,25999,26889,DOWNSIDE: 196 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25999 - 26889
2025-02-21,Friday,February,9:00 AM - MARKET OPEN,Money Control,SELL,26527.8,25313.88,27020.8,1:2.46,4.58%,NEUTRAL,Bollinger Bands Squeeze | Volatility Expected,25847,26816,DOWNSIDE: 96 points,FII flows remain positive | Foreign buying continues,25847 - 26816
2025-02-24,Monday,February,9:00 AM - MARKET OPEN,Money Control,BUY,26196.0,27120.45,25875.37,1:2.88,3.53%,NEUTRAL,RSI Overbought | Consolidation Zone,25814,26880,UPSIDE: 108 points,"FMCG holding support | ITC, HUL steady amid volatility",25814 - 26880
2025-02-25,Tuesday,February,9:00 AM - MARKET OPEN,Money Control,SELL,26637.2,25864.41,27135.43,1:1.55,2.9%,MODERATELY BULLISH,Moving Average Crossover | Trend Change,25815,26933,DOWNSIDE: 150 points,DII support strong | Domestic funds accumulating,25815 - 26933
2025-02-26,Wednesday,February,9:00 AM - MARKET OPEN,Money Control,BUY,25825.4,26622.4,25350.3,1:1.68,3.09%,NEUTRAL/BULLISH,Support Breach | Watch 25800,25963,26837,UPSIDE: 137 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25963 - 26837
2025-02-27,Thursday,February,9:00 AM - MARKET OPEN,Money Control,BUY,26347.6,27653.91,26015.62,1:3.93,4.96%,STRONG BULLISH,Support Breach | Watch 25800,25925,26982,UPSIDE: 75 points,Energy stocks leading | Oil majors positive on crude rally,25925 - 26982
2025-02-28,Friday,February,9:00 AM - MARKET OPEN,Money Control,BUY,26325.8,27028.66,25829.88,1:1.42,2.67%,NEUTRAL/BEARISH,Bullish Engulfing | Support at 26000,25837,26902,UPSIDE: 112 points,Energy stocks leading | Oil majors positive on crude rally,25837 - 26902
2025-03-03,Monday,March,9:00 AM - MARKET OPEN,Money Control,BUY,26325.0,27233.95,26052.23,1:3.33,3.45%,BULLISH,Triangle Breakout | Directional Move,25895,26905,UPSIDE: 195 points,FII flows remain positive | Foreign buying continues,25895 - 26905
2025-03-04,Tuesday,March,9:00 AM - MARKET OPEN,Money Control,SELL,26702.2,25845.05,27001.19,1:2.87,3.21%,NEUTRAL/BULLISH,RSI Overbought | Consolidation Zone,25833,26977,DOWNSIDE: 195 points,Q3 earnings season | Corporate profits robust,25833 - 26977
2025-03-05,Wednesday,March,9:00 AM - MARKET OPEN,Money Control,SELL,26310.4,25497.79,26638.33,1:2.48,3.09%,NEUTRAL,Breakout above 26500 | Momentum Building,25802,26817,DOWNSIDE: 124 points,Energy stocks leading | Oil majors positive on crude rally,25802 - 26817
2025-03-06,Thursday,March,9:00 AM - MARKET OPEN,Money Control,SELL,26624.6,25544.06,26964.11,1:3.18,4.06%,BULLISH,Higher High-Higher Low | Bull Run Continues,25989,26914,DOWNSIDE: 174 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25989 - 26914
2025-03-07,Friday,March,9:00 AM - MARKET OPEN,Money Control,BUY,26331.8,26975.52,26044.05,1:2.24,2.44%,STRONG BULLISH,Head & Shoulders | Downside Risk,25891,26837,UPSIDE: 141 points,Q3 earnings season | Corporate profits robust,25891 - 26837
2025-03-10,Monday,March,9:00 AM - MARKET OPEN,Money Control,BUY,26054.0,26759.31,25704.75,1:2.02,2.71%,NEUTRAL/BULLISH,Higher High-Higher Low | Bull Run Continues,25827,26877,UPSIDE: 74 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25827 - 26877
2025-03-11,Tuesday,March,9:00 AM - MARKET OPEN,Money Control,BUY,26491.2,27416.41,26038.69,1:2.04,3.49%,MODERATELY BULLISH,Breakout above 26500 | Momentum Building,25931,26847,UPSIDE: 194 points,DII support strong | Domestic funds accumulating,25931 - 26847
2025-03-12,Wednesday,March,9:00 AM - MARKET OPEN,Money Control,BUY,26242.4,27265.27,25813.42,1:2.38,3.9%,STRONG BULLISH,RSI Overbought | Consolidation Zone,25801,26925,UPSIDE: 115 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25801 - 26925
2025-03-13,Thursday,March,9:00 AM - MARKET OPEN,Money Control,SELL,26166.6,25505.53,26445.92,1:2.37,2.53%,MODERATELY BULLISH,Golden Cross | Resistance at 27000,25823,26956,DOWNSIDE: 118 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25823 - 26956
2025-03-14,Friday,March,9:00 AM - MARKET OPEN,Money Control,SELL,26721.8,25874.66,27162.7,1:1.92,3.17%,MODERATELY BULLISH,Double Bottom | Reversal Expected,25876,26832,DOWNSIDE: 161 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25876 - 26832
2025-03-17,Monday,March,9:00 AM - MARKET OPEN,Money Control,SELL,25995.0,25190.44,26465.77,1:1.71,3.1%,STRONG BULLISH,Double Bottom | Reversal Expected,25850,26862,DOWNSIDE: 85 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25850 - 26862
2025-03-18,Tuesday,March,9:00 AM - MARKET OPEN,Money Control,BUY,26372.2,26990.99,26001.53,1:1.67,2.35%,MODERATELY BULLISH,Bearish Divergence | Profit Taking,25856,26965,UPSIDE: 199 points,Cement stocks stable | UltraTech holding ground,25856 - 26965
2025-03-19,Wednesday,March,9:00 AM - MARKET OPEN,Money Control,BUY,26384.4,26977.87,25988.76,1:1.5,2.25%,NEUTRAL/BEARISH,Bearish Divergence | Profit Taking,25833,26820,UPSIDE: 118 points,Q3 earnings season | Corporate profits robust,25833 - 26820
2025-03-20,Thursday,March,9:00 AM - MARKET OPEN,Money Control,BUY,26568.6,27767.91,26167.79,1:2.99,4.51%,STRONG BULLISH,Bullish Engulfing | Support at 26000,25867,26839,UPSIDE: 91 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25867 - 26839
2025-03-21,Friday,March,9:00 AM - MARKET OPEN,Money Control,SELL,26592.8,25778.35,26958.4,1:2.23,3.06%,MODERATELY BULLISH,Bollinger Bands Squeeze | Volatility Expected,25953,26833,DOWNSIDE: 130 points,"Chemical sector focus | Atul, Bayer gains on exports",25953 - 26833
2025-03-24,Monday,March,9:00 AM - MARKET OPEN,Money Control,SELL,25985.0,25062.21,26416.21,1:2.14,3.55%,NEUTRAL,Support Breach | Watch 25800,25872,26955,DOWNSIDE: 58 points,Telecom strength | Bharti Airtel gains on tariff hikes,25872 - 26955
2025-03-25,Tuesday,March,9:00 AM - MARKET OPEN,Money Control,SELL,26582.2,25850.13,27025.27,1:1.65,2.75%,BULLISH,Higher High-Higher Low | Bull Run Continues,25865,26804,DOWNSIDE: 55 points,Cement stocks stable | UltraTech holding ground,25865 - 26804
2025-03-26,Wednesday,March,9:00 AM - MARKET OPEN,Money Control,SELL,26647.4,25422.86,27073.35,1:2.87,4.6%,BULLISH,Head & Shoulders | Downside Risk,25850,26962,DOWNSIDE: 97 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25850 - 26962
2025-03-27,Thursday,March,9:00 AM - MARKET OPEN,Money Control,SELL,25988.6,25187.65,26280.17,1:2.75,3.08%,STRONG BULLISH,Bearish Divergence | Profit Taking,25844,26872,DOWNSIDE: 113 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25844 - 26872
2025-03-28,Friday,March,9:00 AM - MARKET OPEN,Money Control,BUY,26717.8,27677.28,26438.76,1:3.44,3.59%,BULLISH,Bearish Divergence | Profit Taking,25880,26879,UPSIDE: 118 points,FII flows remain positive | Foreign buying continues,25880 - 26879
2025-04-01,Tuesday,April,9:00 AM - MARKET OPEN,Money Control,SELL,26648.0,26050.02,27141.84,1:1.21,2.24%,NEUTRAL/BULLISH,Double Bottom | Reversal Expected,25888,26858,DOWNSIDE: 76 points,"Chemical sector focus | Atul, Bayer gains on exports",25888 - 26858
2025-04-02,Wednesday,April,9:00 AM - MARKET OPEN,Money Control,SELL,26608.2,25803.48,27136.22,1:1.52,3.02%,NEUTRAL,Support Breach | Watch 25800,25862,26868,DOWNSIDE: 80 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25862 - 26868
2025-04-03,Thursday,April,9:00 AM - MARKET OPEN,Money Control,BUY,26081.4,26983.58,25696.07,1:2.34,3.46%,MODERATELY BULLISH,Bollinger Bands Squeeze | Volatility Expected,25966,26921,UPSIDE: 153 points,Telecom strength | Bharti Airtel gains on tariff hikes,25966 - 26921
2025-04-04,Friday,April,9:00 AM - MARKET OPEN,Money Control,SELL,26480.6,25491.0,26745.66,1:3.73,3.74%,NEUTRAL/BULLISH,Moving Average Crossover | Trend Change,25925,26823,DOWNSIDE: 129 points,Cement stocks stable | UltraTech holding ground,25925 - 26823
2025-04-07,Monday,April,9:00 AM - MARKET OPEN,Money Control,SELL,26058.8,24901.19,26395.9,1:3.43,4.44%,MODERATELY BULLISH,Golden Cross | Resistance at 27000,25868,26975,DOWNSIDE: 83 points,"Chemical sector focus | Atul, Bayer gains on exports",25868 - 26975
2025-04-08,Tuesday,April,9:00 AM - MARKET OPEN,Money Control,SELL,26305.0,25095.02,26730.06,1:2.85,4.6%,MODERATELY BULLISH,Higher High-Higher Low | Bull Run Continues,25925,26850,DOWNSIDE: 131 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25925 - 26850
2025-04-09,Wednesday,April,9:00 AM - MARKET OPEN,Money Control,BUY,26752.2,27417.24,26462.26,1:2.29,2.49%,NEUTRAL,Support Breach | Watch 25800,25950,26936,UPSIDE: 93 points,Cement stocks stable | UltraTech holding ground,25950 - 26936
2025-04-10,Thursday,April,9:00 AM - MARKET OPEN,Money Control,SELL,26634.4,25861.23,26928.89,1:2.63,2.9%,STRONG BULLISH,Golden Cross | Resistance at 27000,25915,26835,DOWNSIDE: 84 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25915 - 26835
2025-04-14,Monday,April,9:00 AM - MARKET OPEN,Money Control,SELL,26663.6,25538.56,27045.65,1:2.94,4.22%,BULLISH,Support Breach | Watch 25800,25999,26965,DOWNSIDE: 186 points,Telecom strength | Bharti Airtel gains on tariff hikes,25999 - 26965
2025-04-15,Tuesday,April,9:00 AM - MARKET OPEN,Money Control,BUY,25856.8,26680.34,25597.74,1:3.18,3.19%,STRONG BULLISH,Support Breach | Watch 25800,25963,26882,UPSIDE: 152 points,"Realty sector gaining traction | DLF, Oberoi up",25963 - 26882
