Date,Day_of_Week,Month,Time,Source,Action,Entry_Price,Target_Price,Stop_Loss,Risk_Reward_Ratio,Profit_Target_Percentage,Market_Sentiment,Technical_Pattern,Support_Level,Resistance_Level,Expected_Movement,Sector_Insight,Nifty_Range
2025-01-02,Thursday,January,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26132.2,25407.91,26624.85,1:1.47,2.77%,BULLISH,Support Breach | Watch 25800,25946,26876,DOWNSIDE: 90 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25946 - 26876
2025-01-03,Friday,January,9:00 AM - MARKET OPEN,Economic Times Live,BUY,25753.6,26500.24,25296.66,1:1.63,2.9%,STRONG BULLISH,Support Breach | Watch 25800,25987,26906,UPSIDE: 122 points,Telecom strength | Bharti Airtel gains on tariff hikes,25987 - 26906
2025-01-06,Monday,January,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26106.0,25233.35,26431.26,1:2.68,3.34%,NEUTRAL/BULLISH,Double Bottom | Reversal Expected,25946,26933,DOWNSIDE: 126 points,"Chemical sector focus | Atul, Bayer gains on exports",25946 - 26933
2025-01-07,Tuesday,January,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26156.4,27260.18,25791.15,1:3.02,4.22%,STRONG BULLISH,Head & Shoulders | Downside Risk,25875,26846,UPSIDE: 72 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25875 - 26846
2025-01-08,Wednesday,January,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26431.8,27378.49,25921.27,1:1.85,3.58%,NEUTRAL/BULLISH,Triangle Breakout | Directional Move,25897,26877,UPSIDE: 191 points,Q3 earnings season | Corporate profits robust,25897 - 26877
2025-01-09,Thursday,January,9:00 AM - MARKET OPEN,Economic Times Live,BUY,25934.2,27182.7,25656.85,1:4.5,4.81%,NEUTRAL,Bullish Engulfing | Support at 26000,26000,26892,UPSIDE: 167 points,FII flows remain positive | Foreign buying continues,26000 - 26892
2025-01-10,Friday,January,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26128.6,27203.93,25686.84,1:2.43,4.12%,BULLISH,Double Bottom | Reversal Expected,25967,26891,UPSIDE: 181 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25967 - 26891
2025-01-13,Monday,January,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26100.0,25047.95,26373.68,1:3.84,4.03%,NEUTRAL,Breakout above 26500 | Momentum Building,25921,26947,DOWNSIDE: 76 points,FII flows remain positive | Foreign buying continues,25921 - 26947
2025-01-14,Tuesday,January,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26564.4,27589.96,26040.45,1:1.96,3.86%,STRONG BULLISH,RSI Overbought | Consolidation Zone,25847,26860,UPSIDE: 136 points,Energy stocks leading | Oil majors positive on crude rally,25847 - 26860
2025-01-15,Wednesday,January,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26450.8,27651.77,25938.69,1:2.35,4.54%,MODERATELY BULLISH,Bollinger Bands Squeeze | Volatility Expected,25881,26902,UPSIDE: 193 points,Energy stocks leading | Oil majors positive on crude rally,25881 - 26902
2025-01-16,Thursday,January,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26381.2,25111.28,26700.21,1:3.98,4.81%,BULLISH,Bullish Engulfing | Support at 26000,25954,26960,DOWNSIDE: 62 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25954 - 26960
2025-01-17,Friday,January,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26564.6,25295.21,26844.2,1:4.54,4.78%,MODERATELY BULLISH,Golden Cross | Resistance at 27000,25953,26853,DOWNSIDE: 182 points,"FMCG holding support | ITC, HUL steady amid volatility",25953 - 26853
2025-01-20,Monday,January,9:00 AM - MARKET OPEN,Economic Times Live,BUY,25994.0,27260.37,25571.93,1:3.0,4.87%,BULLISH,Bollinger Bands Squeeze | Volatility Expected,25866,26879,UPSIDE: 115 points,DII support strong | Domestic funds accumulating,25866 - 26879
2025-01-21,Tuesday,January,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26594.4,25382.63,26923.15,1:3.69,4.56%,NEUTRAL/BULLISH,Head & Shoulders | Downside Risk,25814,26834,DOWNSIDE: 106 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25814 - 26834
2025-01-22,Wednesday,January,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26735.8,27692.69,26220.96,1:1.86,3.58%,STRONG BULLISH,Bullish Engulfing | Support at 26000,25836,26925,UPSIDE: 150 points,Telecom strength | Bharti Airtel gains on tariff hikes,25836 - 26925
2025-01-23,Thursday,January,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26310.2,26897.97,25967.28,1:1.71,2.23%,NEUTRAL,Higher High-Higher Low | Bull Run Continues,25931,26835,UPSIDE: 194 points,"Chemical sector focus | Atul, Bayer gains on exports",25931 - 26835
2025-01-24,Friday,January,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26168.6,25192.02,26608.11,1:2.22,3.73%,NEUTRAL,Bollinger Bands Squeeze | Volatility Expected,25969,26816,DOWNSIDE: 72 points,"Realty sector gaining traction | DLF, Oberoi up",25969 - 26816
2025-01-27,Monday,January,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26265.0,25299.33,26702.84,1:2.21,3.68%,NEUTRAL,Bearish Divergence | Profit Taking,25897,26988,DOWNSIDE: 69 points,"Realty sector gaining traction | DLF, Oberoi up",25897 - 26988
2025-01-28,Tuesday,January,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26514.4,27436.38,26061.89,1:2.04,3.48%,NEUTRAL,Bollinger Bands Squeeze | Volatility Expected,25955,26936,UPSIDE: 175 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25955 - 26936
2025-01-29,Wednesday,January,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26384.8,27527.14,25935.85,1:2.54,4.33%,BULLISH,RSI Overbought | Consolidation Zone,25896,26981,UPSIDE: 123 points,Q3 earnings season | Corporate profits robust,25896 - 26981
2025-01-30,Thursday,January,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26766.2,25657.71,27291.19,1:2.11,4.14%,MODERATELY BULLISH,Double Bottom | Reversal Expected,25997,26805,DOWNSIDE: 58 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25997 - 26805
2025-01-31,Friday,January,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26662.6,25630.92,27136.41,1:2.18,3.87%,MODERATELY BULLISH,Bollinger Bands Squeeze | Volatility Expected,25913,26800,DOWNSIDE: 97 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25913 - 26800
2025-02-03,Monday,February,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26544.0,27658.66,26178.61,1:3.05,4.2%,MODERATELY BULLISH,Golden Cross | Resistance at 27000,25892,26916,UPSIDE: 147 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25892 - 26916
2025-02-04,Tuesday,February,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26539.4,25757.83,26863.55,1:2.41,2.94%,NEUTRAL/BULLISH,Triangle Breakout | Directional Move,25993,26831,DOWNSIDE: 134 points,Q3 earnings season | Corporate profits robust,25993 - 26831
2025-02-05,Wednesday,February,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26392.8,25301.28,26735.07,1:3.19,4.14%,MODERATELY BULLISH,RSI Overbought | Consolidation Zone,25927,26990,DOWNSIDE: 98 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25927 - 26990
2025-02-06,Thursday,February,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26011.2,27128.24,25641.15,1:3.02,4.29%,STRONG BULLISH,Golden Cross | Resistance at 27000,25926,26897,UPSIDE: 158 points,"FMCG holding support | ITC, HUL steady amid volatility",25926 - 26897
2025-02-07,Friday,February,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26131.6,27437.27,25784.73,1:3.76,5.0%,BULLISH,Bearish Divergence | Profit Taking,25920,26831,UPSIDE: 140 points,Telecom strength | Bharti Airtel gains on tariff hikes,25920 - 26831
2025-02-10,Monday,February,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26593.0,27780.87,26220.21,1:3.19,4.47%,MODERATELY BULLISH,Higher High-Higher Low | Bull Run Continues,25922,26954,UPSIDE: 73 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25922 - 26954
2025-02-11,Tuesday,February,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26028.4,26670.82,25734.83,1:2.19,2.47%,BULLISH,Bollinger Bands Squeeze | Volatility Expected,25831,26995,UPSIDE: 50 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25831 - 26995
2025-02-12,Wednesday,February,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26639.8,27476.34,26353.05,1:2.92,3.14%,MODERATELY BULLISH,Support Breach | Watch 25800,25841,26933,UPSIDE: 130 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25841 - 26933
2025-02-13,Thursday,February,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26060.2,24932.49,26576.7,1:2.18,4.33%,NEUTRAL/BULLISH,Bearish Divergence | Profit Taking,25836,26992,DOWNSIDE: 126 points,Energy stocks leading | Oil majors positive on crude rally,25836 - 26992
2025-02-14,Friday,February,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26552.6,27763.45,26198.1,1:3.42,4.56%,NEUTRAL,Bullish Engulfing | Support at 26000,25870,26847,UPSIDE: 183 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25870 - 26847
2025-02-17,Monday,February,9:00 AM - MARKET OPEN,Economic Times Live,SELL,25895.0,24725.8,26219.01,1:3.61,4.52%,MODERATELY BULLISH,Golden Cross | Resistance at 27000,25877,26816,DOWNSIDE: 85 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25877 - 26816
2025-02-18,Tuesday,February,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26743.4,27693.87,26316.26,1:2.23,3.55%,BULLISH,Bollinger Bands Squeeze | Volatility Expected,25883,26809,UPSIDE: 158 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25883 - 26809
2025-02-19,Wednesday,February,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26810.8,27946.82,26439.1,1:3.06,4.24%,BULLISH,Head & Shoulders | Downside Risk,25867,26982,UPSIDE: 199 points,Cement stocks stable | UltraTech holding ground,25867 - 26982
2025-02-20,Thursday,February,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26660.2,25495.24,27019.72,1:3.24,4.37%,MODERATELY BULLISH,Triangle Breakout | Directional Move,25843,26926,DOWNSIDE: 165 points,"Realty sector gaining traction | DLF, Oberoi up",25843 - 26926
2025-02-21,Friday,February,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26237.6,27136.34,25802.63,1:2.07,3.43%,NEUTRAL/BULLISH,Bullish Engulfing | Support at 26000,25992,26981,UPSIDE: 130 points,"FMCG holding support | ITC, HUL steady amid volatility",25992 - 26981
2025-02-24,Monday,February,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26754.0,27372.95,26223.24,1:1.17,2.31%,BULLISH,Bearish Divergence | Profit Taking,25932,26861,UPSIDE: 77 points,Cement stocks stable | UltraTech holding ground,25932 - 26861
2025-02-25,Tuesday,February,9:00 AM - MARKET OPEN,Economic Times Live,BUY,25983.4,26556.78,25482.8,1:1.15,2.21%,NEUTRAL/BEARISH,Bullish Engulfing | Support at 26000,25944,26909,UPSIDE: 146 points,FII flows remain positive | Foreign buying continues,25944 - 26909
2025-02-26,Wednesday,February,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26332.8,26861.92,25920.92,1:1.28,2.01%,NEUTRAL/BEARISH,Breakout above 26500 | Momentum Building,25954,26945,UPSIDE: 102 points,"Realty sector gaining traction | DLF, Oberoi up",25954 - 26945
2025-02-27,Thursday,February,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26367.2,27452.67,25881.73,1:2.24,4.12%,STRONG BULLISH,Bullish Engulfing | Support at 26000,25820,26935,UPSIDE: 69 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25820 - 26935
2025-02-28,Friday,February,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26013.6,25250.36,26379.48,1:2.09,2.93%,MODERATELY BULLISH,Higher High-Higher Low | Bull Run Continues,25953,26960,DOWNSIDE: 117 points,Q3 earnings season | Corporate profits robust,25953 - 26960
2025-03-03,Monday,March,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26028.0,27147.15,25528.41,1:2.24,4.3%,BULLISH,RSI Overbought | Consolidation Zone,25860,26928,UPSIDE: 65 points,"Chemical sector focus | Atul, Bayer gains on exports",25860 - 26928
2025-03-04,Tuesday,March,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26373.4,25615.32,26739.9,1:2.07,2.87%,NEUTRAL,Breakout above 26500 | Momentum Building,25961,26880,DOWNSIDE: 163 points,Telecom strength | Bharti Airtel gains on tariff hikes,25961 - 26880
2025-03-05,Wednesday,March,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26681.8,25726.46,27168.67,1:1.96,3.58%,NEUTRAL/BULLISH,Bearish Divergence | Profit Taking,25829,26984,DOWNSIDE: 70 points,Energy stocks leading | Oil majors positive on crude rally,25829 - 26984
2025-03-06,Thursday,March,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26375.2,25565.88,26900.48,1:1.54,3.07%,STRONG BULLISH,Support Breach | Watch 25800,25841,26899,DOWNSIDE: 125 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25841 - 26899
2025-03-07,Friday,March,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26783.6,25730.97,27228.84,1:2.36,3.93%,STRONG BULLISH,RSI Overbought | Consolidation Zone,25826,26875,DOWNSIDE: 92 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25826 - 26875
2025-03-10,Monday,March,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26094.0,26962.3,25710.95,1:2.27,3.33%,BULLISH,Double Bottom | Reversal Expected,25831,26855,UPSIDE: 130 points,Q3 earnings season | Corporate profits robust,25831 - 26855
2025-03-11,Tuesday,March,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26477.4,27009.28,26157.03,1:1.66,2.01%,NEUTRAL,Bearish Divergence | Profit Taking,26000,26800,UPSIDE: 188 points,Telecom strength | Bharti Airtel gains on tariff hikes,26000 - 26800
2025-03-12,Wednesday,March,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26454.8,25249.0,26969.88,1:2.34,4.56%,STRONG BULLISH,Moving Average Crossover | Trend Change,25976,26803,DOWNSIDE: 113 points,Energy stocks leading | Oil majors positive on crude rally,25976 - 26803
2025-03-13,Thursday,March,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26110.2,26731.89,25595.61,1:1.21,2.38%,NEUTRAL,Bearish Divergence | Profit Taking,25901,26986,UPSIDE: 157 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25901 - 26986
2025-03-14,Friday,March,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26111.6,27176.11,25625.62,1:2.19,4.08%,STRONG BULLISH,RSI Overbought | Consolidation Zone,25949,26865,UPSIDE: 151 points,Cement stocks stable | UltraTech holding ground,25949 - 26865
2025-03-17,Monday,March,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26697.0,26156.48,27175.98,1:1.13,2.02%,NEUTRAL,Bollinger Bands Squeeze | Volatility Expected,25996,26944,DOWNSIDE: 167 points,Energy stocks leading | Oil majors positive on crude rally,25996 - 26944
2025-03-18,Tuesday,March,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26143.4,25503.8,26571.77,1:1.49,2.45%,NEUTRAL/BULLISH,Triangle Breakout | Directional Move,25905,26818,DOWNSIDE: 125 points,"Realty sector gaining traction | DLF, Oberoi up",25905 - 26818
2025-03-19,Wednesday,March,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26238.8,27269.91,25781.06,1:2.25,3.93%,BULLISH,Head & Shoulders | Downside Risk,25896,26895,UPSIDE: 99 points,Cement stocks stable | UltraTech holding ground,25896 - 26895
2025-03-20,Thursday,March,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26719.2,25751.09,27211.38,1:1.97,3.62%,MODERATELY BULLISH,Moving Average Crossover | Trend Change,25981,26827,DOWNSIDE: 112 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25981 - 26827
2025-03-21,Friday,March,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26536.6,27348.77,26267.56,1:3.02,3.06%,NEUTRAL,Bullish Engulfing | Support at 26000,25866,26858,UPSIDE: 56 points,Energy stocks leading | Oil majors positive on crude rally,25866 - 26858
2025-03-24,Monday,March,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26153.0,27340.22,25640.18,1:2.32,4.54%,NEUTRAL,Golden Cross | Resistance at 27000,26000,26892,UPSIDE: 85 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",26000 - 26892
2025-03-25,Tuesday,March,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26740.4,26131.19,27174.22,1:1.4,2.28%,NEUTRAL/BEARISH,Breakout above 26500 | Momentum Building,25970,26936,DOWNSIDE: 75 points,Q3 earnings season | Corporate profits robust,25970 - 26936
2025-03-26,Wednesday,March,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26642.8,27813.85,26336.15,1:3.82,4.4%,MODERATELY BULLISH,Head & Shoulders | Downside Risk,25811,26881,UPSIDE: 130 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25811 - 26881
2025-03-27,Thursday,March,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26581.2,27412.55,26062.41,1:1.6,3.13%,STRONG BULLISH,Higher High-Higher Low | Bull Run Continues,25844,26993,UPSIDE: 60 points,Telecom strength | Bharti Airtel gains on tariff hikes,25844 - 26993
2025-03-28,Friday,March,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26384.6,27619.49,25976.71,1:3.03,4.68%,STRONG BULLISH,Moving Average Crossover | Trend Change,25869,26899,UPSIDE: 145 points,FII flows remain positive | Foreign buying continues,25869 - 26899
2025-04-01,Tuesday,April,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26569.0,25386.08,26886.74,1:3.72,4.45%,STRONG BULLISH,Double Bottom | Reversal Expected,25802,26822,DOWNSIDE: 146 points,"FMCG holding support | ITC, HUL steady amid volatility",25802 - 26822
2025-04-02,Wednesday,April,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26356.4,25377.4,26748.54,1:2.5,3.71%,MODERATELY BULLISH,Breakout above 26500 | Momentum Building,25840,26971,DOWNSIDE: 89 points,Telecom strength | Bharti Airtel gains on tariff hikes,25840 - 26971
2025-04-03,Thursday,April,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26351.8,25721.49,26621.94,1:2.33,2.39%,NEUTRAL/BULLISH,Golden Cross | Resistance at 27000,25959,26848,DOWNSIDE: 52 points,Q3 earnings season | Corporate profits robust,25959 - 26848
2025-04-04,Friday,April,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26264.2,25570.28,26752.95,1:1.42,2.64%,BULLISH,Breakout above 26500 | Momentum Building,25855,26934,DOWNSIDE: 194 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25855 - 26934
2025-04-07,Monday,April,9:00 AM - MARKET OPEN,Economic Times Live,SELL,27004.6,26284.86,27508.34,1:1.43,2.67%,BULLISH,Bollinger Bands Squeeze | Volatility Expected,25883,26902,DOWNSIDE: 90 points,Q3 earnings season | Corporate profits robust,25883 - 26902
2025-04-08,Tuesday,April,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26882.0,25667.76,27240.74,1:3.38,4.52%,NEUTRAL/BULLISH,Bullish Engulfing | Support at 26000,25804,26801,DOWNSIDE: 149 points,Telecom strength | Bharti Airtel gains on tariff hikes,25804 - 26801
2025-04-09,Wednesday,April,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26919.4,27722.02,26594.95,1:2.47,2.98%,NEUTRAL/BULLISH,Higher High-Higher Low | Bull Run Continues,25800,26969,UPSIDE: 129 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25800 - 26969
2025-04-10,Thursday,April,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26151.8,26962.97,25651.5,1:1.62,3.1%,NEUTRAL,Support Breach | Watch 25800,25945,26908,UPSIDE: 122 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25945 - 26908
