Date,Source,Pred_Low,Pred_High,RangeWidth,RangeMid,Market_High,Market_Low,Full_Hit,High_Miss,Low_Miss,Both_Miss,High_Error,Low_Error,Abs_High_Error,Abs_Low_Error,Total_Error,High_Overshoot,Low_Overshoot
2024-12-04,indiatodaybusiness_nifty50_1year.csv,25801.0,26994.0,1193.0,26397.5,24573.2,24366.3,False,False,True,False,-2420.7999999999993,1434.7000000000007,2420.7999999999993,1434.7000000000007,3855.5,0,1434.7000000000007
2024-12-05,financialexpress_nifty50_1year.csv,25886.0,26860.0,974.0,26373.0,24857.75,24295.55,False,False,True,False,-2002.25,1590.4500000000007,2002.25,1590.4500000000007,3592.7000000000007,0,1590.4500000000007
2024-12-05,cnbc_nifty50_1year.csv,25938.0,26963.0,1025.0,26450.5,24857.75,24295.55,False,False,True,False,-2105.25,1642.4500000000007,2105.25,1642.4500000000007,3747.7000000000007,0,1642.4500000000007
2024-12-05,indiatodaybusiness_nifty50_1year.csv,25934.0,26850.0,916.0,26392.0,24857.75,24295.55,False,False,True,False,-1992.25,1638.4500000000007,1992.25,1638.4500000000007,3630.7000000000007,0,1638.4500000000007
2024-12-05,timesnowbusiness_nifty50_1year.csv,25872.0,26815.0,943.0,26343.5,24857.75,24295.55,False,False,True,False,-1957.25,1576.4500000000007,1957.25,1576.4500000000007,3533.7000000000007,0,1576.4500000000007
2024-12-05,economictimeslive_nifty50_1year.csv,25815.0,26865.0,1050.0,26340.0,24857.75,24295.55,False,False,True,False,-2007.25,1519.4500000000007,2007.25,1519.4500000000007,3526.7000000000007,0,1519.4500000000007
2024-12-05,moneycontrol_nifty50_1year.csv,25869.0,26850.0,981.0,26359.5,24857.75,24295.55,False,False,True,False,-1992.25,1573.4500000000007,1992.25,1573.4500000000007,3565.7000000000007,0,1573.4500000000007
2024-12-05,bloomberg_nifty50_1year.csv,25962.0,26919.0,957.0,26440.5,24857.75,24295.55,False,False,True,False,-2061.25,1666.4500000000007,2061.25,1666.4500000000007,3727.7000000000007,0,1666.4500000000007
2024-12-05,etnow_nifty50_1year.csv,25962.0,26877.0,915.0,26419.5,24857.75,24295.55,False,False,True,False,-2019.25,1666.4500000000007,2019.25,1666.4500000000007,3685.7000000000007,0,1666.4500000000007
2024-12-05,mint_nifty50_1year.csv,25809.0,26876.0,1067.0,26342.5,24857.75,24295.55,False,False,True,False,-2018.25,1513.4500000000007,2018.25,1513.4500000000007,3531.7000000000007,0,1513.4500000000007
2024-12-05,ndtvprofit_nifty50_1year.csv,25866.0,26885.0,1019.0,26375.5,24857.75,24295.55,False,False,True,False,-2027.25,1570.4500000000007,2027.25,1570.4500000000007,3597.7000000000007,0,1570.4500000000007
2024-12-06,indiatodaybusiness_nifty50_1year.csv,25910.0,26969.0,1059.0,26439.5,24751.05,24620.5,False,False,True,False,-2217.9500000000007,1289.5,2217.9500000000007,1289.5,3507.4500000000007,0,1289.5
2024-12-06,timesnowbusiness_nifty50_1year.csv,25854.0,26831.0,977.0,26342.5,24751.05,24620.5,False,False,True,False,-2079.9500000000007,1233.5,2079.9500000000007,1233.5,3313.4500000000007,0,1233.5
2024-12-06,economictimeslive_nifty50_1year.csv,25848.0,26873.0,1025.0,26360.5,24751.05,24620.5,False,False,True,False,-2121.9500000000007,1227.5,2121.9500000000007,1227.5,3349.4500000000007,0,1227.5
2024-12-06,mint_nifty50_1year.csv,25996.0,26820.0,824.0,26408.0,24751.05,24620.5,False,False,True,False,-2068.9500000000007,1375.5,2068.9500000000007,1375.5,3444.4500000000007,0,1375.5
2024-12-06,cnbc_nifty50_1year.csv,25905.0,26807.0,902.0,26356.0,24751.05,24620.5,False,False,True,False,-2055.9500000000007,1284.5,2055.9500000000007,1284.5,3340.4500000000007,0,1284.5
2024-12-06,moneycontrol_nifty50_1year.csv,25872.0,26803.0,931.0,26337.5,24751.05,24620.5,False,False,True,False,-2051.9500000000007,1251.5,2051.9500000000007,1251.5,3303.4500000000007,0,1251.5
2024-12-06,ndtvprofit_nifty50_1year.csv,25876.0,26804.0,928.0,26340.0,24751.05,24620.5,False,False,True,False,-2052.9500000000007,1255.5,2052.9500000000007,1255.5,3308.4500000000007,0,1255.5
2024-12-06,etnow_nifty50_1year.csv,25878.0,26916.0,1038.0,26397.0,24751.05,24620.5,False,False,True,False,-2164.9500000000007,1257.5,2164.9500000000007,1257.5,3422.4500000000007,0,1257.5
2024-12-06,bloomberg_nifty50_1year.csv,25884.0,26901.0,1017.0,26392.5,24751.05,24620.5,False,False,True,False,-2149.9500000000007,1263.5,2149.9500000000007,1263.5,3413.4500000000007,0,1263.5
2024-12-06,financialexpress_nifty50_1year.csv,25811.0,26826.0,1015.0,26318.5,24751.05,24620.5,False,False,True,False,-2074.9500000000007,1190.5,2074.9500000000007,1190.5,3265.4500000000007,0,1190.5
2024-12-09,timesnowbusiness_nifty50_1year.csv,25933.0,26964.0,1031.0,26448.5,24705.0,24580.05,False,False,True,False,-2259.0,1352.9500000000007,2259.0,1352.9500000000007,3611.9500000000007,0,1352.9500000000007
2024-12-09,mint_nifty50_1year.csv,25922.0,26971.0,1049.0,26446.5,24705.0,24580.05,False,False,True,False,-2266.0,1341.9500000000007,2266.0,1341.9500000000007,3607.9500000000007,0,1341.9500000000007
2024-12-09,financialexpress_nifty50_1year.csv,25861.0,26840.0,979.0,26350.5,24705.0,24580.05,False,False,True,False,-2135.0,1280.9500000000007,2135.0,1280.9500000000007,3415.9500000000007,0,1280.9500000000007
2024-12-09,cnbc_nifty50_1year.csv,25816.0,26893.0,1077.0,26354.5,24705.0,24580.05,False,False,True,False,-2188.0,1235.9500000000007,2188.0,1235.9500000000007,3423.9500000000007,0,1235.9500000000007
2024-12-09,ndtvprofit_nifty50_1year.csv,25871.0,26900.0,1029.0,26385.5,24705.0,24580.05,False,False,True,False,-2195.0,1290.9500000000007,2195.0,1290.9500000000007,3485.9500000000007,0,1290.9500000000007
2024-12-09,indiatodaybusiness_nifty50_1year.csv,25888.0,26841.0,953.0,26364.5,24705.0,24580.05,False,False,True,False,-2136.0,1307.9500000000007,2136.0,1307.9500000000007,3443.9500000000007,0,1307.9500000000007
2024-12-09,economictimeslive_nifty50_1year.csv,25887.0,26858.0,971.0,26372.5,24705.0,24580.05,False,False,True,False,-2153.0,1306.9500000000007,2153.0,1306.9500000000007,3459.9500000000007,0,1306.9500000000007
2024-12-09,bloomberg_nifty50_1year.csv,25905.0,26954.0,1049.0,26429.5,24705.0,24580.05,False,False,True,False,-2249.0,1324.9500000000007,2249.0,1324.9500000000007,3573.9500000000007,0,1324.9500000000007
2024-12-09,etnow_nifty50_1year.csv,25935.0,26983.0,1048.0,26459.0,24705.0,24580.05,False,False,True,False,-2278.0,1354.9500000000007,2278.0,1354.9500000000007,3632.9500000000007,0,1354.9500000000007
2024-12-09,moneycontrol_nifty50_1year.csv,25857.0,26934.0,1077.0,26395.5,24705.0,24580.05,False,False,True,False,-2229.0,1276.9500000000007,2229.0,1276.9500000000007,3505.9500000000007,0,1276.9500000000007
2024-12-10,economictimeslive_nifty50_1year.csv,25906.0,26995.0,1089.0,26450.5,24677.8,24510.65,False,False,True,False,-2317.2000000000007,1395.3499999999985,2317.2000000000007,1395.3499999999985,3712.5499999999993,0,1395.3499999999985
2024-12-10,ndtvprofit_nifty50_1year.csv,25949.0,27000.0,1051.0,26474.5,24677.8,24510.65,False,False,True,False,-2322.2000000000007,1438.3499999999985,2322.2000000000007,1438.3499999999985,3760.5499999999993,0,1438.3499999999985
2024-12-10,indiatodaybusiness_nifty50_1year.csv,25888.0,26865.0,977.0,26376.5,24677.8,24510.65,False,False,True,False,-2187.2000000000007,1377.3499999999985,2187.2000000000007,1377.3499999999985,3564.5499999999993,0,1377.3499999999985
2024-12-10,bloomberg_nifty50_1year.csv,25979.0,26816.0,837.0,26397.5,24677.8,24510.65,False,False,True,False,-2138.2000000000007,1468.3499999999985,2138.2000000000007,1468.3499999999985,3606.5499999999993,0,1468.3499999999985
2024-12-10,timesnowbusiness_nifty50_1year.csv,25836.0,26813.0,977.0,26324.5,24677.8,24510.65,False,False,True,False,-2135.2000000000007,1325.3499999999985,2135.2000000000007,1325.3499999999985,3460.5499999999993,0,1325.3499999999985
2024-12-10,financialexpress_nifty50_1year.csv,25995.0,26935.0,940.0,26465.0,24677.8,24510.65,False,False,True,False,-2257.2000000000007,1484.3499999999985,2257.2000000000007,1484.3499999999985,3741.5499999999993,0,1484.3499999999985
2024-12-10,moneycontrol_nifty50_1year.csv,25956.0,26986.0,1030.0,26471.0,24677.8,24510.65,False,False,True,False,-2308.2000000000007,1445.3499999999985,2308.2000000000007,1445.3499999999985,3753.5499999999993,0,1445.3499999999985
2024-12-10,etnow_nifty50_1year.csv,25973.0,26854.0,881.0,26413.5,24677.8,24510.65,False,False,True,False,-2176.2000000000007,1462.3499999999985,2176.2000000000007,1462.3499999999985,3638.5499999999993,0,1462.3499999999985
2024-12-10,mint_nifty50_1year.csv,25909.0,26961.0,1052.0,26435.0,24677.8,24510.65,False,False,True,False,-2283.2000000000007,1398.3499999999985,2283.2000000000007,1398.3499999999985,3681.5499999999993,0,1398.3499999999985
2024-12-10,cnbc_nifty50_1year.csv,25934.0,26907.0,973.0,26420.5,24677.8,24510.65,False,False,True,False,-2229.2000000000007,1423.3499999999985,2229.2000000000007,1423.3499999999985,3652.5499999999993,0,1423.3499999999985
2024-12-11,mint_nifty50_1year.csv,25991.0,26910.0,919.0,26450.5,24691.75,24583.85,False,False,True,False,-2218.25,1407.1500000000015,2218.25,1407.1500000000015,3625.4000000000015,0,1407.1500000000015
2024-12-11,etnow_nifty50_1year.csv,25944.0,26808.0,864.0,26376.0,24691.75,24583.85,False,False,True,False,-2116.25,1360.1500000000015,2116.25,1360.1500000000015,3476.4000000000015,0,1360.1500000000015
2024-12-11,indiatodaybusiness_nifty50_1year.csv,25834.0,26861.0,1027.0,26347.5,24691.75,24583.85,False,False,True,False,-2169.25,1250.1500000000015,2169.25,1250.1500000000015,3419.4000000000015,0,1250.1500000000015
2024-12-11,cnbc_nifty50_1year.csv,25926.0,26918.0,992.0,26422.0,24691.75,24583.85,False,False,True,False,-2226.25,1342.1500000000015,2226.25,1342.1500000000015,3568.4000000000015,0,1342.1500000000015
2024-12-11,ndtvprofit_nifty50_1year.csv,25830.0,26825.0,995.0,26327.5,24691.75,24583.85,False,False,True,False,-2133.25,1246.1500000000015,2133.25,1246.1500000000015,3379.4000000000015,0,1246.1500000000015
2024-12-11,moneycontrol_nifty50_1year.csv,25927.0,26869.0,942.0,26398.0,24691.75,24583.85,False,False,True,False,-2177.25,1343.1500000000015,2177.25,1343.1500000000015,3520.4000000000015,0,1343.1500000000015
2024-12-11,financialexpress_nifty50_1year.csv,25856.0,26864.0,1008.0,26360.0,24691.75,24583.85,False,False,True,False,-2172.25,1272.1500000000015,2172.25,1272.1500000000015,3444.4000000000015,0,1272.1500000000015
2024-12-11,economictimeslive_nifty50_1year.csv,25817.0,26817.0,1000.0,26317.0,24691.75,24583.85,False,False,True,False,-2125.25,1233.1500000000015,2125.25,1233.1500000000015,3358.4000000000015,0,1233.1500000000015
2024-12-11,timesnowbusiness_nifty50_1year.csv,25861.0,27000.0,1139.0,26430.5,24691.75,24583.85,False,False,True,False,-2308.25,1277.1500000000015,2308.25,1277.1500000000015,3585.4000000000015,0,1277.1500000000015
2024-12-11,bloomberg_nifty50_1year.csv,25883.0,26969.0,1086.0,26426.0,24691.75,24583.85,False,False,True,False,-2277.25,1299.1500000000015,2277.25,1299.1500000000015,3576.4000000000015,0,1299.1500000000015
2024-12-12,indiatodaybusiness_nifty50_1year.csv,25818.0,26983.0,1165.0,26400.5,24675.25,24527.95,False,False,True,False,-2307.75,1290.0499999999993,2307.75,1290.0499999999993,3597.7999999999993,0,1290.0499999999993
2024-12-12,financialexpress_nifty50_1year.csv,25803.0,26800.0,997.0,26301.5,24675.25,24527.95,False,False,True,False,-2124.75,1275.0499999999993,2124.75,1275.0499999999993,3399.7999999999993,0,1275.0499999999993
2024-12-12,cnbc_nifty50_1year.csv,25931.0,26911.0,980.0,26421.0,24675.25,24527.95,False,False,True,False,-2235.75,1403.0499999999993,2235.75,1403.0499999999993,3638.7999999999993,0,1403.0499999999993
2024-12-12,timesnowbusiness_nifty50_1year.csv,25849.0,26919.0,1070.0,26384.0,24675.25,24527.95,False,False,True,False,-2243.75,1321.0499999999993,2243.75,1321.0499999999993,3564.7999999999993,0,1321.0499999999993
2024-12-12,mint_nifty50_1year.csv,25876.0,26801.0,925.0,26338.5,24675.25,24527.95,False,False,True,False,-2125.75,1348.0499999999993,2125.75,1348.0499999999993,3473.7999999999993,0,1348.0499999999993
2024-12-12,economictimeslive_nifty50_1year.csv,25892.0,26896.0,1004.0,26394.0,24675.25,24527.95,False,False,True,False,-2220.75,1364.0499999999993,2220.75,1364.0499999999993,3584.7999999999993,0,1364.0499999999993
2024-12-12,ndtvprofit_nifty50_1year.csv,25855.0,26926.0,1071.0,26390.5,24675.25,24527.95,False,False,True,False,-2250.75,1327.0499999999993,2250.75,1327.0499999999993,3577.7999999999993,0,1327.0499999999993
2024-12-12,bloomberg_nifty50_1year.csv,25911.0,26956.0,1045.0,26433.5,24675.25,24527.95,False,False,True,False,-2280.75,1383.0499999999993,2280.75,1383.0499999999993,3663.7999999999993,0,1383.0499999999993
2024-12-12,etnow_nifty50_1year.csv,25896.0,26824.0,928.0,26360.0,24675.25,24527.95,False,False,True,False,-2148.75,1368.0499999999993,2148.75,1368.0499999999993,3516.7999999999993,0,1368.0499999999993
2024-12-12,moneycontrol_nifty50_1year.csv,25884.0,26834.0,950.0,26359.0,24675.25,24527.95,False,False,True,False,-2158.75,1356.0499999999993,2158.75,1356.0499999999993,3514.7999999999993,0,1356.0499999999993
2024-12-13,financialexpress_nifty50_1year.csv,25827.0,26961.0,1134.0,26394.0,24792.3,24180.8,False,False,True,False,-2168.7000000000007,1646.2000000000007,2168.7000000000007,1646.2000000000007,3814.9000000000015,0,1646.2000000000007
2024-12-13,indiatodaybusiness_nifty50_1year.csv,25803.0,26805.0,1002.0,26304.0,24792.3,24180.8,False,False,True,False,-2012.7000000000007,1622.2000000000007,2012.7000000000007,1622.2000000000007,3634.9000000000015,0,1622.2000000000007
2024-12-13,mint_nifty50_1year.csv,25857.0,26861.0,1004.0,26359.0,24792.3,24180.8,False,False,True,False,-2068.7000000000007,1676.2000000000007,2068.7000000000007,1676.2000000000007,3744.9000000000015,0,1676.2000000000007
2024-12-13,moneycontrol_nifty50_1year.csv,25842.0,26979.0,1137.0,26410.5,24792.3,24180.8,False,False,True,False,-2186.7000000000007,1661.2000000000007,2186.7000000000007,1661.2000000000007,3847.9000000000015,0,1661.2000000000007
2024-12-13,bloomberg_nifty50_1year.csv,25822.0,26816.0,994.0,26319.0,24792.3,24180.8,False,False,True,False,-2023.7000000000007,1641.2000000000007,2023.7000000000007,1641.2000000000007,3664.9000000000015,0,1641.2000000000007
2024-12-13,cnbc_nifty50_1year.csv,25804.0,26927.0,1123.0,26365.5,24792.3,24180.8,False,False,True,False,-2134.7000000000007,1623.2000000000007,2134.7000000000007,1623.2000000000007,3757.9000000000015,0,1623.2000000000007
2024-12-13,timesnowbusiness_nifty50_1year.csv,25973.0,26988.0,1015.0,26480.5,24792.3,24180.8,False,False,True,False,-2195.7000000000007,1792.2000000000007,2195.7000000000007,1792.2000000000007,3987.9000000000015,0,1792.2000000000007
2024-12-13,ndtvprofit_nifty50_1year.csv,25932.0,26858.0,926.0,26395.0,24792.3,24180.8,False,False,True,False,-2065.7000000000007,1751.2000000000007,2065.7000000000007,1751.2000000000007,3816.9000000000015,0,1751.2000000000007
2024-12-13,etnow_nifty50_1year.csv,25957.0,26878.0,921.0,26417.5,24792.3,24180.8,False,False,True,False,-2085.7000000000007,1776.2000000000007,2085.7000000000007,1776.2000000000007,3861.9000000000015,0,1776.2000000000007
2024-12-13,economictimeslive_nifty50_1year.csv,25944.0,26994.0,1050.0,26469.0,24792.3,24180.8,False,False,True,False,-2201.7000000000007,1763.2000000000007,2201.7000000000007,1763.2000000000007,3964.9000000000015,0,1763.2000000000007
2024-12-16,timesnowbusiness_nifty50_1year.csv,25969.0,26947.0,978.0,26458.0,24781.25,24601.75,False,False,True,False,-2165.75,1367.25,2165.75,1367.25,3533.0,0,1367.25
2024-12-16,bloomberg_nifty50_1year.csv,25808.0,26910.0,1102.0,26359.0,24781.25,24601.75,False,False,True,False,-2128.75,1206.25,2128.75,1206.25,3335.0,0,1206.25
2024-12-16,etnow_nifty50_1year.csv,25996.0,26923.0,927.0,26459.5,24781.25,24601.75,False,False,True,False,-2141.75,1394.25,2141.75,1394.25,3536.0,0,1394.25
2024-12-16,financialexpress_nifty50_1year.csv,25954.0,26844.0,890.0,26399.0,24781.25,24601.75,False,False,True,False,-2062.75,1352.25,2062.75,1352.25,3415.0,0,1352.25
2024-12-16,cnbc_nifty50_1year.csv,25826.0,26942.0,1116.0,26384.0,24781.25,24601.75,False,False,True,False,-2160.75,1224.25,2160.75,1224.25,3385.0,0,1224.25
2024-12-16,indiatodaybusiness_nifty50_1year.csv,25874.0,26868.0,994.0,26371.0,24781.25,24601.75,False,False,True,False,-2086.75,1272.25,2086.75,1272.25,3359.0,0,1272.25
2024-12-16,economictimeslive_nifty50_1year.csv,25939.0,26993.0,1054.0,26466.0,24781.25,24601.75,False,False,True,False,-2211.75,1337.25,2211.75,1337.25,3549.0,0,1337.25
2024-12-16,moneycontrol_nifty50_1year.csv,25864.0,26999.0,1135.0,26431.5,24781.25,24601.75,False,False,True,False,-2217.75,1262.25,2217.75,1262.25,3480.0,0,1262.25
2024-12-16,mint_nifty50_1year.csv,25959.0,26800.0,841.0,26379.5,24781.25,24601.75,False,False,True,False,-2018.75,1357.25,2018.75,1357.25,3376.0,0,1357.25
2024-12-16,ndtvprofit_nifty50_1year.csv,25911.0,26810.0,899.0,26360.5,24781.25,24601.75,False,False,True,False,-2028.75,1309.25,2028.75,1309.25,3338.0,0,1309.25
2024-12-17,cnbc_nifty50_1year.csv,25909.0,26877.0,968.0,26393.0,24624.1,24303.45,False,False,True,False,-2252.9000000000015,1605.5499999999993,2252.9000000000015,1605.5499999999993,3858.4500000000007,0,1605.5499999999993
2024-12-17,mint_nifty50_1year.csv,25998.0,26989.0,991.0,26493.5,24624.1,24303.45,False,False,True,False,-2364.9000000000015,1694.5499999999993,2364.9000000000015,1694.5499999999993,4059.4500000000007,0,1694.5499999999993
