Date,Day_of_Week,Month,Time,Source,Action,Entry_Price,Target_Price,Stop_Loss,Risk_Reward_Ratio,Profit_Target_Percentage,Market_Sentiment,Technical_Pattern,Support_Level,Resistance_Level,Expected_Movement,Sector_Insight,Nifty_Range
2024-12-13,Friday,December,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,26233.0,27275.44,25829.36,1:2.58,3.97%,NEUTRAL,Head & Shoulders | Downside Risk,25964,26932,UPSIDE: 188 points,FII flows remain positive | Foreign buying continues,25964 - 26932
2024-12-16,Monday,December,9:00 AM - MARKET OPEN,CNBC-TV18,SELL,26444.2,25538.32,26764.51,1:2.83,3.43%,NEUTRAL/BULLISH,Bearish Divergence | Profit Taking,25948,26818,DOWNSIDE: 141 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25948 - 26818
2024-12-17,Tuesday,December,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,26096.4,26928.77,25721.66,1:2.22,3.19%,STRONG BULLISH,Bullish Engulfing | Support at 26000,25951,26839,UPSIDE: 114 points,"Chemical sector focus | Atul, Bayer gains on exports",25951 - 26839
2024-12-18,Wednesday,December,9:00 AM - MARKET OPEN,CNBC-TV18,SELL,26091.6,25335.98,26588.07,1:1.52,2.9%,BULLISH,Moving Average Crossover | Trend Change,25846,26881,DOWNSIDE: 132 points,"Realty sector gaining traction | DLF, Oberoi up",25846 - 26881
2024-12-19,Thursday,December,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,26401.8,27714.83,26003.16,1:3.29,4.97%,NEUTRAL,Higher High-Higher Low | Bull Run Continues,25980,26943,UPSIDE: 63 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25980 - 26943
2024-12-20,Friday,December,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,26028.0,27177.49,25537.43,1:2.34,4.42%,STRONG BULLISH,Bullish Engulfing | Support at 26000,25818,26826,UPSIDE: 166 points,"FMCG holding support | ITC, HUL steady amid volatility",25818 - 26826
2024-12-23,Monday,December,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,26433.2,27579.06,26066.54,1:3.13,4.33%,NEUTRAL/BULLISH,Higher High-Higher Low | Bull Run Continues,25895,26927,UPSIDE: 106 points,FII flows remain positive | Foreign buying continues,25895 - 26927
2024-12-24,Tuesday,December,9:00 AM - MARKET OPEN,CNBC-TV18,SELL,26275.4,25532.9,26570.67,1:2.51,2.83%,MODERATELY BULLISH,Bearish Divergence | Profit Taking,25885,26870,DOWNSIDE: 146 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25885 - 26870
2024-12-26,Thursday,December,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,25709.6,26894.96,25237.84,1:2.51,4.61%,NEUTRAL/BULLISH,Golden Cross | Resistance at 27000,25860,26972,UPSIDE: 61 points,Cement stocks stable | UltraTech holding ground,25860 - 26972
2024-12-27,Friday,December,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,25811.8,26450.67,25535.22,1:2.31,2.48%,NEUTRAL/BULLISH,Bearish Divergence | Profit Taking,25963,26981,UPSIDE: 157 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25963 - 26981
2024-12-30,Monday,December,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,26058.0,26890.46,25619.05,1:1.9,3.19%,BULLISH,Bullish Engulfing | Support at 26000,25935,26985,UPSIDE: 200 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25935 - 26985
2024-12-31,Tuesday,December,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,26534.2,27849.44,26227.19,1:4.28,4.96%,NEUTRAL,Moving Average Crossover | Trend Change,25912,26853,UPSIDE: 57 points,Telecom strength | Bharti Airtel gains on tariff hikes,25912 - 26853
2025-01-01,Wednesday,January,9:00 AM - MARKET OPEN,CNBC-TV18,SELL,25811.4,25248.53,26073.9,1:2.14,2.18%,STRONG BULLISH,Breakout above 26500 | Momentum Building,25850,26981,DOWNSIDE: 64 points,Cement stocks stable | UltraTech holding ground,25850 - 26981
2025-01-02,Thursday,January,9:00 AM - MARKET OPEN,CNBC-TV18,SELL,26424.6,25539.3,26845.93,1:2.1,3.35%,BULLISH,Support Breach | Watch 25800,25901,26845,DOWNSIDE: 165 points,Telecom strength | Bharti Airtel gains on tariff hikes,25901 - 26845
2025-01-03,Friday,January,9:00 AM - MARKET OPEN,CNBC-TV18,SELL,26067.8,25301.44,26408.06,1:2.25,2.94%,MODERATELY BULLISH,RSI Overbought | Consolidation Zone,25988,26856,DOWNSIDE: 77 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25988 - 26856
2025-01-06,Monday,January,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,25763.0,26990.73,25291.7,1:2.6,4.77%,NEUTRAL/BULLISH,Moving Average Crossover | Trend Change,25979,26960,UPSIDE: 67 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25979 - 26960
2025-01-07,Tuesday,January,9:00 AM - MARKET OPEN,CNBC-TV18,SELL,26232.2,24945.69,26657.36,1:3.03,4.9%,MODERATELY BULLISH,Double Bottom | Reversal Expected,25927,26995,DOWNSIDE: 137 points,"Realty sector gaining traction | DLF, Oberoi up",25927 - 26995
2025-01-08,Wednesday,January,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,26272.4,26963.45,25818.71,1:1.52,2.63%,NEUTRAL/BULLISH,Support Breach | Watch 25800,25976,26961,UPSIDE: 143 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25976 - 26961
2025-01-09,Thursday,January,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,26352.6,27588.52,26070.26,1:4.38,4.69%,STRONG BULLISH,Bullish Engulfing | Support at 26000,25839,26922,UPSIDE: 112 points,Telecom strength | Bharti Airtel gains on tariff hikes,25839 - 26922
2025-01-10,Friday,January,9:00 AM - MARKET OPEN,CNBC-TV18,SELL,25659.8,24883.37,26051.64,1:1.98,3.03%,NEUTRAL,Golden Cross | Resistance at 27000,25989,26982,DOWNSIDE: 146 points,"FMCG holding support | ITC, HUL steady amid volatility",25989 - 26982
2025-01-13,Monday,January,9:00 AM - MARKET OPEN,CNBC-TV18,SELL,25670.0,24743.91,26077.38,1:2.27,3.61%,NEUTRAL/BULLISH,Double Bottom | Reversal Expected,25887,26848,DOWNSIDE: 160 points,Q3 earnings season | Corporate profits robust,25887 - 26848
2025-01-14,Tuesday,January,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,26156.2,26710.13,25683.39,1:1.17,2.12%,BULLISH,Triangle Breakout | Directional Move,25805,26861,UPSIDE: 87 points,Energy stocks leading | Oil majors positive on crude rally,25805 - 26861
2025-01-15,Wednesday,January,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,25782.4,26710.93,25506.5,1:3.37,3.6%,MODERATELY BULLISH,Golden Cross | Resistance at 27000,25944,26929,UPSIDE: 132 points,DII support strong | Domestic funds accumulating,25944 - 26929
2025-01-16,Thursday,January,9:00 AM - MARKET OPEN,CNBC-TV18,SELL,26075.6,25427.05,26485.69,1:1.58,2.49%,NEUTRAL/BULLISH,RSI Overbought | Consolidation Zone,25943,27000,DOWNSIDE: 197 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25943 - 27000
2025-01-17,Friday,January,9:00 AM - MARKET OPEN,CNBC-TV18,SELL,26512.8,25667.31,26901.43,1:2.18,3.19%,STRONG BULLISH,Support Breach | Watch 25800,25866,26909,DOWNSIDE: 62 points,DII support strong | Domestic funds accumulating,25866 - 26909
2025-01-20,Monday,January,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,26451.0,27318.44,25957.14,1:1.76,3.28%,BULLISH,Higher High-Higher Low | Bull Run Continues,25805,26882,UPSIDE: 77 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25805 - 26882
2025-01-21,Tuesday,January,9:00 AM - MARKET OPEN,CNBC-TV18,SELL,26364.2,25481.23,26692.15,1:2.69,3.35%,BULLISH,Double Bottom | Reversal Expected,25982,26993,DOWNSIDE: 57 points,"Chemical sector focus | Atul, Bayer gains on exports",25982 - 26993
2025-01-22,Wednesday,January,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,25781.4,26977.89,25291.91,1:2.44,4.64%,STRONG BULLISH,Head & Shoulders | Downside Risk,25967,26875,UPSIDE: 95 points,Cement stocks stable | UltraTech holding ground,25967 - 26875
2025-01-23,Thursday,January,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,25655.6,26511.28,25335.14,1:2.67,3.34%,STRONG BULLISH,Breakout above 26500 | Momentum Building,25852,26983,UPSIDE: 57 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25852 - 26983
2025-01-24,Friday,January,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,26033.8,27120.25,25672.8,1:3.01,4.17%,NEUTRAL,Golden Cross | Resistance at 27000,25802,26865,UPSIDE: 99 points,Telecom strength | Bharti Airtel gains on tariff hikes,25802 - 26865
2025-01-27,Monday,January,9:00 AM - MARKET OPEN,CNBC-TV18,SELL,25861.0,25054.41,26200.27,1:2.38,3.12%,NEUTRAL,Bollinger Bands Squeeze | Volatility Expected,25905,26814,DOWNSIDE: 151 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25905 - 26814
2025-01-28,Tuesday,January,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,26252.2,27169.59,25735.53,1:1.78,3.49%,NEUTRAL,Head & Shoulders | Downside Risk,25887,26824,UPSIDE: 187 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25887 - 26824
2025-01-29,Wednesday,January,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,25734.4,26966.39,25265.86,1:2.63,4.79%,STRONG BULLISH,Support Breach | Watch 25800,25803,26807,UPSIDE: 70 points,"FMCG holding support | ITC, HUL steady amid volatility",25803 - 26807
2025-01-30,Thursday,January,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,25852.6,26938.92,25411.48,1:2.46,4.2%,MODERATELY BULLISH,Bullish Engulfing | Support at 26000,25916,26865,UPSIDE: 198 points,Energy stocks leading | Oil majors positive on crude rally,25916 - 26865
2025-01-31,Friday,January,9:00 AM - MARKET OPEN,CNBC-TV18,SELL,25703.8,24822.85,26003.23,1:2.94,3.43%,NEUTRAL/BULLISH,Head & Shoulders | Downside Risk,25948,26992,DOWNSIDE: 139 points,DII support strong | Domestic funds accumulating,25948 - 26992
2025-02-03,Monday,February,9:00 AM - MARKET OPEN,CNBC-TV18,SELL,26294.0,25065.3,26682.68,1:3.16,4.67%,MODERATELY BULLISH,Bearish Divergence | Profit Taking,25896,26810,DOWNSIDE: 86 points,FII flows remain positive | Foreign buying continues,25896 - 26810
2025-02-04,Tuesday,February,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,25904.2,27106.15,25539.94,1:3.3,4.64%,BULLISH,Double Bottom | Reversal Expected,25959,26929,UPSIDE: 81 points,Cement stocks stable | UltraTech holding ground,25959 - 26929
2025-02-05,Wednesday,February,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,25684.4,26272.52,25364.63,1:1.84,2.29%,NEUTRAL/BULLISH,Bullish Engulfing | Support at 26000,25983,26891,UPSIDE: 148 points,"Chemical sector focus | Atul, Bayer gains on exports",25983 - 26891
2025-02-06,Thursday,February,9:00 AM - MARKET OPEN,CNBC-TV18,SELL,26023.6,25074.65,26488.06,1:2.04,3.65%,MODERATELY BULLISH,Higher High-Higher Low | Bull Run Continues,25856,26914,DOWNSIDE: 195 points,"FMCG holding support | ITC, HUL steady amid volatility",25856 - 26914
2025-02-07,Friday,February,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,26462.8,27589.81,25993.37,1:2.4,4.26%,STRONG BULLISH,RSI Overbought | Consolidation Zone,25839,26891,UPSIDE: 200 points,"Chemical sector focus | Atul, Bayer gains on exports",25839 - 26891
2025-02-10,Monday,February,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,26174.0,27372.36,25817.86,1:3.36,4.58%,MODERATELY BULLISH,RSI Overbought | Consolidation Zone,25813,26915,UPSIDE: 92 points,"Chemical sector focus | Atul, Bayer gains on exports",25813 - 26915
2025-02-11,Tuesday,February,9:00 AM - MARKET OPEN,CNBC-TV18,SELL,25836.2,25116.04,26190.79,1:2.03,2.79%,NEUTRAL/BULLISH,Bearish Divergence | Profit Taking,25861,26905,DOWNSIDE: 104 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25861 - 26905
2025-02-12,Wednesday,February,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,25695.4,26367.68,25186.61,1:1.32,2.62%,NEUTRAL/BULLISH,Moving Average Crossover | Trend Change,25858,26809,UPSIDE: 111 points,DII support strong | Domestic funds accumulating,25858 - 26809
2025-02-13,Thursday,February,9:00 AM - MARKET OPEN,CNBC-TV18,SELL,26255.6,25123.19,26712.56,1:2.48,4.31%,BULLISH,Breakout above 26500 | Momentum Building,25900,26811,DOWNSIDE: 176 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25900 - 26811
2025-02-14,Friday,February,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,26571.8,27128.48,26131.38,1:1.26,2.1%,NEUTRAL/BEARISH,RSI Overbought | Consolidation Zone,25948,26803,UPSIDE: 196 points,FII flows remain positive | Foreign buying continues,25948 - 26803
2025-02-17,Monday,February,9:00 AM - MARKET OPEN,CNBC-TV18,SELL,26010.0,25020.65,26507.96,1:1.99,3.8%,NEUTRAL/BULLISH,Moving Average Crossover | Trend Change,25872,26820,DOWNSIDE: 141 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25872 - 26820
2025-02-18,Tuesday,February,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,26198.2,26808.47,25898.69,1:2.04,2.33%,NEUTRAL/BULLISH,Head & Shoulders | Downside Risk,25872,26934,UPSIDE: 98 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25872 - 26934
2025-02-19,Wednesday,February,9:00 AM - MARKET OPEN,CNBC-TV18,SELL,26247.4,25623.34,26603.04,1:1.75,2.38%,NEUTRAL,Bullish Engulfing | Support at 26000,25836,26964,DOWNSIDE: 169 points,Energy stocks leading | Oil majors positive on crude rally,25836 - 26964
2025-02-20,Thursday,February,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,26168.6,27273.16,25806.32,1:3.05,4.22%,BULLISH,Double Bottom | Reversal Expected,25928,26960,UPSIDE: 178 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25928 - 26960
2025-02-21,Friday,February,9:00 AM - MARKET OPEN,CNBC-TV18,SELL,25814.8,25248.45,26268.95,1:1.25,2.19%,NEUTRAL,RSI Overbought | Consolidation Zone,25852,26882,DOWNSIDE: 82 points,"FMCG holding support | ITC, HUL steady amid volatility",25852 - 26882
2025-02-24,Monday,February,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,25866.0,26909.06,25377.29,1:2.13,4.03%,BULLISH,Moving Average Crossover | Trend Change,25819,26925,UPSIDE: 162 points,FII flows remain positive | Foreign buying continues,25819 - 26925
2025-02-25,Tuesday,February,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,26175.2,27088.89,25841.32,1:2.74,3.49%,NEUTRAL/BULLISH,Double Bottom | Reversal Expected,25929,26877,UPSIDE: 179 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25929 - 26877
2025-02-26,Wednesday,February,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,26602.4,27616.96,26283.39,1:3.18,3.81%,NEUTRAL/BULLISH,Support Breach | Watch 25800,25863,26932,UPSIDE: 147 points,"Realty sector gaining traction | DLF, Oberoi up",25863 - 26932
2025-02-27,Thursday,February,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,26670.6,27830.02,26179.64,1:2.36,4.35%,BULLISH,Support Breach | Watch 25800,25903,26983,UPSIDE: 185 points,FII flows remain positive | Foreign buying continues,25903 - 26983
2025-02-28,Friday,February,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,26336.8,27556.87,26056.69,1:4.36,4.63%,NEUTRAL,Higher High-Higher Low | Bull Run Continues,25890,26984,UPSIDE: 124 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25890 - 26984
2025-03-03,Monday,March,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,26128.0,26938.79,25826.09,1:2.69,3.1%,NEUTRAL,Moving Average Crossover | Trend Change,25955,26922,UPSIDE: 137 points,"Chemical sector focus | Atul, Bayer gains on exports",25955 - 26922
2025-03-04,Tuesday,March,9:00 AM - MARKET OPEN,CNBC-TV18,SELL,25920.2,25124.16,26210.42,1:2.74,3.07%,STRONG BULLISH,Support Breach | Watch 25800,25821,26939,DOWNSIDE: 70 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25821 - 26939
2025-03-05,Wednesday,March,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,25975.4,26555.08,25533.55,1:1.31,2.23%,NEUTRAL,Triangle Breakout | Directional Move,25850,26875,UPSIDE: 80 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25850 - 26875
2025-03-06,Thursday,March,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,26535.6,27438.94,26123.13,1:2.19,3.4%,NEUTRAL,Bollinger Bands Squeeze | Volatility Expected,25928,26942,UPSIDE: 143 points,"Chemical sector focus | Atul, Bayer gains on exports",25928 - 26942
2025-03-07,Friday,March,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,26349.8,27186.19,25958.44,1:2.14,3.17%,STRONG BULLISH,Bullish Engulfing | Support at 26000,25954,26821,UPSIDE: 140 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25954 - 26821
2025-03-10,Monday,March,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,25771.0,26723.83,25347.75,1:2.25,3.7%,NEUTRAL/BULLISH,Support Breach | Watch 25800,25914,26989,UPSIDE: 146 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25914 - 26989
2025-03-11,Tuesday,March,9:00 AM - MARKET OPEN,CNBC-TV18,SELL,26126.2,25148.95,26648.23,1:1.87,3.74%,BULLISH,Support Breach | Watch 25800,25817,26982,DOWNSIDE: 83 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25817 - 26982
2025-03-12,Wednesday,March,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,26187.4,26926.89,25815.63,1:1.99,2.82%,MODERATELY BULLISH,Golden Cross | Resistance at 27000,25955,26942,UPSIDE: 91 points,Telecom strength | Bharti Airtel gains on tariff hikes,25955 - 26942
2025-03-13,Thursday,March,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,26207.6,27269.14,25878.77,1:3.23,4.05%,STRONG BULLISH,Triangle Breakout | Directional Move,25951,26848,UPSIDE: 91 points,FII flows remain positive | Foreign buying continues,25951 - 26848
2025-03-14,Friday,March,9:00 AM - MARKET OPEN,CNBC-TV18,SELL,26535.8,25621.76,26870.41,1:2.73,3.44%,MODERATELY BULLISH,Support Breach | Watch 25800,25913,26876,DOWNSIDE: 158 points,Telecom strength | Bharti Airtel gains on tariff hikes,25913 - 26876
2025-03-17,Monday,March,9:00 AM - MARKET OPEN,CNBC-TV18,SELL,25763.0,25042.6,26085.07,1:2.24,2.8%,MODERATELY BULLISH,Double Bottom | Reversal Expected,25905,26873,DOWNSIDE: 167 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25905 - 26873
2025-03-18,Tuesday,March,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,25834.2,26906.8,25520.77,1:3.42,4.15%,NEUTRAL/BULLISH,Higher High-Higher Low | Bull Run Continues,25923,26895,UPSIDE: 63 points,FII flows remain positive | Foreign buying continues,25923 - 26895
2025-03-19,Wednesday,March,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,26387.4,27568.65,25905.63,1:2.45,4.48%,NEUTRAL,RSI Overbought | Consolidation Zone,25828,26911,UPSIDE: 178 points,Q3 earnings season | Corporate profits robust,25828 - 26911
2025-03-20,Thursday,March,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,26717.6,27383.67,26355.29,1:1.84,2.49%,BULLISH,Bollinger Bands Squeeze | Volatility Expected,25948,26802,UPSIDE: 90 points,FII flows remain positive | Foreign buying continues,25948 - 26802
2025-03-21,Friday,March,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,25754.8,26518.95,25275.36,1:1.59,2.97%,MODERATELY BULLISH,Bullish Engulfing | Support at 26000,25820,26810,UPSIDE: 138 points,Energy stocks leading | Oil majors positive on crude rally,25820 - 26810
2025-03-24,Monday,March,9:00 AM - MARKET OPEN,CNBC-TV18,SELL,26665.0,25714.15,27168.96,1:1.89,3.57%,NEUTRAL,Golden Cross | Resistance at 27000,25952,26813,DOWNSIDE: 70 points,"Realty sector gaining traction | DLF, Oberoi up",25952 - 26813
2025-03-25,Tuesday,March,9:00 AM - MARKET OPEN,CNBC-TV18,SELL,26431.2,25614.14,26761.14,1:2.48,3.09%,MODERATELY BULLISH,Breakout above 26500 | Momentum Building,25892,26979,DOWNSIDE: 142 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25892 - 26979
2025-03-26,Wednesday,March,9:00 AM - MARKET OPEN,CNBC-TV18,SELL,26349.4,25205.22,26624.4,1:4.16,4.34%,NEUTRAL/BULLISH,Higher High-Higher Low | Bull Run Continues,25847,26872,DOWNSIDE: 124 points,DII support strong | Domestic funds accumulating,25847 - 26872
2025-03-27,Thursday,March,9:00 AM - MARKET OPEN,CNBC-TV18,SELL,26442.6,25671.48,26899.96,1:1.69,2.92%,NEUTRAL/BULLISH,Head & Shoulders | Downside Risk,25823,26944,DOWNSIDE: 194 points,Q3 earnings season | Corporate profits robust,25823 - 26944
2025-03-28,Friday,March,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,25791.8,26650.97,25493.52,1:2.88,3.33%,NEUTRAL/BULLISH,Support Breach | Watch 25800,25862,26800,UPSIDE: 116 points,DII support strong | Domestic funds accumulating,25862 - 26800
2025-04-01,Tuesday,April,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,26401.0,27463.78,25933.43,1:2.27,4.03%,NEUTRAL/BULLISH,Triangle Breakout | Directional Move,25815,26945,UPSIDE: 72 points,FII flows remain positive | Foreign buying continues,25815 - 26945
2025-04-02,Wednesday,April,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,26647.2,27391.03,26231.03,1:1.79,2.79%,NEUTRAL/BULLISH,Bollinger Bands Squeeze | Volatility Expected,25933,26955,UPSIDE: 196 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25933 - 26955
2025-04-03,Thursday,April,9:00 AM - MARKET OPEN,CNBC-TV18,SELL,26388.4,25241.22,26849.9,1:2.49,4.35%,MODERATELY BULLISH,Support Breach | Watch 25800,25813,26889,DOWNSIDE: 179 points,Q3 earnings season | Corporate profits robust,25813 - 26889
2025-04-04,Friday,April,9:00 AM - MARKET OPEN,CNBC-TV18,SELL,26340.6,25607.42,26838.85,1:1.47,2.78%,NEUTRAL/BULLISH,Moving Average Crossover | Trend Change,25914,26925,DOWNSIDE: 99 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25914 - 26925
2025-04-07,Monday,April,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,26580.8,27234.25,26250.43,1:1.98,2.46%,STRONG BULLISH,Bullish Engulfing | Support at 26000,25862,26800,UPSIDE: 112 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25862 - 26800
2025-04-08,Tuesday,April,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,26177.0,26732.25,25843.19,1:1.66,2.12%,NEUTRAL,Head & Shoulders | Downside Risk,25869,26923,UPSIDE: 116 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25869 - 26923
2025-04-09,Wednesday,April,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,25974.2,26732.92,25711.85,1:2.89,2.92%,BULLISH,Bullish Engulfing | Support at 26000,25913,26898,UPSIDE: 84 points,Telecom strength | Bharti Airtel gains on tariff hikes,25913 - 26898
2025-04-10,Thursday,April,9:00 AM - MARKET OPEN,CNBC-TV18,SELL,26406.4,25841.75,26722.02,1:1.79,2.14%,STRONG BULLISH,RSI Overbought | Consolidation Zone,25837,26826,DOWNSIDE: 73 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25837 - 26826
2025-04-14,Monday,April,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,26377.6,27658.86,25884.28,1:2.6,4.86%,NEUTRAL,Double Bottom | Reversal Expected,25918,26982,UPSIDE: 140 points,DII support strong | Domestic funds accumulating,25918 - 26982
