Date,Day_of_Week,Month,Time,Source,Action,Entry_Price,Target_Price,Stop_Loss,Risk_Reward_Ratio,Profit_Target_Percentage,Market_Sentiment,Technical_Pattern,Support_Level,Resistance_Level,Expected_Movement,Sector_Insight,Nifty_Range
2025-01-21,Tuesday,January,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26246.2,26990.83,25897.96,1:2.14,2.84%,STRONG BULLISH,Higher High-Higher Low | Bull Run Continues,25990,26843,UPSIDE: 182 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25990 - 26843
2025-01-22,Wednesday,January,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26409.4,27104.41,26085.06,1:2.14,2.63%,STRONG BULLISH,Double Bottom | Reversal Expected,25837,26939,UPSIDE: 130 points,Cement stocks stable | UltraTech holding ground,25837 - 26939
2025-01-23,Thursday,January,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26448.6,27181.96,25950.85,1:1.47,2.77%,NEUTRAL/BULLISH,Bearish Divergence | Profit Taking,25918,26813,UPSIDE: 148 points,DII support strong | Domestic funds accumulating,25918 - 26813
2025-01-24,Friday,January,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26470.8,25934.7,26784.04,1:1.71,2.03%,NEUTRAL,Head & Shoulders | Downside Risk,25859,26817,DOWNSIDE: 198 points,Cement stocks stable | UltraTech holding ground,25859 - 26817
2025-01-27,Monday,January,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26378.0,26984.67,25994.66,1:1.58,2.3%,NEUTRAL,Moving Average Crossover | Trend Change,25845,26933,UPSIDE: 170 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25845 - 26933
2025-01-28,Tuesday,January,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26492.2,27382.43,26133.52,1:2.48,3.36%,NEUTRAL,Bollinger Bands Squeeze | Volatility Expected,25910,26883,UPSIDE: 161 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25910 - 26883
2025-01-29,Wednesday,January,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26413.4,27535.37,26044.76,1:3.04,4.25%,NEUTRAL/BULLISH,Head & Shoulders | Downside Risk,25882,26976,UPSIDE: 149 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25882 - 26976
2025-01-30,Thursday,January,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26394.6,27328.79,26056.35,1:2.76,3.54%,STRONG BULLISH,RSI Overbought | Consolidation Zone,25812,26880,UPSIDE: 164 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25812 - 26880
2025-01-31,Friday,January,9:00 AM - MARKET OPEN,Economic Times Live,SELL,25963.8,25230.87,26395.43,1:1.7,2.82%,STRONG BULLISH,Double Bottom | Reversal Expected,25958,26815,DOWNSIDE: 67 points,FII flows remain positive | Foreign buying continues,25958 - 26815
2025-02-03,Monday,February,9:00 AM - MARKET OPEN,Economic Times Live,SELL,25671.0,24928.16,26080.98,1:1.81,2.89%,MODERATELY BULLISH,Bollinger Bands Squeeze | Volatility Expected,25943,26907,DOWNSIDE: 67 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25943 - 26907
2025-02-04,Tuesday,February,9:00 AM - MARKET OPEN,Economic Times Live,SELL,25895.2,25358.03,26270.27,1:1.43,2.07%,NEUTRAL/BULLISH,RSI Overbought | Consolidation Zone,25895,26949,DOWNSIDE: 176 points,Q3 earnings season | Corporate profits robust,25895 - 26949
2025-02-05,Wednesday,February,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26597.4,25269.71,26963.21,1:3.63,4.99%,MODERATELY BULLISH,Double Bottom | Reversal Expected,25826,26861,DOWNSIDE: 170 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25826 - 26861
2025-02-06,Thursday,February,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26257.6,25662.4,26675.72,1:1.42,2.27%,BULLISH,Double Bottom | Reversal Expected,25816,26890,DOWNSIDE: 64 points,DII support strong | Domestic funds accumulating,25816 - 26890
2025-02-07,Friday,February,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26000.8,26567.49,25592.66,1:1.39,2.18%,NEUTRAL/BULLISH,Bullish Engulfing | Support at 26000,25855,26957,UPSIDE: 55 points,"Realty sector gaining traction | DLF, Oberoi up",25855 - 26957
2025-02-10,Monday,February,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26150.0,27066.36,25761.31,1:2.36,3.5%,BULLISH,Head & Shoulders | Downside Risk,25967,26957,UPSIDE: 153 points,FII flows remain positive | Foreign buying continues,25967 - 26957
2025-02-11,Tuesday,February,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26660.2,25693.01,27083.62,1:2.28,3.63%,BULLISH,Breakout above 26500 | Momentum Building,25873,26966,DOWNSIDE: 72 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25873 - 26966
2025-02-12,Wednesday,February,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26174.4,26784.91,25812.01,1:1.68,2.33%,BULLISH,Moving Average Crossover | Trend Change,25839,26844,UPSIDE: 191 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25839 - 26844
2025-02-13,Thursday,February,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26376.6,27322.59,25898.3,1:1.98,3.59%,NEUTRAL/BULLISH,Moving Average Crossover | Trend Change,25961,26888,UPSIDE: 172 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25961 - 26888
2025-02-14,Friday,February,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26437.8,25428.93,26859.18,1:2.39,3.82%,NEUTRAL,Double Bottom | Reversal Expected,25931,26965,DOWNSIDE: 121 points,DII support strong | Domestic funds accumulating,25931 - 26965
2025-02-17,Monday,February,9:00 AM - MARKET OPEN,Economic Times Live,SELL,25869.0,25110.53,26376.32,1:1.5,2.93%,NEUTRAL/BULLISH,Breakout above 26500 | Momentum Building,25863,26877,DOWNSIDE: 106 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25863 - 26877
2025-02-18,Tuesday,February,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26609.2,27302.29,26153.7,1:1.52,2.6%,NEUTRAL/BULLISH,Bollinger Bands Squeeze | Volatility Expected,25992,26970,UPSIDE: 80 points,"Chemical sector focus | Atul, Bayer gains on exports",25992 - 26970
2025-02-19,Wednesday,February,9:00 AM - MARKET OPEN,Economic Times Live,BUY,25707.4,26501.87,25409.32,1:2.67,3.09%,STRONG BULLISH,Golden Cross | Resistance at 27000,25845,26859,UPSIDE: 164 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25845 - 26859
2025-02-20,Thursday,February,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26003.6,25151.68,26301.26,1:2.86,3.28%,NEUTRAL/BULLISH,Moving Average Crossover | Trend Change,25803,26872,DOWNSIDE: 148 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25803 - 26872
2025-02-21,Friday,February,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26074.8,26850.65,25665.78,1:1.9,2.98%,NEUTRAL,Higher High-Higher Low | Bull Run Continues,25871,26986,UPSIDE: 66 points,Energy stocks leading | Oil majors positive on crude rally,25871 - 26986
2025-02-24,Monday,February,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26664.0,27550.28,26175.55,1:1.81,3.32%,BULLISH,Double Bottom | Reversal Expected,25873,26831,UPSIDE: 88 points,"Chemical sector focus | Atul, Bayer gains on exports",25873 - 26831
2025-02-25,Tuesday,February,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26150.2,25525.67,26614.51,1:1.35,2.39%,NEUTRAL,Golden Cross | Resistance at 27000,26000,26983,DOWNSIDE: 144 points,FII flows remain positive | Foreign buying continues,26000 - 26983
2025-02-26,Wednesday,February,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26668.4,25436.71,27014.65,1:3.56,4.62%,NEUTRAL/BULLISH,Breakout above 26500 | Momentum Building,25803,26812,DOWNSIDE: 139 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25803 - 26812
2025-02-27,Thursday,February,9:00 AM - MARKET OPEN,Economic Times Live,BUY,25945.6,26841.56,25679.88,1:3.37,3.45%,STRONG BULLISH,Bullish Engulfing | Support at 26000,25996,26844,UPSIDE: 88 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25996 - 26844
2025-02-28,Friday,February,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26187.8,25635.5,26578.06,1:1.42,2.11%,NEUTRAL/BULLISH,Bearish Divergence | Profit Taking,25834,26912,DOWNSIDE: 175 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25834 - 26912
2025-03-03,Monday,March,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26505.0,27673.51,26177.47,1:3.57,4.41%,NEUTRAL/BULLISH,Triangle Breakout | Directional Move,25976,26965,UPSIDE: 158 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25976 - 26965
2025-03-04,Tuesday,March,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26210.2,25168.62,26595.69,1:2.7,3.97%,NEUTRAL,RSI Overbought | Consolidation Zone,25987,26955,DOWNSIDE: 105 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25987 - 26955
2025-03-05,Wednesday,March,9:00 AM - MARKET OPEN,Economic Times Live,BUY,25903.4,26723.02,25415.98,1:1.68,3.16%,MODERATELY BULLISH,Bearish Divergence | Profit Taking,25846,26988,UPSIDE: 94 points,Energy stocks leading | Oil majors positive on crude rally,25846 - 26988
2025-03-06,Thursday,March,9:00 AM - MARKET OPEN,Economic Times Live,BUY,25925.6,26862.95,25580.2,1:2.71,3.62%,MODERATELY BULLISH,Golden Cross | Resistance at 27000,25967,26953,UPSIDE: 186 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25967 - 26953
2025-03-07,Friday,March,9:00 AM - MARKET OPEN,Economic Times Live,BUY,25880.8,27174.2,25416.31,1:2.78,5.0%,NEUTRAL/BULLISH,Moving Average Crossover | Trend Change,25951,26929,UPSIDE: 121 points,"Chemical sector focus | Atul, Bayer gains on exports",25951 - 26929
2025-03-10,Monday,March,9:00 AM - MARKET OPEN,Economic Times Live,BUY,25955.0,27012.9,25586.4,1:2.87,4.08%,MODERATELY BULLISH,Moving Average Crossover | Trend Change,25940,26911,UPSIDE: 188 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25940 - 26911
2025-03-11,Tuesday,March,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26391.2,27033.94,26014.75,1:1.71,2.44%,NEUTRAL,Moving Average Crossover | Trend Change,25877,26879,UPSIDE: 80 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25877 - 26879
2025-03-12,Wednesday,March,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26324.4,25125.78,26784.64,1:2.6,4.55%,NEUTRAL/BULLISH,Bullish Engulfing | Support at 26000,25819,26834,DOWNSIDE: 58 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25819 - 26834
2025-03-13,Thursday,March,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26031.6,24984.28,26393.89,1:2.89,4.02%,STRONG BULLISH,Head & Shoulders | Downside Risk,25884,26884,DOWNSIDE: 149 points,Telecom strength | Bharti Airtel gains on tariff hikes,25884 - 26884
2025-03-14,Friday,March,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26191.8,26763.62,25819.63,1:1.54,2.18%,STRONG BULLISH,Higher High-Higher Low | Bull Run Continues,25887,26863,UPSIDE: 131 points,"FMCG holding support | ITC, HUL steady amid volatility",25887 - 26863
2025-03-17,Monday,March,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26582.0,27257.86,26272.52,1:2.18,2.54%,NEUTRAL,Moving Average Crossover | Trend Change,25846,26922,UPSIDE: 70 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25846 - 26922
2025-03-18,Tuesday,March,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26521.2,27768.94,26103.23,1:2.99,4.7%,MODERATELY BULLISH,Double Bottom | Reversal Expected,25830,26945,UPSIDE: 142 points,"Realty sector gaining traction | DLF, Oberoi up",25830 - 26945
2025-03-19,Wednesday,March,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26359.4,27127.52,26035.75,1:2.37,2.91%,NEUTRAL,Breakout above 26500 | Momentum Building,25829,26974,UPSIDE: 134 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25829 - 26974
2025-03-20,Thursday,March,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26735.6,27540.59,26240.04,1:1.62,3.01%,NEUTRAL,Head & Shoulders | Downside Risk,25889,26861,UPSIDE: 108 points,FII flows remain positive | Foreign buying continues,25889 - 26861
2025-03-21,Friday,March,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26085.8,24951.28,26526.19,1:2.58,4.35%,BULLISH,Head & Shoulders | Downside Risk,25939,26825,DOWNSIDE: 84 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25939 - 26825
2025-03-24,Monday,March,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26610.0,26007.37,26998.06,1:1.55,2.26%,NEUTRAL,Head & Shoulders | Downside Risk,25859,26942,DOWNSIDE: 59 points,Q3 earnings season | Corporate profits robust,25859 - 26942
2025-03-25,Tuesday,March,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26639.2,27923.51,26250.03,1:3.3,4.82%,NEUTRAL,Bullish Engulfing | Support at 26000,25867,26974,UPSIDE: 167 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25867 - 26974
2025-03-26,Wednesday,March,9:00 AM - MARKET OPEN,Economic Times Live,BUY,25894.4,27028.8,25561.56,1:3.41,4.38%,STRONG BULLISH,Higher High-Higher Low | Bull Run Continues,25939,26881,UPSIDE: 173 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25939 - 26881
2025-03-27,Thursday,March,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26481.6,27615.66,25967.27,1:2.2,4.28%,NEUTRAL,Moving Average Crossover | Trend Change,25991,26972,UPSIDE: 188 points,DII support strong | Domestic funds accumulating,25991 - 26972
2025-03-28,Friday,March,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26307.8,27005.26,25975.21,1:2.1,2.65%,NEUTRAL/BULLISH,Bullish Engulfing | Support at 26000,25868,26982,UPSIDE: 117 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25868 - 26982
2025-04-01,Tuesday,April,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26213.0,25463.13,26653.98,1:1.7,2.86%,BULLISH,Bearish Divergence | Profit Taking,25925,26931,DOWNSIDE: 148 points,FII flows remain positive | Foreign buying continues,25925 - 26931
2025-04-02,Wednesday,April,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26356.2,25257.24,26801.55,1:2.47,4.17%,NEUTRAL/BULLISH,Breakout above 26500 | Momentum Building,25929,26853,DOWNSIDE: 141 points,DII support strong | Domestic funds accumulating,25929 - 26853
2025-04-03,Thursday,April,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26447.4,27698.38,26092.56,1:3.53,4.73%,BULLISH,Double Bottom | Reversal Expected,25979,26928,UPSIDE: 107 points,Cement stocks stable | UltraTech holding ground,25979 - 26928
2025-04-04,Friday,April,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26666.6,25470.79,27167.41,1:2.39,4.48%,NEUTRAL,Breakout above 26500 | Momentum Building,25831,26910,DOWNSIDE: 197 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25831 - 26910
2025-04-07,Monday,April,9:00 AM - MARKET OPEN,Economic Times Live,SELL,26155.8,25013.78,26602.89,1:2.55,4.37%,MODERATELY BULLISH,Double Bottom | Reversal Expected,25902,26904,DOWNSIDE: 97 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25902 - 26904
2025-04-08,Tuesday,April,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26306.0,26959.88,26034.9,1:2.41,2.49%,STRONG BULLISH,Higher High-Higher Low | Bull Run Continues,25860,26943,UPSIDE: 143 points,Energy stocks leading | Oil majors positive on crude rally,25860 - 26943
2025-04-09,Wednesday,April,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26599.2,27671.4,26098.72,1:2.14,4.03%,MODERATELY BULLISH,Bearish Divergence | Profit Taking,25930,26850,UPSIDE: 90 points,FII flows remain positive | Foreign buying continues,25930 - 26850
2025-04-10,Thursday,April,9:00 AM - MARKET OPEN,Economic Times Live,BUY,26076.4,27336.08,25589.52,1:2.59,4.83%,MODERATELY BULLISH,Bullish Engulfing | Support at 26000,25892,26963,UPSIDE: 100 points,FII flows remain positive | Foreign buying continues,25892 - 26963
