Date,Day_of_Week,Month,Time,Source,Action,Entry_Price,Target_Price,Stop_Loss,Risk_Reward_Ratio,Profit_Target_Percentage,Market_Sentiment,Technical_Pattern,Support_Level,Resistance_Level,Expected_Movement,Sector_Insight,Nifty_Range
2024-12-19,Thursday,December,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26537.6,27297.67,26088.74,1:1.69,2.86%,BULLISH,Bullish Engulfing | Support at 26000,25860,26903,UPSIDE: 188 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25860 - 26903
2024-12-20,Friday,December,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26049.0,25427.1,26568.39,1:1.2,2.39%,NEUTRAL,Golden Cross | Resistance at 27000,25856,26866,DOWNSIDE: 97 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25856 - 26866
2024-12-23,Monday,December,9:00 AM - MARKET OPEN,NDTV Profit,SELL,25995.4,25262.71,26488.95,1:1.48,2.82%,NEUTRAL,RSI Overbought | Consolidation Zone,25802,26975,DOWNSIDE: 137 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25802 - 26975
2024-12-24,Tuesday,December,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26369.8,25547.99,26815.32,1:1.84,3.12%,STRONG BULLISH,Head & Shoulders | Downside Risk,25907,26872,DOWNSIDE: 96 points,Q3 earnings season | Corporate profits robust,25907 - 26872
2024-12-26,Thursday,December,9:00 AM - MARKET OPEN,NDTV Profit,BUY,25648.2,26592.68,25355.48,1:3.23,3.68%,MODERATELY BULLISH,Bearish Divergence | Profit Taking,25948,26835,UPSIDE: 64 points,DII support strong | Domestic funds accumulating,25948 - 26835
2024-12-27,Friday,December,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26389.6,27039.58,25957.92,1:1.51,2.46%,BULLISH,Bollinger Bands Squeeze | Volatility Expected,25822,26910,UPSIDE: 181 points,"Realty sector gaining traction | DLF, Oberoi up",25822 - 26910
2024-12-30,Monday,December,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26223.0,26908.96,25837.96,1:1.78,2.62%,BULLISH,RSI Overbought | Consolidation Zone,25923,26837,UPSIDE: 153 points,"Chemical sector focus | Atul, Bayer gains on exports",25923 - 26837
2024-12-31,Tuesday,December,9:00 AM - MARKET OPEN,NDTV Profit,BUY,25941.4,26776.43,25501.57,1:1.9,3.22%,MODERATELY BULLISH,Bearish Divergence | Profit Taking,25823,26815,UPSIDE: 177 points,DII support strong | Domestic funds accumulating,25823 - 26815
2025-01-01,Wednesday,January,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26335.8,25226.96,26742.14,1:2.73,4.21%,MODERATELY BULLISH,Head & Shoulders | Downside Risk,25823,26913,DOWNSIDE: 83 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25823 - 26913
2025-01-02,Thursday,January,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26545.2,27409.96,26170.35,1:2.31,3.26%,BULLISH,Triangle Breakout | Directional Move,25895,26955,UPSIDE: 71 points,Q3 earnings season | Corporate profits robust,25895 - 26955
2025-01-03,Friday,January,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26375.6,27430.38,25885.12,1:2.15,4.0%,BULLISH,Moving Average Crossover | Trend Change,25952,26905,UPSIDE: 171 points,"FMCG holding support | ITC, HUL steady amid volatility",25952 - 26905
2025-01-06,Monday,January,9:00 AM - MARKET OPEN,NDTV Profit,SELL,25843.0,25305.79,26232.34,1:1.38,2.08%,BULLISH,Bollinger Bands Squeeze | Volatility Expected,25952,26825,DOWNSIDE: 192 points,Energy stocks leading | Oil majors positive on crude rally,25952 - 26825
2025-01-07,Tuesday,January,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26232.4,26947.82,25947.04,1:2.51,2.73%,MODERATELY BULLISH,RSI Overbought | Consolidation Zone,25907,26803,UPSIDE: 89 points,Cement stocks stable | UltraTech holding ground,25907 - 26803
2025-01-08,Wednesday,January,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26585.8,25574.79,27099.49,1:1.97,3.8%,BULLISH,Double Bottom | Reversal Expected,25845,26812,DOWNSIDE: 197 points,"Chemical sector focus | Atul, Bayer gains on exports",25845 - 26812
2025-01-09,Thursday,January,9:00 AM - MARKET OPEN,NDTV Profit,BUY,25980.2,27243.5,25601.68,1:3.34,4.86%,NEUTRAL,Head & Shoulders | Downside Risk,25953,26886,UPSIDE: 135 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25953 - 26886
2025-01-10,Friday,January,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26381.6,27407.87,25911.39,1:2.18,3.89%,NEUTRAL,Golden Cross | Resistance at 27000,25887,26929,UPSIDE: 96 points,Telecom strength | Bharti Airtel gains on tariff hikes,25887 - 26929
2025-01-13,Monday,January,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26653.0,27306.3,26327.94,1:2.01,2.45%,NEUTRAL/BULLISH,Support Breach | Watch 25800,25986,26893,UPSIDE: 193 points,FII flows remain positive | Foreign buying continues,25986 - 26893
2025-01-14,Tuesday,January,9:00 AM - MARKET OPEN,NDTV Profit,SELL,25883.4,25162.8,26334.54,1:1.6,2.78%,NEUTRAL/BULLISH,Double Bottom | Reversal Expected,25900,26808,DOWNSIDE: 126 points,Cement stocks stable | UltraTech holding ground,25900 - 26808
2025-01-15,Wednesday,January,9:00 AM - MARKET OPEN,NDTV Profit,BUY,25782.8,26399.58,25373.17,1:1.51,2.39%,STRONG BULLISH,Double Bottom | Reversal Expected,25863,26863,UPSIDE: 154 points,"Realty sector gaining traction | DLF, Oberoi up",25863 - 26863
2025-01-16,Thursday,January,9:00 AM - MARKET OPEN,NDTV Profit,SELL,25814.2,25194.51,26147.4,1:1.86,2.4%,NEUTRAL/BULLISH,Moving Average Crossover | Trend Change,25805,26931,DOWNSIDE: 98 points,Energy stocks leading | Oil majors positive on crude rally,25805 - 26931
2025-01-17,Friday,January,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26257.6,27036.03,25811.14,1:1.74,2.96%,STRONG BULLISH,Support Breach | Watch 25800,25839,26801,UPSIDE: 85 points,DII support strong | Domestic funds accumulating,25839 - 26801
2025-01-20,Monday,January,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26209.0,26985.81,25936.85,1:2.85,2.96%,NEUTRAL,Bullish Engulfing | Support at 26000,25974,26891,UPSIDE: 112 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25974 - 26891
2025-01-21,Tuesday,January,9:00 AM - MARKET OPEN,NDTV Profit,SELL,25893.4,25079.93,26205.73,1:2.6,3.14%,NEUTRAL/BULLISH,Golden Cross | Resistance at 27000,25831,26819,DOWNSIDE: 145 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25831 - 26819
2025-01-22,Wednesday,January,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26418.8,25162.23,26895.75,1:2.63,4.76%,BULLISH,Triangle Breakout | Directional Move,25978,26909,DOWNSIDE: 140 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25978 - 26909
2025-01-23,Thursday,January,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26221.2,26896.04,25809.06,1:1.64,2.57%,STRONG BULLISH,Head & Shoulders | Downside Risk,25932,26880,UPSIDE: 58 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25932 - 26880
2025-01-24,Friday,January,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26439.6,25192.02,26751.19,1:4.0,4.72%,BULLISH,Higher High-Higher Low | Bull Run Continues,25873,26940,DOWNSIDE: 121 points,Cement stocks stable | UltraTech holding ground,25873 - 26940
2025-01-27,Monday,January,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26221.0,25316.38,26609.57,1:2.33,3.45%,STRONG BULLISH,Triangle Breakout | Directional Move,25919,26984,DOWNSIDE: 70 points,Energy stocks leading | Oil majors positive on crude rally,25919 - 26984
2025-01-28,Tuesday,January,9:00 AM - MARKET OPEN,NDTV Profit,BUY,25976.4,27039.57,25553.12,1:2.51,4.09%,STRONG BULLISH,Triangle Breakout | Directional Move,25970,26952,UPSIDE: 123 points,Telecom strength | Bharti Airtel gains on tariff hikes,25970 - 26952
2025-01-29,Wednesday,January,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26359.8,27676.76,26032.84,1:4.03,5.0%,BULLISH,RSI Overbought | Consolidation Zone,25832,26905,UPSIDE: 154 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25832 - 26905
2025-01-30,Thursday,January,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26567.2,25335.72,26879.89,1:3.94,4.64%,NEUTRAL/BULLISH,Golden Cross | Resistance at 27000,25993,26876,DOWNSIDE: 81 points,DII support strong | Domestic funds accumulating,25993 - 26876
2025-01-31,Friday,January,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26046.6,25181.2,26318.15,1:3.19,3.32%,BULLISH,Head & Shoulders | Downside Risk,25828,26968,DOWNSIDE: 164 points,"FMCG holding support | ITC, HUL steady amid volatility",25828 - 26968
2025-02-03,Monday,February,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26719.0,25844.2,27150.48,1:2.03,3.27%,NEUTRAL/BULLISH,Bollinger Bands Squeeze | Volatility Expected,25808,26843,DOWNSIDE: 149 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25808 - 26843
2025-02-04,Tuesday,February,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26475.4,25277.77,26779.82,1:3.93,4.52%,BULLISH,Triangle Breakout | Directional Move,25914,26823,DOWNSIDE: 135 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25914 - 26823
2025-02-05,Wednesday,February,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26607.8,25511.82,26983.49,1:2.92,4.12%,NEUTRAL,Triangle Breakout | Directional Move,25888,26805,DOWNSIDE: 167 points,Telecom strength | Bharti Airtel gains on tariff hikes,25888 - 26805
2025-02-06,Thursday,February,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26251.2,27118.42,25749.64,1:1.73,3.3%,MODERATELY BULLISH,Double Bottom | Reversal Expected,25812,26999,UPSIDE: 75 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25812 - 26999
2025-02-07,Friday,February,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26167.6,27231.43,25874.41,1:3.63,4.07%,STRONG BULLISH,Higher High-Higher Low | Bull Run Continues,25963,26824,UPSIDE: 182 points,Energy stocks leading | Oil majors positive on crude rally,25963 - 26824
2025-02-10,Monday,February,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26172.0,24982.3,26691.54,1:2.29,4.55%,NEUTRAL/BULLISH,Double Bottom | Reversal Expected,25993,26923,DOWNSIDE: 58 points,FII flows remain positive | Foreign buying continues,25993 - 26923
2025-02-11,Tuesday,February,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26261.4,24954.74,26565.31,1:4.3,4.98%,MODERATELY BULLISH,RSI Overbought | Consolidation Zone,25973,26929,DOWNSIDE: 183 points,Q3 earnings season | Corporate profits robust,25973 - 26929
2025-02-12,Wednesday,February,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26654.8,25761.11,27124.55,1:1.9,3.35%,NEUTRAL/BULLISH,Higher High-Higher Low | Bull Run Continues,25910,26859,DOWNSIDE: 180 points,FII flows remain positive | Foreign buying continues,25910 - 26859
2025-02-13,Thursday,February,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26100.2,24849.93,26508.77,1:3.06,4.79%,BULLISH,Moving Average Crossover | Trend Change,25853,26814,DOWNSIDE: 136 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25853 - 26814
2025-02-14,Friday,February,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26718.6,26095.05,27069.16,1:1.78,2.33%,STRONG BULLISH,Golden Cross | Resistance at 27000,25847,26856,DOWNSIDE: 185 points,FII flows remain positive | Foreign buying continues,25847 - 26856
2025-02-17,Monday,February,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26436.0,25713.04,26881.0,1:1.62,2.73%,NEUTRAL/BULLISH,Bullish Engulfing | Support at 26000,25817,26931,DOWNSIDE: 149 points,"Realty sector gaining traction | DLF, Oberoi up",25817 - 26931
2025-02-18,Tuesday,February,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26488.4,27334.48,26028.99,1:1.84,3.19%,MODERATELY BULLISH,Bearish Divergence | Profit Taking,25942,26840,UPSIDE: 53 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25942 - 26840
2025-02-19,Wednesday,February,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26730.8,25865.49,27187.15,1:1.9,3.24%,NEUTRAL,Breakout above 26500 | Momentum Building,25939,26861,DOWNSIDE: 50 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25939 - 26861
2025-02-20,Thursday,February,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26031.2,26746.69,25709.59,1:2.22,2.75%,MODERATELY BULLISH,Bullish Engulfing | Support at 26000,25816,26868,UPSIDE: 69 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25816 - 26868
2025-02-21,Friday,February,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26493.6,27568.34,26134.27,1:2.99,4.06%,NEUTRAL,Double Bottom | Reversal Expected,25955,26881,UPSIDE: 120 points,DII support strong | Domestic funds accumulating,25955 - 26881
2025-02-24,Monday,February,9:00 AM - MARKET OPEN,NDTV Profit,BUY,25934.0,26915.25,25563.77,1:2.65,3.78%,MODERATELY BULLISH,Bollinger Bands Squeeze | Volatility Expected,25855,26853,UPSIDE: 113 points,DII support strong | Domestic funds accumulating,25855 - 26853
2025-02-25,Tuesday,February,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26355.4,25208.11,26823.81,1:2.45,4.35%,STRONG BULLISH,RSI Overbought | Consolidation Zone,25880,26921,DOWNSIDE: 117 points,Energy stocks leading | Oil majors positive on crude rally,25880 - 26921
2025-02-26,Wednesday,February,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26733.8,27907.15,26388.16,1:3.39,4.39%,NEUTRAL/BULLISH,Support Breach | Watch 25800,25862,26920,UPSIDE: 125 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25862 - 26920
2025-02-27,Thursday,February,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26433.2,27425.96,26055.43,1:2.63,3.76%,NEUTRAL/BULLISH,Breakout above 26500 | Momentum Building,25925,26835,UPSIDE: 144 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25925 - 26835
2025-02-28,Friday,February,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26541.6,25927.12,26978.63,1:1.41,2.32%,NEUTRAL/BEARISH,Breakout above 26500 | Momentum Building,25890,26858,DOWNSIDE: 191 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25890 - 26858
2025-03-03,Monday,March,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26761.0,27394.25,26363.06,1:1.59,2.37%,NEUTRAL/BULLISH,Breakout above 26500 | Momentum Building,25881,26859,UPSIDE: 163 points,Cement stocks stable | UltraTech holding ground,25881 - 26859
2025-03-04,Tuesday,March,9:00 AM - MARKET OPEN,NDTV Profit,SELL,25958.4,24855.58,26401.26,1:2.49,4.25%,STRONG BULLISH,Breakout above 26500 | Momentum Building,25834,26827,DOWNSIDE: 98 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25834 - 26827
2025-03-05,Wednesday,March,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26443.8,25502.52,26819.76,1:2.5,3.56%,MODERATELY BULLISH,Head & Shoulders | Downside Risk,25959,26949,DOWNSIDE: 102 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25959 - 26949
2025-03-06,Thursday,March,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26276.2,27045.65,25913.02,1:2.12,2.93%,MODERATELY BULLISH,RSI Overbought | Consolidation Zone,25813,26809,UPSIDE: 97 points,DII support strong | Domestic funds accumulating,25813 - 26809
2025-03-07,Friday,March,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26892.6,25639.23,27308.24,1:3.02,4.66%,BULLISH,Triangle Breakout | Directional Move,25825,26959,DOWNSIDE: 82 points,"FMCG holding support | ITC, HUL steady amid volatility",25825 - 26959
2025-03-10,Monday,March,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26445.0,27365.16,25958.78,1:1.89,3.48%,BULLISH,Bearish Divergence | Profit Taking,25816,26951,UPSIDE: 120 points,Energy stocks leading | Oil majors positive on crude rally,25816 - 26951
2025-03-11,Tuesday,March,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26473.4,27154.26,26142.51,1:2.06,2.57%,MODERATELY BULLISH,RSI Overbought | Consolidation Zone,25979,26912,UPSIDE: 165 points,Q3 earnings season | Corporate profits robust,25979 - 26912
2025-03-12,Wednesday,March,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26372.8,25732.06,26837.05,1:1.38,2.43%,NEUTRAL/BEARISH,Golden Cross | Resistance at 27000,25992,26813,DOWNSIDE: 67 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25992 - 26813
2025-03-13,Thursday,March,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26065.2,26999.99,25566.12,1:1.87,3.59%,MODERATELY BULLISH,Higher High-Higher Low | Bull Run Continues,25899,26804,UPSIDE: 147 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25899 - 26804
2025-03-14,Friday,March,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26390.6,25430.21,26909.09,1:1.85,3.64%,BULLISH,Breakout above 26500 | Momentum Building,25958,26998,DOWNSIDE: 75 points,Energy stocks leading | Oil majors positive on crude rally,25958 - 26998
2025-03-17,Monday,March,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26144.0,27112.75,25771.35,1:2.6,3.71%,NEUTRAL/BULLISH,RSI Overbought | Consolidation Zone,25872,26817,UPSIDE: 154 points,Q3 earnings season | Corporate profits robust,25872 - 26817
2025-03-18,Tuesday,March,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26916.4,25927.82,27186.64,1:3.66,3.67%,MODERATELY BULLISH,RSI Overbought | Consolidation Zone,25816,26838,DOWNSIDE: 124 points,DII support strong | Domestic funds accumulating,25816 - 26838
2025-03-19,Wednesday,March,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26965.8,28094.25,26659.74,1:3.69,4.18%,NEUTRAL/BULLISH,Triangle Breakout | Directional Move,25817,26909,UPSIDE: 149 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25817 - 26909
2025-03-20,Thursday,March,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26356.2,27496.82,25913.5,1:2.58,4.33%,STRONG BULLISH,Breakout above 26500 | Momentum Building,25930,26871,UPSIDE: 118 points,"Chemical sector focus | Atul, Bayer gains on exports",25930 - 26871
2025-03-21,Friday,March,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26057.6,25230.1,26509.52,1:1.83,3.18%,MODERATELY BULLISH,Support Breach | Watch 25800,25821,26814,DOWNSIDE: 173 points,FII flows remain positive | Foreign buying continues,25821 - 26814
2025-03-24,Monday,March,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26791.0,27447.0,26376.67,1:1.58,2.45%,BULLISH,RSI Overbought | Consolidation Zone,25904,26895,UPSIDE: 131 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25904 - 26895
2025-03-25,Tuesday,March,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26207.4,25560.84,26717.85,1:1.27,2.47%,BULLISH,Bollinger Bands Squeeze | Volatility Expected,25871,26944,DOWNSIDE: 155 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25871 - 26944
2025-03-26,Wednesday,March,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26145.8,25373.16,26599.33,1:1.7,2.96%,STRONG BULLISH,Support Breach | Watch 25800,25802,26901,DOWNSIDE: 100 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25802 - 26901
2025-03-27,Thursday,March,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26631.2,25947.86,26965.64,1:2.04,2.57%,NEUTRAL,Triangle Breakout | Directional Move,25956,26969,DOWNSIDE: 89 points,Cement stocks stable | UltraTech holding ground,25956 - 26969
2025-03-28,Friday,March,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26482.6,27398.77,25991.43,1:1.87,3.46%,NEUTRAL/BULLISH,Triangle Breakout | Directional Move,25972,26828,UPSIDE: 188 points,Energy stocks leading | Oil majors positive on crude rally,25972 - 26828
2025-04-01,Tuesday,April,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26761.0,25794.76,27147.25,1:2.5,3.61%,STRONG BULLISH,Triangle Breakout | Directional Move,25838,26982,DOWNSIDE: 85 points,Q3 earnings season | Corporate profits robust,25838 - 26982
2025-04-02,Wednesday,April,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26992.4,28238.73,26457.01,1:2.33,4.62%,NEUTRAL,Bearish Divergence | Profit Taking,25986,26884,UPSIDE: 196 points,DII support strong | Domestic funds accumulating,25986 - 26884
2025-04-03,Thursday,April,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26274.8,26800.68,25876.37,1:1.32,2.0%,NEUTRAL/BEARISH,Support Breach | Watch 25800,25992,26907,UPSIDE: 115 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25992 - 26907
2025-04-04,Friday,April,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26102.2,25237.16,26507.0,1:2.14,3.31%,STRONG BULLISH,Support Breach | Watch 25800,25802,26864,DOWNSIDE: 152 points,"FMCG holding support | ITC, HUL steady amid volatility",25802 - 26864
2025-04-07,Monday,April,9:00 AM - MARKET OPEN,NDTV Profit,SELL,26536.6,25702.35,26845.52,1:2.7,3.14%,NEUTRAL,Bollinger Bands Squeeze | Volatility Expected,25979,26956,DOWNSIDE: 195 points,FII flows remain positive | Foreign buying continues,25979 - 26956
2025-04-08,Tuesday,April,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26573.0,27755.29,26252.83,1:3.69,4.45%,NEUTRAL,RSI Overbought | Consolidation Zone,26000,26859,UPSIDE: 87 points,Q3 earnings season | Corporate profits robust,26000 - 26859
2025-04-09,Wednesday,April,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26626.4,27309.44,26179.47,1:1.53,2.57%,MODERATELY BULLISH,Double Bottom | Reversal Expected,25992,26942,UPSIDE: 198 points,"Realty sector gaining traction | DLF, Oberoi up",25992 - 26942
2025-04-10,Thursday,April,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26401.8,26966.81,25923.92,1:1.18,2.14%,NEUTRAL/BULLISH,Breakout above 26500 | Momentum Building,25976,26891,UPSIDE: 151 points,DII support strong | Domestic funds accumulating,25976 - 26891
2025-04-14,Monday,April,9:00 AM - MARKET OPEN,NDTV Profit,BUY,26481.2,27626.14,26205.16,1:4.15,4.32%,MODERATELY BULLISH,RSI Overbought | Consolidation Zone,25921,26812,UPSIDE: 132 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25921 - 26812
