Date,Best_Source,Best_Distance,Best_WithinRange
2025-01-14,economictimeslive_nifty50_1year.csv,6307.899999999998,False
2025-01-15,bloomberg_nifty50_1year.csv,6219.899999999998,False
2025-01-16,etnow_nifty50_1year.csv,6037.299999999999,False
2025-01-17,ndtvprofit_nifty50_1year.csv,6247.550000000003,False
2025-01-20,indiatodaybusiness_nifty50_1year.csv,6126.25,False
2025-01-21,indiatodaybusiness_nifty50_1year.csv,6203.850000000002,False
2025-01-22,etnow_nifty50_1year.csv,6609.1500000000015,False
2025-01-23,timesnowbusiness_nifty50_1year.csv,6325.549999999999,False
2025-01-24,timesnowbusiness_nifty50_1year.csv,6314.700000000001,False
2025-01-27,financialexpress_nifty50_1year.csv,6899.649999999998,False
2025-01-28,timesnowbusiness_nifty50_1year.csv,6650.399999999998,False
2025-01-29,etnow_nifty50_1year.csv,6575.1500000000015,False
2025-01-30,timesnowbusiness_nifty50_1year.csv,6222.75,False
2025-01-31,economictimeslive_nifty50_1year.csv,5888.799999999999,False
2025-02-01,,,
2025-02-03,ndtvprofit_nifty50_1year.csv,6047.4000000000015,False
2025-02-04,cnbc_nifty50_1year.csv,5461.0999999999985,False
2025-02-05,ndtvprofit_nifty50_1year.csv,5205.25,False
2025-02-06,mint_nifty50_1year.csv,5323.200000000001,False
2025-02-07,indiatodaybusiness_nifty50_1year.csv,5532.299999999999,False
2025-02-10,financialexpress_nifty50_1year.csv,5730.100000000002,False
2025-02-11,moneycontrol_nifty50_1year.csv,6263.299999999999,False
2025-02-12,timesnowbusiness_nifty50_1year.csv,6774.950000000001,False
2025-02-13,ndtvprofit_nifty50_1year.csv,6439.299999999999,False
2025-02-14,etnow_nifty50_1year.csv,6753.450000000001,False
2025-02-17,economictimeslive_nifty50_1year.csv,6993.3499999999985,False
2025-02-18,economictimeslive_nifty50_1year.csv,6898.0,False
2025-02-19,mint_nifty50_1year.csv,6774.200000000001,False
2025-02-20,etnow_nifty50_1year.csv,6897.4000000000015,False
2025-02-21,timesnowbusiness_nifty50_1year.csv,7014.700000000001,False
2025-02-24,ndtvprofit_nifty50_1year.csv,7521.1500000000015,False
2025-02-25,moneycontrol_nifty50_1year.csv,7570.799999999999,False
2025-02-26,,,
2025-02-27,moneycontrol_nifty50_1year.csv,7595.299999999999,False
2025-02-28,cnbc_nifty50_1year.csv,8136.800000000003,False
2025-03-03,moneycontrol_nifty50_1year.csv,8385.75,False
2025-03-04,financialexpress_nifty50_1year.csv,8585.350000000002,False
2025-03-05,bloomberg_nifty50_1year.csv,8167.299999999999,False
2025-03-06,ndtvprofit_nifty50_1year.csv,7819.700000000001,False
2025-03-07,economictimeslive_nifty50_1year.csv,7602.450000000001,False
2025-03-10,moneycontrol_nifty50_1year.csv,7565.200000000001,False
2025-03-11,timesnowbusiness_nifty50_1year.csv,7832.200000000001,False
2025-03-12,mint_nifty50_1year.csv,7803.049999999999,False
2025-03-13,indiatodaybusiness_nifty50_1year.csv,7746.600000000002,False
2025-03-14,,,
2025-03-17,etnow_nifty50_1year.csv,7714.8499999999985,False
2025-03-18,ndtvprofit_nifty50_1year.csv,7197.0,False
2025-03-19,indiatodaybusiness_nifty50_1year.csv,6961.3499999999985,False
2025-03-20,moneycontrol_nifty50_1year.csv,6552.3499999999985,False
2025-03-21,ndtvprofit_nifty50_1year.csv,6099.5,False
2025-03-24,mint_nifty50_1year.csv,5477.75,False
2025-03-25,indiatodaybusiness_nifty50_1year.csv,5303.0,False
2025-03-26,etnow_nifty50_1year.csv,5449.799999999999,False
2025-03-27,cnbc_nifty50_1year.csv,5614.3499999999985,False
2025-03-28,economictimeslive_nifty50_1year.csv,5668.5999999999985,False
2025-04-01,economictimeslive_nifty50_1year.csv,5922.449999999997,False
2025-04-02,financialexpress_nifty50_1year.csv,6153.549999999999,False
2025-04-03,moneycontrol_nifty50_1year.csv,6187.700000000001,False
2025-04-04,ndtvprofit_nifty50_1year.csv,6593.8499999999985,False
2025-04-07,indiatodaybusiness_nifty50_1year.csv,8691.349999999999,False
2025-04-08,economictimeslive_nifty50_1year.csv,7636.950000000001,False
2025-04-09,mint_nifty50_1year.csv,7819.049999999999,False
2025-04-10,,,
2025-04-11,,,
2025-04-14,,,
2025-04-15,financialexpress_nifty50_1year.csv,6122.6500000000015,False
2025-04-16,indiatodaybusiness_nifty50_1year.csv,5923.75,False
2025-04-17,,,
2025-04-18,,,
2025-04-21,,,
2025-04-22,cnbc_nifty50_1year.csv,4415.4000000000015,False
2025-04-23,bloomberg_nifty50_1year.csv,4190.75,False
2025-04-24,bloomberg_nifty50_1year.csv,4124.0,False
2025-04-25,ndtvprofit_nifty50_1year.csv,4479.700000000001,False
2025-04-28,bloomberg_nifty50_1year.csv,4249.850000000002,False
2025-04-29,financialexpress_nifty50_1year.csv,3910.5999999999985,False
2025-04-30,timesnowbusiness_nifty50_1year.csv,4052.0999999999985,False
2025-05-01,,,
2025-05-02,cnbc_nifty50_1year.csv,3881.3499999999985,False
2025-05-05,financialexpress_nifty50_1year.csv,3750.949999999997,False
2025-05-06,cnbc_nifty50_1year.csv,3853.5499999999993,False
2025-05-07,mint_nifty50_1year.csv,3979.4000000000015,False
2025-05-08,moneycontrol_nifty50_1year.csv,4099.549999999999,False
2025-05-09,cnbc_nifty50_1year.csv,4595.0,False
2025-05-12,economictimeslive_nifty50_1year.csv,3303.350000000002,False
2025-05-13,moneycontrol_nifty50_1year.csv,3168.7000000000007,False
2025-05-14,economictimeslive_nifty50_1year.csv,3366.9000000000015,False
2025-05-15,ndtvprofit_nifty50_1year.csv,3087.2999999999993,False
2025-05-16,bloomberg_nifty50_1year.csv,2703.9500000000007,False
2025-05-19,financialexpress_nifty50_1year.csv,2652.399999999998,False
2025-05-20,bloomberg_nifty50_1year.csv,3055.9500000000007,False
2025-05-21,ndtvprofit_nifty50_1year.csv,3053.4500000000007,False
2025-05-22,moneycontrol_nifty50_1year.csv,3485.0999999999985,False
2025-05-23,,,
2025-05-26,bloomberg_nifty50_1year.csv,2686.2999999999993,False
2025-05-27,bloomberg_nifty50_1year.csv,2873.0,False
2025-05-28,ndtvprofit_nifty50_1year.csv,3091.7000000000007,False
2025-05-29,bloomberg_nifty50_1year.csv,3076.100000000002,False
2025-05-30,economictimeslive_nifty50_1year.csv,3135.649999999998,False
2025-06-02,economictimeslive_nifty50_1year.csv,3387.449999999997,False
2025-06-03,etnow_nifty50_1year.csv,3357.75,False
2025-06-04,etnow_nifty50_1year.csv,3514.2999999999993,False
2025-06-05,economictimeslive_nifty50_1year.csv,3192.050000000003,False
2025-06-06,mint_nifty50_1year.csv,2994.0499999999993,False
2025-06-09,indiatodaybusiness_nifty50_1year.csv,2457.75,False
2025-06-10,economictimeslive_nifty50_1year.csv,2434.25,False
2025-06-11,financialexpress_nifty50_1year.csv,2361.2999999999993,False
2025-06-12,financialexpress_nifty50_1year.csv,2614.899999999998,False
2025-06-13,etnow_nifty50_1year.csv,3492.6500000000015,False
2025-06-16,bloomberg_nifty50_1year.csv,3105.300000000003,False
2025-06-17,economictimeslive_nifty50_1year.csv,2816.25,False
2025-06-18,ndtvprofit_nifty50_1year.csv,2951.0,False
2025-06-19,indiatodaybusiness_nifty50_1year.csv,3075.5,False
2025-06-20,indiatodaybusiness_nifty50_1year.csv,2740.149999999998,False
2025-06-23,timesnowbusiness_nifty50_1year.csv,2803.1500000000015,False
2025-06-24,indiatodaybusiness_nifty50_1year.csv,2341.5999999999985,False
2025-06-25,bloomberg_nifty50_1year.csv,2288.1500000000015,False
2025-06-26,etnow_nifty50_1year.csv,1886.7999999999993,False
2025-06-27,ndtvprofit_nifty50_1year.csv,1532.25,False
2025-06-30,,,
2025-07-01,indiatodaybusiness_nifty50_1year.csv,1582.7999999999993,False
2025-07-02,bloomberg_nifty50_1year.csv,1652.1500000000015,False
2025-07-03,ndtvprofit_nifty50_1year.csv,1785.1500000000015,False
2025-07-04,ndtvprofit_nifty50_1year.csv,1862.0999999999985,False
2025-07-07,moneycontrol_nifty50_1year.csv,1755.9500000000007,False
2025-07-08,ndtvprofit_nifty50_1year.csv,1673.7999999999993,False
2025-07-09,ndtvprofit_nifty50_1year.csv,1718.9500000000007,False
2025-07-10,bloomberg_nifty50_1year.csv,1822.5,False
2025-07-11,bloomberg_nifty50_1year.csv,2189.5499999999993,False
2025-07-14,financialexpress_nifty50_1year.csv,2561.9500000000007,False
2025-07-15,moneycontrol_nifty50_1year.csv,2325.3499999999985,False
2025-07-16,moneycontrol_nifty50_1year.csv,2320.6500000000015,False
2025-07-17,indiatodaybusiness_nifty50_1year.csv,2327.6500000000015,False
2025-07-18,mint_nifty50_1year.csv,2585.75,False
2025-07-21,mint_nifty50_1year.csv,2695.2999999999993,False
2025-07-22,financialexpress_nifty50_1year.csv,2428.4500000000007,False
2025-07-23,ndtvprofit_nifty50_1year.csv,2349.0,False
2025-07-24,economictimeslive_nifty50_1year.csv,2429.0499999999993,False
2025-07-25,timesnowbusiness_nifty50_1year.csv,2887.300000000003,False
2025-07-28,moneycontrol_nifty50_1year.csv,3096.2000000000007,False
2025-07-29,mint_nifty50_1year.csv,3178.25,False
2025-07-30,economictimeslive_nifty50_1year.csv,2993.75,False
2025-07-31,cnbc_nifty50_1year.csv,3116.5,False
2025-08-01,etnow_nifty50_1year.csv,3377.7999999999993,False
2025-08-04,etnow_nifty50_1year.csv,3425.75,False
2025-08-05,ndtvprofit_nifty50_1year.csv,3434.600000000002,False
2025-08-06,moneycontrol_nifty50_1year.csv,3504.399999999998,False
2025-08-07,bloomberg_nifty50_1year.csv,3715.649999999998,False
2025-08-08,financialexpress_nifty50_1year.csv,3773.0,False
2025-08-11,mint_nifty50_1year.csv,3767.7000000000007,False
2025-08-12,mint_nifty50_1year.csv,3494.75,False
2025-08-13,indiatodaybusiness_nifty50_1year.csv,3573.2000000000007,False
2025-08-14,moneycontrol_nifty50_1year.csv,3383.449999999997,False
2025-08-18,ndtvprofit_nifty50_1year.csv,2794.1500000000015,False
2025-08-19,bloomberg_nifty50_1year.csv,2799.399999999998,False
2025-08-20,mint_nifty50_1year.csv,2729.5999999999985,False
2025-08-21,etnow_nifty50_1year.csv,2471.449999999997,False
2025-08-22,bloomberg_nifty50_1year.csv,2749.0,False
2025-08-25,mint_nifty50_1year.csv,2743.100000000002,False
2025-08-26,etnow_nifty50_1year.csv,3023.75,False
2025-08-28,indiatodaybusiness_nifty50_1year.csv,3569.75,False
2025-08-29,cnbc_nifty50_1year.csv,3715.8499999999985,False
2025-09-01,indiatodaybusiness_nifty50_1year.csv,3634.7000000000007,False
2025-09-02,financialexpress_nifty50_1year.csv,3356.550000000003,False
2025-09-03,moneycontrol_nifty50_1year.csv,3438.75,False
2025-09-04,indiatodaybusiness_nifty50_1year.csv,2948.0499999999993,False
2025-09-05,etnow_nifty50_1year.csv,3214.050000000003,False
2025-09-08,economictimeslive_nifty50_1year.csv,3111.9500000000007,False
2025-09-09,cnbc_nifty50_1year.csv,2942.2000000000007,False
2025-09-10,timesnowbusiness_nifty50_1year.csv,2688.25,False
2025-09-11,bloomberg_nifty50_1year.csv,2681.5499999999993,False
2025-09-12,bloomberg_nifty50_1year.csv,2459.5,False
2025-09-15,financialexpress_nifty50_1year.csv,2509.7999999999993,False
2025-09-16,,,
2025-09-17,mint_nifty50_1year.csv,2027.1500000000015,False
2025-09-18,ndtvprofit_nifty50_1year.csv,1854.7000000000007,False
2025-09-19,financialexpress_nifty50_1year.csv,2021.2999999999993,False
2025-09-22,ndtvprofit_nifty50_1year.csv,2195.25,False
2025-09-23,timesnowbusiness_nifty50_1year.csv,2285.449999999997,False
2025-09-24,cnbc_nifty50_1year.csv,2554.7000000000007,False
2025-09-25,bloomberg_nifty50_1year.csv,2781.0,False
2025-09-26,financialexpress_nifty50_1year.csv,3179.9500000000007,False
2025-09-29,bloomberg_nifty50_1year.csv,3303.5,False
2025-09-30,timesnowbusiness_nifty50_1year.csv,3360.5,False
2025-10-01,cnbc_nifty50_1year.csv,3143.0999999999985,False
2025-10-03,etnow_nifty50_1year.csv,2999.6500000000015,False
2025-10-06,economictimeslive_nifty50_1year.csv,2736.399999999998,False
2025-10-07,financialexpress_nifty50_1year.csv,2328.7999999999993,False
2025-10-08,timesnowbusiness_nifty50_1year.csv,2493.0,False
2025-10-09,moneycontrol_nifty50_1year.csv,2436.4500000000007,False
2025-10-10,bloomberg_nifty50_1year.csv,2130.4000000000015,False
2025-10-13,timesnowbusiness_nifty50_1year.csv,2278.4000000000015,False
2025-10-14,moneycontrol_nifty50_1year.csv,2293.100000000002,False
2025-10-15,timesnowbusiness_nifty50_1year.csv,2216.5,False
2025-10-16,moneycontrol_nifty50_1year.csv,1680.75,False
2025-10-17,ndtvprofit_nifty50_1year.csv,1463.9000000000015,False
2025-10-20,etnow_nifty50_1year.csv,958.2999999999993,False
2025-10-21,ndtvprofit_nifty50_1year.csv,897.4500000000007,True
2025-10-22,,,
2025-10-23,economictimeslive_nifty50_1year.csv,743.25,True
2025-10-24,indiatodaybusiness_nifty50_1year.csv,958.6499999999978,False
2025-10-27,mint_nifty50_1year.csv,834.0499999999993,False
2025-10-28,economictimeslive_nifty50_1year.csv,771.25,False
2025-10-29,cnbc_nifty50_1year.csv,732.8500000000022,False
2025-10-30,bloomberg_nifty50_1year.csv,835.7000000000007,False
2025-10-31,,,
2025-11-03,indiatodaybusiness_nifty50_1year.csv,1196.4000000000015,False
2025-11-04,mint_nifty50_1year.csv,1296.199999999997,False
2025-11-05,,,
2025-11-06,etnow_nifty50_1year.csv,1540.2999999999993,False
2025-11-07,ndtvprofit_nifty50_1year.csv,1824.2999999999993,False
2025-11-10,bloomberg_nifty50_1year.csv,1451.0499999999993,False
2025-11-11,economictimeslive_nifty50_1year.csv,1519.9500000000007,False
2025-11-12,bloomberg_nifty50_1year.csv,958.2999999999993,False
2025-11-13,economictimeslive_nifty50_1year.csv,848.8999999999978,False
2025-11-14,financialexpress_nifty50_1year.csv,1040.0,False
2025-11-17,ndtvprofit_nifty50_1year.csv,838.4500000000007,False
2025-11-18,cnbc_nifty50_1year.csv,784.6500000000015,True
2025-11-19,financialexpress_nifty50_1year.csv,781.5499999999993,True
2025-11-20,financialexpress_nifty50_1year.csv,704.5499999999993,True
2025-11-21,mint_nifty50_1year.csv,819.0,True
2025-11-24,ndtvprofit_nifty50_1year.csv,698.3500000000022,True
2025-11-25,timesnowbusiness_nifty50_1year.csv,825.9000000000015,True
2025-11-26,mint_nifty50_1year.csv,640.8999999999978,False
2025-11-27,indiatodaybusiness_nifty50_1year.csv,645.4500000000007,True
2025-11-28,economictimeslive_nifty50_1year.csv,724.6500000000015,True
2025-12-01,,,
